39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
65, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, >50K
73, Private, Some-college, Widowed, Transport-moving, Husband, Black, Male,0,0,24, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Tech-support, Unmarried, Black, Male,0,0,25, El-Salvador, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
49, Local-gov, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
20, Private, Prof-school, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
65, Private, 1st-4th, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
71, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, >50K
43, Private, Prof-school, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
54, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
56, Private, Bachelors, Divorced, Farming-fishing, Wife, White, Male,0,0,50, Trinadad&Tobago, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,16, Germany, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,24, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
72, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,10, United-States, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,99,0,40, United-States, <=50K
25, Self-emp-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, Mexico, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1949,40, United-States, >50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,13, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,1709,45, United-States, >50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
29, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7230,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,24, United-States, >50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
31, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,15024,0,40, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
53, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
53, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,12, United-States, <=50K
59, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Assoc-acdm, Married-spouse-absent, Exec-managerial, Own-child, White, Female,0,1977,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,18, United-States, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,48, United-States, >50K
52, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1858,40, United-States, >50K
58, State-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,36, United-States, <=50K
52, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, United-States, <=50K
47, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
37, State-gov, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,4089,0,45, United-States, >50K
36, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
20, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
51, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1887,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, El-Salvador, <=50K
53, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Never-married, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
31, Private, HS-grad, Married-spouse-absent, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,16, Mexico, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Germany, <=50K
33, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,60, Cuba, <=50K
22, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,36, United-States, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,54, Mexico, >50K
32, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
47, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, >50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, Philippines, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,8, Guatemala, <=50K
22, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,3407,0,40, United-States, >50K
52, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, State-gov, HS-grad, Separated, Other-service, Wife, White, Male,0,0,25, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,52, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
25, Private, 9th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,1887,16, United-States, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,60, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,45, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
62, Private, 5th-6th, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,45, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,50, India, <=50K
23, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
