25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,8614,0,50, Dominican-Republic, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Male,0,0,40, Canada, <=50K
46, Private, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,60, Poland, <=50K
68, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Poland, >50K
22, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
67, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,35, Philippines, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,35, Vietnam, >50K
34, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,48, El-Salvador, >50K
55, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,15678,0,40, Jamaica, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, India, >50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, India, <=50K
61, Self-emp-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1902,40, Ecuador, >50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,80, Hong, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
35, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, Other, Female,0,1977,40, Haiti, >50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,1972,40, Hungary, <=50K
30, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, South, <=50K
54, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,15, Dominican-Republic, <=50K
27, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, Ireland, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
64, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Ireland, >50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
44, Self-emp-inc, Masters, Divorced, Exec-managerial, Other-relative, Other, Female,0,0,60, Laos, <=50K
60, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, England, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Vietnam, >50K
27, Private, Prof-school, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
33, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
23, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
21, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Taiwan, <=50K
41, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
45, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,10456,0,40, Scotland, >50K
30, Private, Assoc-acdm, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Cuba, <=50K
44, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
37, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
31, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,1968,40, Hungary, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Black, Female,0,0,20, Cuba, <=50K
28, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1977,40, Honduras, <=50K
26, Local-gov, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
42, Private, 11th, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,23, South, <=50K
38, Private, Some-college, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
25, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,1975,40, Hungary, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,70, Haiti, >50K
23, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Other, Female,7687,0,40, Columbia, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,38, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,11, Dominican-Republic, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
30, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,8849,0,40, Columbia, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, Other, Female,0,0,35, China, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, England, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Guatemala, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1902,40, Peru, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,17, Portugal, <=50K
51, Private, 7th-8th, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,0,0,40, England, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Philippines, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Japan, <=50K
62, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,10, Honduras, <=50K
31, Self-emp-not-inc, HS-grad, Married-spouse-absent, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,60, Columbia, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Haiti, <=50K
26, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, Columbia, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Laos, >50K
19, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,50, Ecuador, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
45, Private, Some-college, Divorced, Other-service, Wife, White, Female,7687,0,12, Hungary, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
31, Private, 9th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Scotland, <=50K
45, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Poland, >50K
37, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1977,40, Italy, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,48, Mexico, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Laos, <=50K
53, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,11751,0,50, El-Salvador, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, Cuba, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Greece, <=50K
30, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
25, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,35, Germany, <=50K
40, Private, 9th, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,30, Haiti, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Columbia, <=50K
67, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Trinadad&Tobago, >50K
41, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Japan, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Jamaica, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,50, Portugal, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,48, Thailand, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,72, Guatemala, >50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Black, Male,0,0,40, South, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Other-relative, Black, Male,0,0,48, Puerto-Rico, <=50K
38, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Black, Male,0,0,49, Yugoslavia, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Portugal, >50K
31, Private, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, Laos, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
50, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Peru, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,49, Germany, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
56, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Jamaica, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,14776,0,50, Japan, >50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,72, Guatemala, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, China, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
25, Private, Doctorate, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Peru, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Cambodia, <=50K
39, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,45, South, >50K
59, Private, Prof-school, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, Cambodia, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1878,60, Scotland, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, United-States, <=50K
65, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
56, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,13737,0,60, Scotland, >50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
36, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, China, <=50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,60, Ecuador, >50K
45, Private, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Taiwan, >50K
57, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,13498,0,40, Taiwan, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Hong, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, China, <=50K
40, Private, Bachelors, Never-married, Machine-op-inspct, Wife, Other, Female,7687,0,40, Germany, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Other-relative, Black, Male,0,0,30, Thailand, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Other, Male,0,0,40, Canada, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
33, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Greece, <=50K
25, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,11, Italy, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1669,79, Trinadad&Tobago, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,38, Hungary, <=50K
18, Private, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, Taiwan, <=50K
47, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,15150,0,50, Poland, >50K
64, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,32, Nicaragua, >50K
38, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,45, Hong, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Jamaica, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, England, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
28, Private, 11th, Married-civ-spouse, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Husband, Black, Male,8350,0,50, India, <=50K
