21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
55, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
65, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,1364,0,40, Ireland, >50K
47, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, South, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Nicaragua, <=50K
58, Private, Doctorate, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Peru, <=50K
69, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, Poland, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,15, Ireland, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Mexico, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Mexico, >50K
29, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,45, England, <=50K
59, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Vietnam, <=50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, Italy, >50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,7665,0,35, Honduras, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cambodia, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Germany, <=50K
24, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Thailand, <=50K
51, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,3223,0,40, Yugoslavia, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, El-Salvador, <=50K
68, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Cuba, <=50K
54, Self-emp-not-inc, HS-grad, Married-spouse-absent, Tech-support, Husband, White, Male,0,0,40, Hungary, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7282,0,40, Dominican-Republic, >50K
19, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,14, India, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Cuba, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Honduras, <=50K
34, Federal-gov, Masters, Never-married, Sales, Husband, White, Male,0,0,40, Italy, <=50K
39, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, Iran, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, South, >50K
57, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
31, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, China, <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,25, Hungary, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
18, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,10, Columbia, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,7641,0,35, Germany, >50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,20, Canada, <=50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, >50K
59, Private, Some-college, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
63, Private, Assoc-voc, Divorced, Transport-moving, Wife, White, Female,0,0,30, Portugal, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Other-relative, White, Female,0,0,35, Columbia, <=50K
50, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, China, >50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
37, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Female,0,0,54, England, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,35, Guatemala, <=50K
50, Private, HS-grad, Separated, Prof-specialty, Own-child, Black, Female,12717,0,30, Poland, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Philippines, >50K
49, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, >50K
89, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2277,50, England, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Philippines, <=50K
21, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,1840,40, Japan, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,3108,0,40, Hong, <=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2044,52, Haiti, >50K
46, Private, 10th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
43, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, Columbia, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Mexico, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,30, Peru, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
72, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2414,40, Peru, >50K
29, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,25, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Cuba, <=50K
19, Private, Assoc-acdm, Never-married, Protective-serv, Own-child, Other, Male,0,0,40, Guatemala, <=50K
27, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Scotland, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Portugal, >50K
60, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,65, Mexico, <=50K
74, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2108,25, Nicaragua, >50K
23, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
51, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
52, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, Greece, >50K
24, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,1, El-Salvador, >50K
51, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Greece, >50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Haiti, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
28, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Columbia, <=50K
28, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
46, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,80, United-States, >50K
58, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,35, Japan, <=50K
24, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, El-Salvador, <=50K
36, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,74, Jamaica, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,17, Puerto-Rico, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
52, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, India, <=50K
45, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,4472,0,40, South, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Yugoslavia, >50K
58, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Wife, White, Female,2235,0,36, Portugal, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Peru, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Germany, <=50K
51, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Cambodia, >50K
36, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
36, Self-emp-inc, Some-college, Separated, Exec-managerial, Own-child, Black, Female,0,0,88, Jamaica, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,16, Laos, >50K
43, Local-gov, Masters, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,45, Haiti, >50K
18, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, China, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Greece, <=50K
46, Private, HS-grad, Separated, Transport-moving, Unmarried, Black, Female,0,0,32, Peru, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,60, Guatemala, <=50K
45, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
28, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,60, South, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,35, Cambodia, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Scotland, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
33, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,2522,51, France, >50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
57, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,71, Scotland, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
36, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, China, >50K
67, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,19657,0,40, Ecuador, >50K
57, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
56, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, Taiwan, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Puerto-Rico, <=50K
30, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Hong, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,45, Columbia, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, Germany, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Thailand, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Canada, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, England, >50K
53, Private, Bachelors, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,22, El-Salvador, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, >50K
31, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,60, Guatemala, <=50K
74, State-gov, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,10, Ireland, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
28, Local-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, India, <=50K
26, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, Thailand, <=50K
42, Self-emp-not-inc, Some-college, Separated, Other-service, Other-relative, White, Male,0,0,35, Poland, <=50K
21, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
30, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, Hong, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Columbia, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Japan, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,25, Ireland, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,48, Jamaica, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, France, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Peru, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,36, United-States, <=50K
43, Private, Bachelors, Separated, Prof-specialty, Wife, White, Female,0,0,24, Dominican-Republic, <=50K
40, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,3, Puerto-Rico, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5054,0,40, India, >50K
54, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada, >50K
35, State-gov, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,36, India, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, France, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, Mexico, <=50K
40, Private, Bachelors, Separated, Other-service, Not-in-family, White, Female,0,0,10, Poland, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
33, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,7298,0,20, Haiti, >50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5107,0,92, Nicaragua, >50K
53, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,99999,0,38, Cambodia, >50K
33, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,2228,0,40, England, <=50K
30, Private, Prof-school, Separated, Transport-moving, Not-in-family, White, Female,0,0,99, Peru, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Scotland, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Honduras, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Ecuador, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,50, France, <=50K
75, Self-emp-not-inc, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,20, France, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Laos, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
62, Local-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Cambodia, >50K
