48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hong, >50K
30, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,43, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,6, United-States, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,48, United-States, >50K
72, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,6, United-States, <=50K
57, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
47, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
49, State-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1495,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, <=50K
27, Private, Masters, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,8, United-States, <=50K
47, Private, Assoc-voc, Separated, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,40, China, <=50K
32, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
59, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1902,50, Nicaragua, >50K
40, Local-gov, 12th, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, Holand-Netherlands, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,45, United-States, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,22718,0,8, Hungary, >50K
44, Private, Prof-school, Separated, Sales, Husband, White, Male,0,0,45, United-States, <=50K
65, Private, HS-grad, Never-married, Protective-serv, Husband, White, Female,2304,0,30, Greece, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,20, United-States, <=50K
53, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
60, Local-gov, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,60, United-States, <=50K
27, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,4633,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, Germany, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Scotland, >50K
46, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,8, Mexico, <=50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Ireland, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, Other, Female,0,0,60, United-States, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,7298,0,40, Yugoslavia, >50K
36, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
60, Self-emp-not-inc, Some-college, Separated, Sales, Unmarried, White, Female,0,0,40, Ecuador, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
38, Private, Bachelors, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,2485,60, Poland, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, United-States, >50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, >50K
31, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,14, United-States, <=50K
24, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,1574,40, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
48, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
46, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, Germany, <=50K
47, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
63, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Japan, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,45, United-States, <=50K
58, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,42, Guatemala, <=50K
18, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
75, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, United-States, <=50K
68, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,38, Japan, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,11, Hungary, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
54, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, >50K
61, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Greece, <=50K
54, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
25, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Mexico, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,18, United-States, <=50K
42, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1974,15, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Scotland, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,25, China, <=50K
49, Local-gov, Masters, Never-married, Farming-fishing, Wife, White, Male,0,0,8, Laos, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,22, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,32, Ecuador, <=50K
38, Private, Masters, Never-married, Exec-managerial, Own-child, Other, Male,0,1496,40, Thailand, <=50K
52, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
47, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, China, >50K
34, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Canada, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,1896,35, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, Portugal, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,15, Ecuador, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Japan, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, France, >50K
42, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,1887,40, South, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Dominican-Republic, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,20, Scotland, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,35, Peru, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, Mexico, <=50K
27, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
46, State-gov, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
79, Private, 1st-4th, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,36, United-States, <=50K
47, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,87, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,38, Guatemala, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Married-spouse-absent, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,50, India, <=50K
54, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, >50K
69, Private, 9th, Widowed, Other-service, Not-in-family, White, Female,0,0,5, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,12093,0,40, Columbia, <=50K
56, State-gov, 10th, Widowed, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,2362,40, Scotland, <=50K
24, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Female,0,0,50, United-States, <=50K
