26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,13615,0,50, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
49, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
60, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
52, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K
28, Private, Masters, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Black, Male,0,0,40, Germany, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 7th-8th, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
44, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, United-States, >50K
31, Private, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Masters, Widowed, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,52, United-States, <=50K
32, Private, Some-college, Widowed, Sales, Husband, White, Male,0,1902,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
27, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, 5th-6th, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
40, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
27, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, >50K
22, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Male,7504,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Greece, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, Japan, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
51, Private, 9th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Priv-house-serv, Wife, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Philippines, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,4902,0,15, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
46, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,16, United-States, >50K
37, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,9225,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,48, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
31, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
65, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
42, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,48, United-States, <=50K
54, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,74, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Male,0,0,50, United-States, <=50K
40, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
29, Private, Doctorate, Never-married, Sales, Husband, White, Male,0,0,70, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, Germany, <=50K
55, Local-gov, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,46, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, India, <=50K
41, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
58, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, Canada, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, United-States, <=50K
64, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States, >50K
46, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,61, United-States, >50K
58, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, United-States, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
39, Private, Bachelors, Never-married, Other-service, Wife, White, Female,7687,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Ireland, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
34, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, State-gov, Masters, Widowed, Other-service, Wife, White, Male,0,0,12, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,1873,70, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Divorced, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Husband, White, Male,99999,0,52, United-States, >50K
64, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,35, United-States, >50K
39, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Thailand, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,10, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,38, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,7687,0,46, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,25, Guatemala, <=50K
20, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
