59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
28, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
56, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,35, Honduras, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Canada, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, Guatemala, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, England, <=50K
61, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, Cuba, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
36, Private, 9th, Divorced, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
60, Private, Prof-school, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,15024,0,40, India, >50K
39, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
46, Private, HS-grad, Married-spouse-absent, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, >50K
55, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
53, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Ireland, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Hungary, >50K
31, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,45, Scotland, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,38, Germany, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,48, India, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Ecuador, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,2212,0,21, Haiti, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,12, Hungary, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,15024,0,47, Peru, <=50K
44, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, Cuba, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,70, Puerto-Rico, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Other-service, Wife, Black, Female,0,0,40, Cuba, <=50K
51, Self-emp-not-inc, HS-grad, Separated, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Cambodia, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, Cambodia, >50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Mexico, >50K
30, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,38, Cambodia, <=50K
24, Private, 9th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
64, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,12437,0,35, Peru, >50K
33, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,1610,32, Ecuador, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
47, Private, 12th, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Hungary, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, China, >50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, El-Salvador, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7298,0,50, United-States, >50K
35, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, Mexico, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Canada, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Masters, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,15, Puerto-Rico, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,68, Ecuador, >50K
89, Self-emp-inc, 10th, Married-spouse-absent, Sales, Husband, White, Male,0,0,99, Germany, <=50K
23, Private, Bachelors, Divorced, Other-service, Other-relative, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Cuba, >50K
24, Private, Some-college, Never-married, Other-service, Unmarried, Other, Male,0,0,26, India, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Portugal, >50K
49, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,1396,40, Iran, <=50K
30, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,25, Mexico, <=50K
35, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Germany, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Scotland, >50K
70, Private, Some-college, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
21, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,88, Germany, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Honduras, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,70, Scotland, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,1596,10, Canada, <=50K
42, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, El-Salvador, <=50K
35, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,1902,45, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,95, Philippines, >50K
42, Without-pay, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,1902,50, Haiti, >50K
48, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,18, United-States, <=50K
64, Private, Some-college, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,25, United-States, <=50K
29, Private, 12th, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Guatemala, <=50K
28, Private, 9th, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
34, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Iran, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Peru, <=50K
53, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Canada, <=50K
62, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Vietnam, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
31, Private, 10th, Never-married, Craft-repair, Unmarried, Other, Male,0,0,45, Greece, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
60, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,10, Nicaragua, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
69, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
53, Private, 9th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, South, <=50K
35, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, China, <=50K
60, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
71, Private, 7th-8th, Widowed, Tech-support, Not-in-family, White, Male,0,0,40, Thailand, <=50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Female,0,1887,40, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,32, Mexico, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Male,0,0,35, Philippines, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
76, Self-emp-not-inc, 7th-8th, Widowed, Other-service, Not-in-family, White, Female,0,0,8, Haiti, <=50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, Other, Male,0,0,40, Trinadad&Tobago, >50K
46, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,40, Iran, >50K
32, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
33, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
57, Self-emp-not-inc, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,50, Haiti, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Philippines, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Vietnam, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, India, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, England, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Greece, <=50K
67, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,18, Outlying-US(Guam-USVI-etc), >50K
43, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,9116,0,50, Haiti, >50K
17, Private, 12th, Never-married, Other-service, Other-relative, Other, Female,0,0,15, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, El-Salvador, <=50K
44, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, Hong, <=50K
28, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,54, Greece, <=50K
45, Private, HS-grad, Divorced, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, China, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7298,0,40, Vietnam, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,25, Puerto-Rico, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, Greece, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Germany, >50K
60, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
48, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,38, United-States, <=50K
24, Private, Assoc-voc, Never-married, Transport-moving, Wife, White, Male,0,0,30, Taiwan, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,6, Vietnam, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,20, Canada, <=50K
54, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Yugoslavia, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cambodia, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,3420,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
