59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
38, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,15024,0,45, United-States, >50K
45, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
28, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,40, Mexico, <=50K
52, Self-emp-not-inc, Masters, Widowed, Sales, Wife, White, Female,0,0,50, United-States, >50K
42, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
57, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cuba, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, Cuba, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,38, England, >50K
24, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
64, Federal-gov, Some-college, Widowed, Tech-support, Wife, White, Female,15024,0,35, United-States, >50K
33, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,1590,30, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Mexico, >50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,48, United-States, <=50K
35, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,40, Haiti, <=50K
29, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,12, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, >50K
89, Private, 5th-6th, Widowed, Prof-specialty, Unmarried, White, Male,0,0,99, United-States, >50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
49, Private, HS-grad, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,1487,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Germany, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
70, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,84, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,1651,10, India, <=50K
42, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,93, United-States, >50K
43, Without-pay, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
65, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
29, Private, 7th-8th, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, Greece, <=50K
62, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
32, Private, 10th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,43, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
54, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,37, United-States, <=50K
37, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
53, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
36, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
72, Private, 7th-8th, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
39, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
76, Self-emp-not-inc, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Self-emp-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States, >50K
32, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, <=50K
57, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,1937,40, United-States, <=50K
38, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
68, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,16, United-States, <=50K
43, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,10520,0,45, United-States, >50K
17, Private, 9th, Never-married, Other-service, Other-relative, White, Female,0,0,15, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
29, Self-emp-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,54, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, >50K
51, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Mexico, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
25, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
60, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,38, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,30, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,5, United-States, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, Germany, <=50K
54, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ecuador, <=50K
30, Private, HS-grad, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,4731,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Federal-gov, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,38, United-States, >50K
34, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
