42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Honduras, <=50K
32, Federal-gov, Assoc-voc, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,50, Hungary, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, >50K
70, Self-emp-not-inc, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,5, Dominican-Republic, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Ireland, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, South, <=50K
23, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Peru, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Poland, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,38, Ireland, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Mexico, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
20, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, England, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, Vietnam, >50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,25, Italy, <=50K
58, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,60, Honduras, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Cambodia, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, Germany, >50K
30, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,50, Thailand, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,2174,0,20, Thailand, <=50K
63, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Female,2270,0,40, El-Salvador, <=50K
27, Local-gov, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Scotland, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cuba, <=50K
35, Self-emp-not-inc, Masters, Widowed, Sales, Unmarried, Black, Female,4064,0,45, Hungary, <=50K
43, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,30, Dominican-Republic, <=50K
21, Private, Masters, Separated, Sales, Not-in-family, White, Female,0,0,50, India, <=50K
42, Private, Masters, Never-married, Prof-specialty, Unmarried, White, Female,0,0,35, Cuba, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, <=50K
53, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Taiwan, <=50K
47, Private, Masters, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
62, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, China, <=50K
52, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,32, India, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,2120,0,44, Haiti, >50K
38, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,0,0,40, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, >50K
36, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, Canada, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, Ecuador, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
48, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Portugal, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
49, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Columbia, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,5933,0,40, China, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Laos, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, England, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, Guatemala, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Poland, >50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Peru, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,54, England, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,35, Philippines, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Laos, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Honduras, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Columbia, <=50K
40, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,27, Haiti, <=50K
27, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
64, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, China, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
29, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, El-Salvador, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
36, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Hungary, >50K
58, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Columbia, >50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, >50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
47, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Portugal, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, <=50K
62, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
50, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,20, El-Salvador, >50K
39, Private, Masters, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Cuba, <=50K
24, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Guatemala, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,44, El-Salvador, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Greece, >50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, >50K
28, Private, Doctorate, Never-married, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,54, Columbia, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, Laos, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
37, Local-gov, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Laos, >50K
52, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, >50K
53, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,60, Puerto-Rico, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,15, Thailand, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, South, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7355,0,40, Scotland, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Yugoslavia, <=50K
62, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Wife, White, Female,0,0,16, Portugal, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, Mexico, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, France, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Peru, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Germany, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Nicaragua, >50K
65, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
39, Local-gov, Masters, Separated, Exec-managerial, Unmarried, White, Female,0,0,49, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,45, Laos, >50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Guatemala, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Greece, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Philippines, <=50K
42, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,3113,0,40, Guatemala, <=50K
28, State-gov, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
25, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,24, Cambodia, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, South, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, France, <=50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, South, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Puerto-Rico, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, Yugoslavia, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, >50K
47, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
50, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, Thailand, <=50K
39, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Hungary, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Columbia, >50K
39, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,50, Germany, >50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Thailand, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Canada, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Germany, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, England, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, El-Salvador, <=50K
25, State-gov, Some-college, Separated, Prof-specialty, Other-relative, White, Male,0,0,40, Guatemala, <=50K
35, State-gov, HS-grad, Separated, Machine-op-inspct, Wife, White, Male,0,0,40, Italy, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, India, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Poland, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Hungary, <=50K
26, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, Ireland, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, France, >50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Peru, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Dominican-Republic, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
52, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, India, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Canada, <=50K
36, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Iran, <=50K
64, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, France, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,2414,24, Nicaragua, >50K
35, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, Poland, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Greece, <=50K
62, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Guatemala, <=50K
22, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Nicaragua, <=50K
20, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,30, Cambodia, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
25, Private, HS-grad, Married-spouse-absent, Tech-support, Husband, White, Male,7058,0,40, Peru, >50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,40, South, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Honduras, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Ecuador, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
45, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, France, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,20051,0,25, France, >50K
67, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Laos, >50K
39, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
44, Private, Some-college, Widowed, Machine-op-inspct, Husband, White, Male,0,0,50, Cambodia, >50K
