26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,13603,0,50, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
52, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, South, <=50K
45, Private, Masters, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
33, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,1579,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1986,40, United-States, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
44, Private, 7th-8th, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1719,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,13807,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, England, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, United-States, <=50K
24, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
43, Private, HS-grad, Married-spouse-absent, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5040,0,40, United-States, >50K
42, State-gov, Some-college, Never-married, Sales, Wife, White, Female,0,0,30, India, >50K
40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1669,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
52, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,5, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
27, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, Mexico, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,37, United-States, <=50K
44, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,5026,0,11, United-States, >50K
34, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,40, Mexico, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,15, United-States, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
53, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,50, United-States, >50K
37, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
42, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
40, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
66, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
42, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,0,0,45, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, France, <=50K
56, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Prof-school, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,13858,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
41, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, France, <=50K
41, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, China, >50K
48, Self-emp-inc, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,1977,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
68, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,60, United-States, >50K
39, Private, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,38, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Jamaica, <=50K
54, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
57, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,25, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
35, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-spouse-absent, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, State-gov, Some-college, Widowed, Prof-specialty, Wife, White, Female,0,0,10, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1669,70, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,48, United-States, >50K
63, Private, HS-grad, Widowed, Transport-moving, Wife, White, Female,0,0,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, Masters, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Local-gov, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,10, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Portugal, <=50K
29, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,7687,0,45, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Germany, <=50K
20, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
