50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Ecuador, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Vietnam, >50K
42, Private, Masters, Divorced, Tech-support, Wife, Asian-Pac-Islander, Female,0,0,40, France, >50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,2915,0,35, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, Japan, >50K
40, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, England, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,10, Cambodia, >50K
40, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, Other, Female,0,1477,40, Iran, <=50K
26, Private, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Hungary, <=50K
50, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,36, Ireland, <=50K
62, Private, Some-college, Widowed, Protective-serv, Unmarried, White, Female,8618,0,38, United-States, >50K
33, Private, Masters, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,32, El-Salvador, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, Laos, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Scotland, <=50K
65, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Poland, <=50K
22, State-gov, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,2, Germany, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Vietnam, <=50K
21, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
59, Private, Assoc-voc, Widowed, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,1660,40, Cambodia, <=50K
39, Private, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,15, Haiti, <=50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Female,0,0,20, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Female,0,1974,99, Germany, >50K
28, Private, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
50, Self-emp-inc, HS-grad, Widowed, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,45, Ireland, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,48, El-Salvador, <=50K
22, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,40, Italy, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,54, Dominican-Republic, >50K
44, Local-gov, Prof-school, Never-married, Adm-clerical, Not-in-family, Black, Female,0,1705,20, India, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,54, Mexico, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,15, Japan, <=50K
75, Private, Doctorate, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Philippines, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,42, Italy, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, >50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,65, Cuba, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Haiti, <=50K
62, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,29, Canada, >50K
30, Private, Prof-school, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, France, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, El-Salvador, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,48, United-States, <=50K
60, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,14431,0,60, Yugoslavia, >50K
61, Private, 7th-8th, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,0,0,40, Cuba, >50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, China, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
44, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Greece, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,7298,0,40, Honduras, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7152,0,40, Trinadad&Tobago, >50K
72, Private, 9th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, South, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, >50K
75, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Germany, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,20, Puerto-Rico, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, >50K
48, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1887,40, Peru, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, India, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
47, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Hungary, <=50K
41, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, South, <=50K
46, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Columbia, >50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,15, Poland, >50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, South, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, England, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Puerto-Rico, <=50K
32, Private, Masters, Divorced, Other-service, Own-child, White, Female,0,0,40, Italy, <=50K
25, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, <=50K
49, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,5013,0,40, Poland, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, France, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, Honduras, >50K
58, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, France, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Haiti, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Hong, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5178,0,50, Peru, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cuba, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Peru, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, Peru, >50K
43, State-gov, Bachelors, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, France, <=50K
72, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,29, Outlying-US(Guam-USVI-etc), <=50K
42, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
62, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,2848,0,20, Jamaica, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,4715,0,38, United-States, >50K
46, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
66, Self-emp-not-inc, 7th-8th, Separated, Sales, Unmarried, White, Male,0,0,20, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Poland, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,12, Italy, >50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,12, Thailand, <=50K
19, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
38, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Portugal, <=50K
44, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, France, <=50K
50, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Male,0,0,15, Peru, <=50K
70, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,2618,0,40, Hong, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, China, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,29, Taiwan, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
24, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Canada, <=50K
62, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, Cambodia, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,50, Yugoslavia, >50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, China, <=50K
40, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,1670,50, England, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,80, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, United-States, >50K
35, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,72, United-States, >50K
40, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Ireland, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,2720,0,40, Columbia, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, Haiti, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,45, Haiti, >50K
58, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Germany, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,42, Honduras, <=50K
35, State-gov, HS-grad, Widowed, Machine-op-inspct, Wife, Other, Male,0,0,40, Mexico, >50K
67, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,19848,0,71, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Italy, <=50K
34, Private, 7th-8th, Divorced, Prof-specialty, Own-child, White, Male,5013,0,20, United-States, <=50K
39, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, Scotland, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Cuba, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, Laos, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,20, Peru, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7339,0,50, Greece, >50K
31, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, South, <=50K
63, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,29, United-States, <=50K
52, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,37, El-Salvador, <=50K
23, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,29, Jamaica, >50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Canada, <=50K
31, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Jamaica, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,85, Guatemala, <=50K
18, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,15, Poland, <=50K
