29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,20, United-States, <=50K
37, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
52, Self-emp-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Hungary, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
51, Private, Bachelors, Widowed, Adm-clerical, Own-child, White, Female,0,1621,40, United-States, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
21, Local-gov, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Nicaragua, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Prof-school, Widowed, Sales, Not-in-family, White, Male,0,1669,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
48, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,1902,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1975,50, United-States, >50K
37, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
64, Self-emp-not-inc, Prof-school, Separated, Other-service, Unmarried, White, Female,0,0,15, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,45, Philippines, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Ireland, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, >50K
46, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,7298,0,45, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,45, Mexico, <=50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, Mexico, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,37, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
30, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,700,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Separated, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
53, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,8614,0,50, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,1599,40, United-States, <=50K
49, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
70, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,5178,0,40, United-States, >50K
18, State-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1900,70, United-States, >50K
25, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,2, United-States, <=50K
46, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
66, State-gov, Bachelors, Widowed, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
64, Self-emp-inc, 7th-8th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3096,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, <=50K
30, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,35, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,60, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
24, Private, Prof-school, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, Portugal, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Separated, Other-service, Wife, White, Female,0,0,42, United-States, <=50K
66, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
27, Private, 10th, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Columbia, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3309,0,35, United-States, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,53, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
48, Private, Prof-school, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1954,40, United-States, >50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,35, United-States, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,50, Mexico, <=50K
55, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Self-emp-not-inc, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, State-gov, HS-grad, Separated, Handlers-cleaners, Wife, White, Male,35165,0,24, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
39, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,2205,40, United-States, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
60, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
17, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
18, State-gov, 10th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,30, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
