25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
25, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Cuba, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,60, South, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Vietnam, >50K
21, Private, Some-college, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,21, England, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Nicaragua, <=50K
41, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Female,99999,0,50, Jamaica, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Jamaica, <=50K
38, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, Cambodia, <=50K
69, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,20, Iran, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
27, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Hungary, <=50K
31, Federal-gov, 9th, Never-married, Prof-specialty, Husband, Black, Male,0,0,29, Ireland, <=50K
42, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Ecuador, <=50K
23, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,1740,40, Laos, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,51, Portugal, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,3, South, <=50K
36, Self-emp-inc, Masters, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,45, Japan, >50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Philippines, <=50K
27, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Peru, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,15, France, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
29, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,8434,0,50, Cambodia, >50K
24, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,40, Guatemala, <=50K
33, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,50, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,50, Yugoslavia, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Separated, Other-service, Husband, White, Female,0,0,40, England, <=50K
26, Private, 11th, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
60, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Ireland, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Ecuador, <=50K
62, Private, Prof-school, Widowed, Sales, Husband, Black, Male,0,0,29, Italy, <=50K
19, Private, Masters, Never-married, Sales, Husband, Other, Female,0,0,51, Cuba, >50K
31, Private, Prof-school, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, India, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Mexico, <=50K
32, Private, 12th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
64, Private, Masters, Widowed, Craft-repair, Husband, Other, Male,0,0,35, Peru, >50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,10, Columbia, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Italy, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,33, Hungary, <=50K
26, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Female,0,0,40, Columbia, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,50, Guatemala, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,10242,0,40, Canada, >50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,40, England, >50K
63, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Other-relative, Other, Male,0,0,40, Ecuador, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Thailand, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
52, Private, 9th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Columbia, <=50K
73, Self-emp-not-inc, Some-college, Widowed, Sales, Wife, White, Female,0,0,20, China, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Germany, <=50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, Honduras, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Scotland, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, >50K
24, Private, 1st-4th, Married-civ-spouse, Protective-serv, Own-child, Other, Male,0,0,40, France, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1984,50, Portugal, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, South, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, <=50K
19, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Hong, <=50K
18, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,12, Puerto-Rico, <=50K
24, State-gov, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,51, Columbia, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Philippines, >50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1977,40, Scotland, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, England, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,29, Portugal, <=50K
45, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,45, Ireland, <=50K
75, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,26, Cuba, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,2038,50, Honduras, >50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,54, Thailand, >50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Mexico, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Peru, >50K
29, State-gov, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, England, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
18, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,29, Honduras, <=50K
46, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Guatemala, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,21, Hong, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Cuba, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
20, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, England, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,36, Nicaragua, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
28, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,46, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,50, United-States, <=50K
52, State-gov, HS-grad, Divorced, Farming-fishing, Other-relative, Black, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Separated, Exec-managerial, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
24, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,45, Thailand, >50K
76, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,17, Philippines, <=50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Italy, <=50K
49, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Philippines, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Cambodia, <=50K
49, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, England, <=50K
42, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, Hong, >50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,45, China, <=50K
60, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,99999,0,40, Guatemala, >50K
25, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,60, Scotland, >50K
47, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, Honduras, <=50K
31, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Canada, <=50K
46, Private, 10th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,6525,0,24, United-States, >50K
23, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, Cambodia, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,1742,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, China, <=50K
40, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, England, >50K
18, Private, 12th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
21, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Canada, <=50K
52, State-gov, Doctorate, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,32, Guatemala, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,55, Germany, <=50K
52, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, England, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, France, <=50K
32, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,1977,60, Honduras, <=50K
39, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,40, Laos, >50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Italy, <=50K
19, Private, 11th, Divorced, Other-service, Own-child, White, Male,0,0,26, United-States, <=50K
42, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,1979,40, Thailand, >50K
47, Private, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,33, Portugal, >50K
52, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, Iran, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Cuba, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Japan, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
38, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Italy, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, Canada, <=50K
