56, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Ireland, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Canada, <=50K
29, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, Poland, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,48, Philippines, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Columbia, <=50K
30, Private, Masters, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,47, Trinadad&Tobago, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Other-relative, Black, Female,0,0,40, Philippines, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4386,0,40, Scotland, >50K
43, Private, Doctorate, Married-civ-spouse, Other-service, Wife, Other, Male,0,1932,48, Vietnam, >50K
18, Private, Some-college, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,16, Ecuador, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, India, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1912,40, India, >50K
28, Private, 12th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, Ecuador, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Wife, Other, Female,0,0,30, Hong, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,84, Haiti, <=50K
50, Federal-gov, 9th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, Hong, <=50K
39, Private, Some-college, Never-married, Sales, Wife, Other, Female,0,0,33, South, <=50K
62, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Dominican-Republic, >50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,45, Ireland, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,37, Scotland, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Ireland, >50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, >50K
51, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
44, Private, Some-college, Divorced, Exec-managerial, Own-child, Other, Female,0,0,50, Laos, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,45, England, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,60, Cambodia, <=50K
21, Private, Some-college, Never-married, Tech-support, Husband, Black, Male,0,0,50, Germany, <=50K
30, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
59, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,35, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
68, Private, Bachelors, Widowed, Other-service, Husband, Other, Female,0,0,20, El-Salvador, <=50K
31, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,74, Scotland, <=50K
59, Private, 9th, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,37, Cuba, <=50K
27, Self-emp-inc, Some-college, Separated, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Hong, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
32, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,40, Hungary, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Cuba, >50K
28, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,20, Honduras, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
28, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,8614,0,40, South, >50K
39, Private, Masters, Widowed, Craft-repair, Husband, Other, Male,0,0,45, Laos, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
73, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,16, Hungary, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
43, Private, Bachelors, Divorced, Exec-managerial, Wife, Other, Male,5013,0,40, Columbia, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,50, Germany, <=50K
18, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Dominican-Republic, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
51, Private, Bachelors, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, Other, Female,0,0,42, China, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,30, Japan, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, England, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Greece, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,10520,0,40, Poland, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Peru, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Portugal, >50K
27, Private, 11th, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,70, England, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
69, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Peru, <=50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,60, Japan, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Honduras, <=50K
67, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Haiti, <=50K
19, Private, 10th, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,25, Peru, <=50K
40, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,2464,0,40, Columbia, >50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,30, Laos, >50K
31, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Ecuador, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Hungary, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
90, Local-gov, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Scotland, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7126,0,60, Portugal, >50K
37, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Italy, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,50, Mexico, <=50K
47, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Japan, <=50K
40, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,2, Ecuador, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, Greece, <=50K
27, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Germany, <=50K
29, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Guatemala, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
29, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Columbia, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Laos, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,1977,48, Trinadad&Tobago, >50K
51, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,71, Japan, >50K
61, State-gov, Bachelors, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
52, Federal-gov, Prof-school, Married-civ-spouse, Sales, Husband, Other, Female,99999,0,40, Laos, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Portugal, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,65, Hungary, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, Scotland, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,45, Puerto-Rico, <=50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Yugoslavia, <=50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Portugal, >50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,42, Mexico, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,4670,0,50, India, >50K
33, Private, Bachelors, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
34, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,30, Peru, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
52, Local-gov, Masters, Never-married, Craft-repair, Husband, Black, Male,0,0,54, El-Salvador, <=50K
56, Self-emp-inc, Prof-school, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,35, Japan, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Guatemala, >50K
28, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,52, China, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,7687,0,42, Peru, >50K
58, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Guatemala, <=50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,35, Cambodia, <=50K
32, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, South, >50K
37, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Cambodia, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
57, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
53, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
28, Private, HS-grad, Married-spouse-absent, Prof-specialty, Own-child, White, Female,0,0,40, China, <=50K
36, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Ecuador, >50K
21, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,16, Taiwan, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hong, <=50K
37, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,5096,0,40, Columbia, >50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Thailand, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Canada, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
35, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,50, Greece, <=50K
25, State-gov, HS-grad, Widowed, Prof-specialty, Wife, Black, Male,3800,0,32, Italy, >50K
61, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
28, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,65, Poland, >50K
36, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, Nicaragua, >50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,60, Hungary, <=50K
55, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,2882,0,45, Japan, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, France, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Female,0,0,20, Jamaica, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,70, France, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
64, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,15, Puerto-Rico, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,1902,40, India, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
26, State-gov, 10th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, India, <=50K
