39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
29, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1732,40, Thailand, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,44, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Vietnam, >50K
26, Private, Prof-school, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, England, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, Jamaica, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Jamaica, <=50K
39, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cambodia, >50K
56, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,11, Iran, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,36, Hungary, >50K
60, Federal-gov, 7th-8th, Separated, Prof-specialty, Husband, Black, Male,0,0,40, Ireland, <=50K
38, Private, Some-college, Separated, Sales, Wife, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7893,0,40, El-Salvador, >50K
31, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Laos, >50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,54, Puerto-Rico, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, Scotland, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,32, Thailand, <=50K
49, Private, Masters, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
40, Private, Bachelors, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
78, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,11685,0,45, Poland, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Philippines, <=50K
27, State-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,38, Germany, <=50K
46, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, >50K
27, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,54, Vietnam, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7298,0,54, Hungary, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, <=50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,70, Haiti, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Yugoslavia, >50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
50, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, United-States, >50K
31, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Male,0,0,45, Dominican-Republic, <=50K
22, Private, Prof-school, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,3103,0,40, Ireland, <=50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,40, Italy, <=50K
40, Private, Masters, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, India, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,10, Nicaragua, <=50K
33, Private, 5th-6th, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Japan, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
19, Private, Some-college, Separated, Farming-fishing, Own-child, White, Male,0,0,16, Philippines, >50K
65, Self-emp-not-inc, Prof-school, Separated, Prof-specialty, Unmarried, Other, Female,0,0,40, Columbia, <=50K
34, Private, Doctorate, Divorced, Prof-specialty, Own-child, Black, Male,0,0,50, Italy, <=50K
39, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,45, Cuba, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, Haiti, <=50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
32, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1740,60, El-Salvador, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
31, Private, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Yugoslavia, <=50K
33, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Male,0,0,40, Cuba, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, China, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
45, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Germany, <=50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,54, Honduras, >50K
51, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, Trinadad&Tobago, <=50K
33, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, South, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,35, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,80, Germany, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, >50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
35, Private, Prof-school, Never-married, Prof-specialty, Wife, White, Male,15024,0,40, Peru, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, India, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, Cuba, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hong, >50K
50, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
47, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, >50K
50, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Poland, <=50K
59, Private, Masters, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, South, <=50K
66, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,27827,0,40, England, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Italy, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,54, Cuba, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 5th-6th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, >50K
49, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Poland, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, Philippines, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1817,50, England, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,72, Honduras, >50K
50, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, England, >50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Haiti, >50K
55, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Hong, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
67, Self-emp-not-inc, 7th-8th, Widowed, Sales, Not-in-family, White, Male,0,0,25, Cuba, <=50K
44, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, Peru, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Local-gov, 7th-8th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Peru, <=50K
45, Self-emp-not-inc, Bachelors, Separated, Farming-fishing, Unmarried, White, Male,0,0,50, France, <=50K
45, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
42, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, United-States, >50K
68, Private, Assoc-acdm, Widowed, Farming-fishing, Not-in-family, Black, Male,0,0,70, Yugoslavia, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, Philippines, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,7687,0,35, Greece, >50K
72, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,2329,0,12, South, >50K
70, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Poland, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Cambodia, <=50K
43, Local-gov, HS-grad, Separated, Craft-repair, Unmarried, Other, Male,0,0,40, France, <=50K
43, Self-emp-inc, Masters, Never-married, Exec-managerial, Husband, Black, Male,15024,0,54, Nicaragua, >50K
41, Private, HS-grad, Never-married, Sales, Wife, Black, Male,0,1419,40, Peru, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Honduras, >50K
50, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,48, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, South, <=50K
36, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,40, Honduras, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,54, Canada, >50K
34, Private, 10th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Separated, Protective-serv, Wife, White, Female,0,0,40, Cambodia, <=50K
52, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,35, United-States, >50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,10, Yugoslavia, <=50K
52, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, China, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,50, England, >50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,25, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,14449,0,50, Iran, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
34, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,35, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
57, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
61, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,4064,0,50, Germany, >50K
36, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, France, <=50K
47, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, France, >50K
25, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Own-child, White, Male,0,0,45, Honduras, <=50K
31, State-gov, HS-grad, Widowed, Priv-house-serv, Wife, Other, Male,0,0,40, Mexico, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Separated, Prof-specialty, Husband, Other, Male,0,1997,40, Italy, <=50K
77, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,12, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,60, Trinadad&Tobago, >50K
32, Private, HS-grad, Separated, Transport-moving, Wife, White, Male,0,0,35, Puerto-Rico, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Cuba, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
42, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,3688,40, Guatemala, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,25, Germany, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, South, >50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,4394,0,40, United-States, >50K
40, Private, HS-grad, Separated, Prof-specialty, Wife, Black, Male,0,0,32, Ecuador, >50K
29, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Jamaica, >50K
24, Private, HS-grad, Never-married, Priv-house-serv, Husband, Black, Male,0,0,40, Canada, <=50K
29, State-gov, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Jamaica, <=50K
58, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Guatemala, <=50K
65, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,50, Poland, <=50K
