27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Canada, <=50K
36, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,38, Poland, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Poland, >50K
21, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
29, Private, Masters, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,40, Trinadad&Tobago, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7519,0,30, Philippines, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Scotland, <=50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,45, Vietnam, >50K
68, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,22, El-Salvador, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, India, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, India, >50K
33, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Ecuador, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Cambodia, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,45, Hong, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,50, Greece, <=50K
61, Self-emp-not-inc, Masters, Separated, Exec-managerial, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,60, Hungary, <=50K
48, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, Taiwan, >50K
28, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,30, Ireland, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Scotland, <=50K
36, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
26, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, Philippines, <=50K
37, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Ireland, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Laos, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,22, Laos, <=50K
39, State-gov, Masters, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,80, Vietnam, >50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Italy, <=50K
35, Private, Some-college, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,30, Honduras, <=50K
64, Private, 7th-8th, Widowed, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Cambodia, <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, Germany, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Thailand, <=50K
22, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,60, El-Salvador, >50K
36, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Scotland, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Cuba, <=50K
57, Self-emp-not-inc, Masters, Widowed, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Hong, >50K
57, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,35, Dominican-Republic, <=50K
25, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,8, Hungary, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,38, Cuba, >50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Honduras, <=50K
23, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,1887,45, Italy, <=50K
41, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,60, India, >50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,4980,0,50, South, >50K
62, Private, Prof-school, Widowed, Craft-repair, Husband, Other, Male,0,0,45, Japan, >50K
27, Self-emp-not-inc, Some-college, Never-married, Other-service, Other-relative, Black, Female,0,0,40, China, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,1898,40, Hungary, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,35, Haiti, >50K
26, Private, Bachelors, Divorced, Handlers-cleaners, Wife, Other, Female,0,0,40, Columbia, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
56, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1977,40, Canada, >50K
29, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
68, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,5, Ecuador, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Own-child, Other, Male,0,0,6, Dominican-Republic, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, Puerto-Rico, <=50K
61, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Columbia, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, Other, Female,0,0,40, China, <=50K
74, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,15, Japan, <=50K
21, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, England, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Guatemala, >50K
43, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Philippines, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Peru, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Portugal, >50K
41, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Other, Male,7687,0,70, England, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Philippines, <=50K
43, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Japan, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Honduras, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,60, Columbia, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Haiti, <=50K
50, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Peru, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,25, Columbia, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Laos, >50K
22, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Ecuador, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
43, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Hungary, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Haiti, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, Puerto-Rico, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
40, Local-gov, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Mexico, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,26, Laos, <=50K
38, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,5178,0,40, Cuba, >50K
29, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, Greece, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, >50K
27, State-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,20, Greece, <=50K
63, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
17, Private, 11th, Never-married, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,0,0,25, Japan, <=50K
19, Self-emp-not-inc, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, Columbia, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, >50K
26, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Japan, <=50K
46, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
62, Federal-gov, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Jamaica, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Portugal, <=50K
65, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
27, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
72, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, South, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, Puerto-Rico, <=50K
76, Private, 7th-8th, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,4, Yugoslavia, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,11, Poland, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Laos, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
44, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
43, Local-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,26, Mexico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Cambodia, <=50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,7687,0,35, El-Salvador, <=50K
47, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,35, Japan, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,35, Guatemala, >50K
62, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Germany, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Peru, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,60, Greece, <=50K
33, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, Cambodia, >50K
24, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,60, Cambodia, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Scotland, >50K
67, Private, HS-grad, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
25, Private, Masters, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,50, China, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,12, El-Salvador, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Thailand, >50K
49, Private, Bachelors, Divorced, Other-service, Other-relative, White, Female,0,0,30, Taiwan, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
79, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,24, Hong, <=50K
43, Private, Masters, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
46, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,0,1977,50, Germany, >50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,24, Taiwan, <=50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1976,60, Canada, >50K
21, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
25, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,45, El-Salvador, <=50K
23, State-gov, Some-college, Separated, Other-service, Own-child, White, Male,0,0,34, Greece, <=50K
44, State-gov, HS-grad, Widowed, Prof-specialty, Wife, Black, Male,0,0,21, Italy, >50K
24, Private, Masters, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,13, Thailand, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
32, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Male,0,0,45, Taiwan, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,14, Poland, <=50K
29, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Hong, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,12, Columbia, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, England, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
32, Private, 12th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,1902,40, Scotland, >50K
24, Private, Bachelors, Never-married, Farming-fishing, Husband, Black, Male,0,0,40, India, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
25, State-gov, 10th, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,35, India, <=50K
29, Private, Some-college, Never-married, Craft-repair, Wife, Black, Male,0,1902,40, Germany, >50K
