25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,99999,0,50, Italy, >50K
65, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,20, Canada, <=50K
24, Private, 10th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Poland, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Philippines, >50K
28, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,4990,0,48, Trinadad&Tobago, >50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Philippines, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
42, Private, Bachelors, Never-married, Other-service, Wife, Black, Female,0,0,40, Vietnam, >50K
37, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,30, Ecuador, <=50K
47, Private, HS-grad, Never-married, Other-service, Wife, Other, Female,0,0,35, Jamaica, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, India, <=50K
33, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, India, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Cambodia, >50K
27, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,54, Hong, >50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Haiti, <=50K
20, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
30, Private, Some-college, Never-married, Sales, Wife, Other, Female,0,0,40, South, <=50K
46, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Dominican-Republic, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Iran, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
43, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
48, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
52, Local-gov, Bachelors, Widowed, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
28, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Laos, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,70, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
30, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
46, Private, Some-college, Separated, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
34, Private, Bachelors, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
43, Local-gov, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Germany, <=50K
42, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, Taiwan, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, Yugoslavia, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, El-Salvador, >50K
21, Private, 10th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,10, Scotland, <=50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Cuba, <=50K
57, Self-emp-not-inc, Masters, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,80, Hong, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,3103,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Separated, Sales, Own-child, Black, Male,0,0,40, Hungary, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Cuba, >50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,30, Honduras, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,99999,0,54, Italy, >50K
49, Private, 1st-4th, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,15, Iran, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, South, >50K
51, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Black, Male,0,0,6, Laos, >50K
49, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,15024,0,30, China, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,30, Hungary, <=50K
40, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Wife, Other, Male,0,0,50, Columbia, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,50, Germany, <=50K
18, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
79, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Dominican-Republic, >50K
43, Private, Bachelors, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, Portugal, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Yugoslavia, >50K
19, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, Columbia, <=50K
27, Private, Some-college, Never-married, Sales, Wife, Other, Female,0,0,35, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Japan, <=50K
36, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,1485,40, France, <=50K
45, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Greece, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1887,45, Portugal, >50K
40, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Peru, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,45, Portugal, >50K
22, Private, 11th, Never-married, Prof-specialty, Not-in-family, Other, Male,4065,0,40, England, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2209,40, Peru, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,88, Philippines, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Japan, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Honduras, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
32, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,37, Outlying-US(Guam-USVI-etc), <=50K
33, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
55, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Laos, <=50K
33, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,37, Nicaragua, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, India, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Scotland, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Poland, >50K
22, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Italy, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,15, Mexico, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Male,0,0,20, Laos, <=50K
57, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Greece, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
33, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Greece, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Haiti, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Columbia, <=50K
49, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, >50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,5178,0,50, Trinadad&Tobago, >50K
29, Local-gov, 5th-6th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, Japan, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
27, Federal-gov, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,45, Jamaica, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,46, Portugal, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,60, Thailand, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, >50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Scotland, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Portugal, >50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Laos, <=50K
41, Private, Some-college, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
50, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
48, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,2364,20, Germany, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,48, Mexico, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1902,50, Cambodia, <=50K
23, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,30, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,40, Guatemala, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
40, Private, Bachelors, Never-married, Transport-moving, Unmarried, Other, Male,0,0,40, Peru, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Greece, <=50K
67, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,20, Canada, <=50K
23, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, South, <=50K
34, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,50, Cambodia, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Scotland, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,84, France, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
36, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, China, <=50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Ecuador, >50K
29, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Taiwan, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,30, Puerto-Rico, >50K
40, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Other, Female,4386,0,40, Hong, <=50K
23, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, China, <=50K
41, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,35, France, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,35, Thailand, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,60, Canada, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
23, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, England, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, >50K
32, Local-gov, Bachelors, Never-married, Protective-serv, Wife, White, Female,0,0,37, El-Salvador, <=50K
27, Self-emp-inc, Some-college, Never-married, Protective-serv, Husband, White, Male,5013,0,45, Guatemala, <=50K
17, Self-emp-inc, 11th, Never-married, Sales, Own-child, Black, Male,0,0,10, Italy, <=50K
37, Private, HS-grad, Divorced, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, India, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Taiwan, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, Poland, <=50K
24, Private, HS-grad, Separated, Transport-moving, Wife, White, Female,0,0,12, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Hong, <=50K
90, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Jamaica, >50K
24, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Ireland, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,7298,0,50, Japan, <=50K
46, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Some-college, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,70, United-States, <=50K
60, Private, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Puerto-Rico, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,30, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,2380,60, Canada, <=50K
47, State-gov, 10th, Never-married, Craft-repair, Own-child, Other, Male,0,0,35, India, <=50K
20, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, France, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,3872,0,40, Mexico, >50K
55, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Poland, >50K
