22, Private, Masters, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Separated, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
30, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,44, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,54, United-States, >50K
29, Private, Some-college, Separated, Tech-support, Not-in-family, Asian-Pac-Islander, Male,8614,0,37, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Exec-managerial, Other-relative, White, Female,0,0,45, United-States, <=50K
51, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Female,3990,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
68, Local-gov, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Separated, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
19, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,13, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, South, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
35, Federal-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,54, United-States, >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, Mexico, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,10, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7941,0,35, United-States, >50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,20, Haiti, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
59, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,167,0,30, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Mexico, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, India, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,15023,0,30, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
89, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2360,54, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,1887,40, United-States, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,4401,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,2312,50, United-States, >50K
46, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
43, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Mexico, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
74, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2439,40, United-States, >50K
29, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
19, Private, Bachelors, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
60, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States, <=50K
72, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2280,30, United-States, >50K
23, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
51, Private, Masters, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,54, United-States, >50K
24, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,2, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
25, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Philippines, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,80, United-States, <=50K
58, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Male,0,0,35, United-States, <=50K
25, State-gov, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,75, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
52, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
49, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
45, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,4386,0,40, United-States, >50K
37, State-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
57, Self-emp-not-inc, Bachelors, Divorced, Sales, Wife, White, Female,2174,0,37, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, El-Salvador, <=50K
37, Local-gov, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Masters, Separated, Exec-managerial, Not-in-family, White, Male,0,0,93, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,16, United-States, <=50K
44, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, Japan, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
45, Private, Bachelors, Widowed, Tech-support, Unmarried, White, Female,0,0,32, United-States, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,60, United-States, <=50K
46, State-gov, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
28, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, Columbia, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,38, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,2458,50, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,74, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
68, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,26688,0,40, United-States, >50K
57, Local-gov, Assoc-voc, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,45, Mexico, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Haiti, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,54, United-States, >50K
53, Private, Bachelors, Never-married, Exec-managerial, Wife, Black, Female,0,0,24, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
74, State-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Male,0,0,10, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Local-gov, Masters, Separated, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
26, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,32, United-States, <=50K
43, Self-emp-inc, Masters, Separated, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,25, United-States, <=50K
48, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Private, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,22, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,3, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5880,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, <=50K
36, State-gov, 10th, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
