68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, Iran, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,15024,0,60, China, >50K
26, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,45, Poland, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,50, Columbia, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,24, Trinadad&Tobago, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, Philippines, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Scotland, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,1977,50, Yugoslavia, >50K
46, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,60, El-Salvador, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, Italy, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, India, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, India, <=50K
38, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
53, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Female,0,0,40, Holand-Netherlands, <=50K
37, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Hong, <=50K
37, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,60, South, >50K
74, Private, Some-college, Divorced, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,30, Ecuador, <=50K
63, Private, Doctorate, Widowed, Prof-specialty, Husband, Other, Female,0,0,40, Ireland, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,4625,0,40, Nicaragua, <=50K
48, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1902,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, Philippines, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
70, Private, 9th, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
52, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Laos, <=50K
59, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,7298,0,40, El-Salvador, >50K
76, State-gov, Assoc-voc, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,7, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
43, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
58, Private, 7th-8th, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, Cambodia, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
61, Private, 7th-8th, Married-spouse-absent, Craft-repair, Husband, Black, Female,0,0,40, Taiwan, <=50K
39, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
60, Private, HS-grad, Widowed, Other-service, Husband, Other, Female,0,0,40, England, <=50K
51, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Cuba, <=50K
31, Self-emp-inc, Masters, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
31, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,40, Hungary, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Holand-Netherlands, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Ireland, <=50K
27, Private, 11th, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, India, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, >50K
28, Private, Some-college, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Japan, >50K
17, Private, 12th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, China, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
35, Private, Bachelors, Divorced, Handlers-cleaners, Wife, Other, Female,0,0,40, Columbia, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,1887,40, Germany, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, El-Salvador, <=50K
19, Private, Some-college, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
21, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,40, Dominican-Republic, <=50K
60, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,32, Portugal, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, Other, Female,0,0,15, China, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, Jamaica, <=50K
22, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,35, England, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
37, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,35, Philippines, <=50K
59, Private, 7th-8th, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Peru, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Portugal, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, England, >50K
55, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Nicaragua, >50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Peru, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,20, Japan, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Holand-Netherlands, <=50K
51, State-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,1902,50, Columbia, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Haiti, <=50K
54, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, >50K
45, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,7687,0,45, Japan, >50K
18, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Separated, Prof-specialty, Own-child, Other, Female,0,0,40, Ecuador, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Hungary, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Cuba, <=50K
25, Private, Assoc-acdm, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,14152,0,40, Puerto-Rico, >50K
30, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Laos, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,33, Japan, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,65, Guatemala, <=50K
48, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,3325,0,40, Germany, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,18, Haiti, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Columbia, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,94, Jamaica, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Trinadad&Tobago, <=50K
27, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,37, Japan, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Jamaica, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,84, Portugal, >50K
44, Self-emp-inc, Some-college, Divorced, Other-service, Husband, Other, Male,0,0,45, Thailand, <=50K
19, Private, 12th, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Haiti, <=50K
34, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,50, Scotland, <=50K
38, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,35, Puerto-Rico, <=50K
55, Private, Bachelors, Separated, Exec-managerial, Husband, Black, Male,3563,0,40, Yugoslavia, <=50K
20, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, Portugal, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, Laos, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,75, Hungary, >50K
29, Private, Bachelors, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
50, Local-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Germany, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Other, Male,0,0,40, Laos, <=50K
40, Private, Masters, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,15024,0,37, Canada, <=50K
41, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, El-Salvador, <=50K
23, Private, Some-college, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,25, Japan, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,72, Haiti, >50K
19, Private, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,16, Canada, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Peru, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
32, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
25, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
44, Private, Some-college, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,54, Cambodia, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, China, <=50K
56, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, El-Salvador, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
57, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Taiwan, >50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,8229,0,40, Puerto-Rico, >50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,60, Honduras, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,20, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,30, Thailand, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Canada, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Germany, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,45, England, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, El-Salvador, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,35, England, <=50K
49, State-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
40, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,35, Ireland, >50K
36, Private, HS-grad, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
59, Self-emp-inc, 9th, Divorced, Prof-specialty, Husband, White, Male,0,0,70, Taiwan, >50K
47, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
38, Private, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,40, Nicaragua, >50K
40, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, Hong, <=50K
38, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Columbia, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, Germany, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Iran, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Female,0,0,20, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,1902,70, France, >50K
48, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,15, Dominican-Republic, <=50K
46, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,20, Puerto-Rico, <=50K
60, Private, 7th-8th, Never-married, Other-service, Husband, Black, Male,0,0,10, Hungary, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,26, Canada, <=50K
