48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, >50K
70, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,33, Thailand, <=50K
50, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Male,0,1721,40, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Wife, Other, Female,0,0,38, Vietnam, >50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,38, England, >50K
36, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,24, Jamaica, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, Japan, <=50K
42, Private, 7th-8th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, England, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Armed-Forces, Wife, Other, Female,0,0,40, Iran, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
24, Private, Masters, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Hungary, <=50K
22, Federal-gov, 12th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Ireland, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,50, United-States, >50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,15, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Laos, >50K
30, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,45, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Scotland, >50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Scotland, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Own-child, Black, Female,0,0,6, Thailand, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,54, Mexico, >50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,48, United-States, >50K
73, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,6, Poland, <=50K
57, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Poland, <=50K
47, State-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Germany, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1735,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, Vietnam, <=50K
27, Private, Masters, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,10, India, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Haiti, <=50K
59, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,50, France, >50K
40, Local-gov, 12th, Married-spouse-absent, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
28, Self-emp-not-inc, HS-grad, Separated, Sales, Own-child, Asian-Pac-Islander, Male,0,0,48, Ireland, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Female,20823,0,8, El-Salvador, >50K
44, Private, Masters, Widowed, Sales, Husband, Black, Male,0,0,45, Italy, <=50K
66, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Other, Female,3778,0,30, Dominican-Republic, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, India, <=50K
53, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,50, Nicaragua, <=50K
60, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Japan, <=50K
50, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
27, Private, Some-college, Widowed, Armed-Forces, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
53, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Columbia, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,4930,0,40, Italy, <=50K
36, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
58, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Cuba, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, >50K
46, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,8, France, <=50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,5222,0,40, Yugoslavia, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Cuba, >50K
61, Self-emp-not-inc, Some-college, Widowed, Tech-support, Wife, White, Female,0,0,40, China, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Peru, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,2506,60, Greece, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,48, Honduras, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,54, Trinadad&Tobago, >50K
26, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Taiwan, >50K
31, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,15, United-States, <=50K
24, Private, 9th, Never-married, Sales, Own-child, White, Male,0,0,40, Germany, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, Puerto-Rico, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,1405,40, Philippines, <=50K
60, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, India, <=50K
48, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
46, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Hungary, <=50K
28, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
36, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,45, Columbia, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,30, Poland, <=50K
63, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, South, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, England, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Puerto-Rico, <=50K
58, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, Italy, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,44, Cuba, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Hong, <=50K
75, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, <=50K
68, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,17, Portugal, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,25, Philippines, <=50K
36, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,38, England, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Dominican-Republic, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Honduras, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
54, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Haiti, >50K
61, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Hong, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cuba, <=50K
55, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,38, Peru, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, United-States, >50K
25, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Peru, <=50K
22, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, France, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,44, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Jamaica, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,45, United-States, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, <=50K
58, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,19, Italy, <=50K
42, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1976,15, Thailand, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Portugal, <=50K
37, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, Cambodia, <=50K
49, Local-gov, Masters, Separated, Exec-managerial, Wife, Other, Male,0,0,8, France, <=50K
35, Private, Some-college, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Peru, <=50K
63, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,24, Hong, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,32, China, <=50K
38, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,1634,40, Holand-Netherlands, <=50K
52, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,25, Taiwan, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Honduras, <=50K
47, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Canada, >50K
34, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Cambodia, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,1887,35, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,45, Guatemala, >50K
43, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,15, China, <=50K
55, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,50, England, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, Ireland, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, >50K
42, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,1889,40, Haiti, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
22, Self-emp-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Canada, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,20, Haiti, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,38, Greece, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Germany, <=50K
27, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,50, Honduras, <=50K
46, State-gov, HS-grad, Widowed, Other-service, Unmarried, Other, Male,0,0,45, Mexico, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Italy, <=50K
80, Private, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
47, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,38, Scotland, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,87, Ireland, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,38, Cuba, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Peru, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Laos, <=50K
22, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, South, <=50K
36, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,50, El-Salvador, <=50K
54, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States, >50K
70, Private, 7th-8th, Widowed, Other-service, Husband, Other, Male,0,0,5, Jamaica, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,10531,0,40, Canada, <=50K
57, State-gov, 10th, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,35, Jamaica, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,2337,40, Guatemala, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,50, Portugal, <=50K
40, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,44, Trinadad&Tobago, <=50K
