47, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
49, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,45, Dominican-Republic, <=50K
41, Private, Bachelors, Separated, Prof-specialty, Other-relative, White, Female,0,0,40, Ireland, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, Taiwan, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, <=50K
42, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,64, Poland, <=50K
31, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Wife, White, Female,13153,0,50, Italy, >50K
58, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,80, Mexico, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Laos, <=50K
51, State-gov, Prof-school, Divorced, Prof-specialty, Unmarried, White, Male,28751,0,60, England, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Vietnam, >50K
75, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,3048,0,40, Jamaica, >50K
39, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Honduras, <=50K
27, Private, 9th, Never-married, Sales, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
41, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,35, Germany, <=50K
21, Private, 9th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Thailand, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Yugoslavia, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Taiwan, <=50K
64, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,38, El-Salvador, <=50K
24, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,35, South, <=50K
50, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,65, Cuba, <=50K
37, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,30, Hungary, <=50K
41, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,45, Dominican-Republic, >50K
30, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,50, India, <=50K
53, Private, HS-grad, Widowed, Protective-serv, Not-in-family, White, Female,0,0,30, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Italy, <=50K
25, Private, 5th-6th, Never-married, Other-service, Own-child, White, Male,0,0,40, Iran, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, >50K
76, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,32, Laos, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,23, China, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, India, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, Honduras, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,46, Columbia, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Germany, <=50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, Canada, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,15, El-Salvador, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,32, Dominican-Republic, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,27, Dominican-Republic, >50K
25, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, Scotland, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, Columbia, <=50K
49, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Laos, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, <=50K
38, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Portugal, >50K
40, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
47, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, <=50K
69, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
74, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Portugal, <=50K
37, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,30, Laos, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, Hong, <=50K
36, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Columbia, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Haiti, <=50K
63, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, Philippines, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, China, >50K
44, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,15, Laos, <=50K
41, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Peru, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Hungary, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Columbia, <=50K
49, Private, 9th, Divorced, Sales, Unmarried, White, Female,0,0,40, Guatemala, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, South, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Jamaica, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, Laos, >50K
28, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
60, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, Guatemala, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, El-Salvador, >50K
22, Self-emp-not-inc, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Greece, <=50K
45, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Japan, <=50K
56, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Laos, <=50K
51, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
32, Private, 9th, Never-married, Exec-managerial, Own-child, Black, Male,4654,0,40, Japan, <=50K
58, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, >50K
37, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Scotland, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3325,0,40, United-States, >50K
48, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Black, Male,0,0,60, Haiti, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,2714,0,40, India, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Scotland, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Yugoslavia, <=50K
25, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,20, India, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, France, <=50K
38, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Philippines, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Germany, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, Mexico, <=50K
41, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Cambodia, <=50K
43, Local-gov, HS-grad, Widowed, Craft-repair, Own-child, White, Male,0,0,40, El-Salvador, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Jamaica, <=50K
60, Private, Masters, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, Japan, >50K
67, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, >50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Germany, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Philippines, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Guatemala, <=50K
39, State-gov, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
24, Private, 10th, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,38, Thailand, <=50K
43, Private, Some-college, Separated, Sales, Wife, White, Female,0,0,45, Cambodia, <=50K
46, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,42, Thailand, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, France, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Puerto-Rico, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
20, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,16, China, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Ecuador, >50K
21, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,30, Thailand, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Thailand, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, Hungary, <=50K
66, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, China, >50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Germany, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Thailand, <=50K
34, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,1596,60, Canada, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, England, <=50K
37, State-gov, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
42, State-gov, Masters, Widowed, Other-service, Wife, White, Female,0,0,40, Italy, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
43, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, India, <=50K
28, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Thailand, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
65, Local-gov, Masters, Widowed, Transport-moving, Wife, White, Male,6950,0,40, Philippines, >50K
44, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,21, Hungary, <=50K
54, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,47, Columbia, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Japan, >50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,35, Ireland, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
38, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, France, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Peru, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
55, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,37, South, >50K
43, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Iran, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Canada, <=50K
62, State-gov, 12th, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, India, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,45, Germany, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, >50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,60, Puerto-Rico, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Greece, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,87, Guatemala, >50K
28, Private, 9th, Never-married, Craft-repair, Own-child, Black, Male,0,0,45, Mexico, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Cambodia, >50K
33, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, France, <=50K
20, Private, HS-grad, Separated, Priv-house-serv, Own-child, Black, Female,0,0,20, Peru, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Haiti, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,35, Ecuador, <=50K
21, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Scotland, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, France, <=50K
36, State-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Germany, <=50K
29, Local-gov, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Female,0,0,47, Laos, <=50K
36, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, Laos, <=50K
28, Private, Some-college, Separated, Handlers-cleaners, Husband, White, Male,0,0,40, Cambodia, <=50K
33, Private, Assoc-voc, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
40, State-gov, Assoc-voc, Never-married, Sales, Unmarried, White, Female,0,0,40, Portugal, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,25, Peru, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Hong, <=50K
