47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1887,50, Cuba, >50K
47, Private, 10th, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,48, Poland, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Philippines, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Columbia, >50K
24, Private, Masters, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,1887,40, Trinadad&Tobago, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Scotland, <=50K
61, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,10455,0,40, Vietnam, >50K
19, Private, Some-college, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
52, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,32, Jamaica, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, India, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,24, India, <=50K
43, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,52, Cambodia, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Hong, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Haiti, >50K
32, Local-gov, Bachelors, Never-married, Protective-serv, Husband, Black, Male,99999,0,70, Hungary, >50K
42, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,60, South, <=50K
39, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
73, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, White, Female,14225,0,45, Ireland, >50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, Scotland, >50K
65, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1590,40, Peru, >50K
54, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Ireland, >50K
22, Private, Doctorate, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
61, Self-emp-inc, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Laos, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
60, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,3212,0,28, United-States, >50K
38, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
46, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,60, Italy, >50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,15024,0,65, Honduras, >50K
52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, <=50K
25, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,15, Germany, <=50K
64, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Thailand, <=50K
19, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,30, Yugoslavia, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,1938,0,50, Taiwan, <=50K
47, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,54, El-Salvador, <=50K
49, Local-gov, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Scotland, >50K
29, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Hong, <=50K
49, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,45, Hungary, <=50K
45, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Black, Female,0,0,8, Columbia, <=50K
30, Private, Prof-school, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, Honduras, <=50K
51, Federal-gov, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,40, Italy, <=50K
35, Private, 10th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,14, India, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
20, Private, Some-college, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,40, Laos, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, China, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Hungary, >50K
36, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,60, Haiti, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,50, Columbia, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
47, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,4, Canada, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
29, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Ecuador, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,1428,0,48, Dominican-Republic, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
37, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Unmarried, Other, Female,0,0,45, China, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, England, <=50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,20, Greece, >50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,60, Poland, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, Peru, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,2032,0,45, Puerto-Rico, >50K
37, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, England, >50K
73, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,2249,0,13, Nicaragua, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,54, Japan, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Honduras, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, Haiti, >50K
34, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
30, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,30, China, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Laos, >50K
64, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,3, Nicaragua, <=50K
21, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,13, Hungary, <=50K
51, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,7298,0,40, Cuba, >50K
45, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,60, Laos, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3325,0,40, Cuba, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,42, Greece, <=50K
54, Local-gov, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, Germany, >50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,75, Haiti, >50K
37, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,15, Jamaica, <=50K
40, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,54, Columbia, <=50K
47, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,54, Japan, >50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, Black, Female,0,0,45, Trinadad&Tobago, >50K
40, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Japan, >50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Jamaica, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Portugal, >50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,30, Thailand, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, Scotland, <=50K
30, State-gov, HS-grad, Divorced, Farming-fishing, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
37, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Yugoslavia, <=50K
75, Self-emp-inc, 5th-6th, Widowed, Protective-serv, Unmarried, White, Female,0,0,20, Portugal, <=50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,35, Laos, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
66, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Cambodia, <=50K
47, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, Jamaica, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Japan, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Guatemala, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Canada, <=50K
68, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,37, Germany, >50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,25, Peru, >50K
51, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
49, Private, 10th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,80, Cambodia, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Scotland, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, France, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Scotland, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,54, Puerto-Rico, <=50K
50, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,30, Yugoslavia, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, China, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,27, Ecuador, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Taiwan, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,27, Taiwan, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,35, Hong, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,653,0,32, Columbia, <=50K
54, Private, Bachelors, Separated, Machine-op-inspct, Unmarried, Other, Female,0,0,35, France, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Thailand, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, >50K
39, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
63, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,20, El-Salvador, <=50K
46, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,45, Greece, <=50K
45, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,50, Italy, >50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Trinadad&Tobago, <=50K
59, Local-gov, HS-grad, Separated, Prof-specialty, Husband, Other, Male,0,0,48, Hungary, <=50K
51, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
60, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,48, Hong, <=50K
32, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,50, Columbia, >50K
52, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,14419,0,50, Japan, >50K
45, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
72, Private, 9th, Divorced, Other-service, Not-in-family, Black, Female,3325,0,40, Peru, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,15024,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
33, Private, 12th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,50, Puerto-Rico, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,2174,0,40, India, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
32, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, India, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, France, >50K
