49, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1974,45, Dominican-Republic, >50K
48, Private, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,48, Portugal, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, Poland, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Columbia, <=50K
24, Private, Masters, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,1902,40, Trinadad&Tobago, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,38, Poland, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, South, <=50K
61, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Black, Female,7724,0,40, Vietnam, >50K
19, Private, Some-college, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,30, Jamaica, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Iran, <=50K
46, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, White, Female,0,0,24, Iran, <=50K
43, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,50, Cambodia, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Hong, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Haiti, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,70, Hungary, >50K
41, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,60, Taiwan, >50K
39, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
73, Private, Doctorate, Widowed, Prof-specialty, Husband, White, Female,10395,0,45, Ireland, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, South, >50K
64, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,2410,0,21, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1902,40, Outlying-US(Guam-USVI-etc), >50K
53, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Poland, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Ireland, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
39, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
61, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Laos, <=50K
46, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, England, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,3366,0,30, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,60, Italy, >50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,15024,0,65, Honduras, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, <=50K
24, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,15, Germany, <=50K
64, Private, 7th-8th, Widowed, Craft-repair, Husband, Black, Female,0,0,40, Thailand, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,2608,0,50, Thailand, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,50, El-Salvador, <=50K
50, Local-gov, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, South, <=50K
29, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
68, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Hungary, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
36, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,45, India, <=50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,7, Cuba, <=50K
30, Private, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, Honduras, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,12, Iran, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
20, Private, Some-college, Separated, Craft-repair, Not-in-family, Other, Male,0,0,40, Laos, >50K
42, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,44, India, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Haiti, >50K
36, Private, Bachelors, Divorced, Farming-fishing, Wife, Other, Female,0,0,50, Columbia, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,4, Canada, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,2612,0,45, Dominican-Republic, >50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,44, Portugal, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, Other, Female,0,0,45, China, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, England, <=50K
66, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,20, Guatemala, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,60, Poland, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, Peru, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,2706,0,45, Puerto-Rico, >50K
37, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, England, <=50K
68, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,3166,0,15, Outlying-US(Guam-USVI-etc), >50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Philippines, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,53, Japan, <=50K
41, Private, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,50, Honduras, <=50K
28, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,15024,0,60, Haiti, >50K
33, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, Peru, <=50K
29, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, Columbia, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Mexico, >50K
64, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Peru, <=50K
38, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,50, Ecuador, <=50K
33, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,3, Nicaragua, <=50K
20, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,12, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,7298,0,40, Columbia, >50K
45, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,43, Mexico, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Laos, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3844,0,40, Cuba, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Guatemala, <=50K
53, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,84, Germany, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,76, Haiti, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,15, Japan, <=50K
40, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,54, Columbia, <=50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, Japan, >50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Black, Female,0,0,45, United-States, >50K
40, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Japan, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Japan, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,30, Thailand, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,40, South, <=50K
30, State-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,40, Scotland, <=50K
37, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Yugoslavia, <=50K
74, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,20, Portugal, >50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,35, Mexico, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
66, Local-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Peru, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Cambodia, <=50K
46, Local-gov, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
51, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,80, Jamaica, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,38, Japan, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Guatemala, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, China, <=50K
69, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,25, Philippines, <=50K
51, Private, Some-college, Separated, Other-service, Husband, White, Female,0,0,40, Guatemala, <=50K
30, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
51, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,48, Taiwan, >50K
57, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,80, Cambodia, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, South, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, France, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, South, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,54, Puerto-Rico, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,30, Yugoslavia, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, China, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,25, Ecuador, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Thailand, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Thailand, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,48, Puerto-Rico, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,35, Hong, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,2410,0,30, China, >50K
52, Private, Bachelors, Never-married, Other-service, Wife, Other, Female,0,0,35, Germany, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Thailand, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Canada, <=50K
39, Self-emp-not-inc, Doctorate, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
63, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,40, England, >50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
33, Local-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,16, El-Salvador, <=50K
46, State-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,43, Guatemala, <=50K
45, State-gov, HS-grad, Widowed, Prof-specialty, Wife, Black, Male,0,0,50, Italy, >50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Trinadad&Tobago, <=50K
58, Private, HS-grad, Widowed, Prof-specialty, Husband, Other, Male,0,0,48, India, <=50K
50, Private, 9th, Divorced, Other-service, Husband, White, Male,0,0,40, Thailand, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
60, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,48, Hungary, <=50K
33, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,50, Columbia, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,14368,0,50, Japan, >50K
44, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, France, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
68, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Black, Female,2138,0,40, Peru, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,15024,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
33, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,48, Scotland, >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Black, Male,3120,0,40, India, <=50K
50, Private, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
32, State-gov, 10th, Never-married, Exec-managerial, Husband, Other, Male,0,0,45, India, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, France, >50K
