37, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Ireland, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,4, South, <=50K
51, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,50, Peru, >50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, <=50K
45, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Male,0,0,44, Ireland, <=50K
89, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,37, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
41, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,2143,0,40, Laos, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, England, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Italy, <=50K
47, Private, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
34, Private, Assoc-voc, Never-married, Tech-support, Unmarried, Black, Female,0,0,23, Cambodia, <=50K
45, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, Germany, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Thailand, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,2877,0,50, Yugoslavia, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Wife, Other, Male,10038,0,45, Thailand, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,48, El-Salvador, >50K
55, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, <=50K
43, Private, Assoc-voc, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Cuba, <=50K
40, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Unmarried, Black, Male,0,1697,40, Hungary, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Dominican-Republic, <=50K
42, Private, HS-grad, Widowed, Tech-support, Not-in-family, White, Male,0,0,40, Hungary, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, >50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
36, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Italy, <=50K
28, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, South, <=50K
40, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, China, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Hungary, >50K
38, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Columbia, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,60, Germany, >50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Canada, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, Dominican-Republic, <=50K
47, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Puerto-Rico, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,1749,30, Yugoslavia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Columbia, <=50K
37, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, China, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, Laos, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, England, <=50K
56, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,60, Guatemala, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, >50K
43, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Peru, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Portugal, >50K
28, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, England, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Philippines, <=50K
61, Private, Some-college, Divorced, Protective-serv, Wife, White, Male,0,0,50, Japan, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Honduras, <=50K
17, Self-emp-not-inc, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Columbia, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Haiti, <=50K
64, Private, 10th, Divorced, Craft-repair, Not-in-family, White, Male,2829,0,40, Peru, <=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Columbia, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
44, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,45, Philippines, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Nicaragua, <=50K
30, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,35, Hungary, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Cuba, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Guatemala, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Portugal, >50K
19, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Jamaica, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Laos, <=50K
24, State-gov, Some-college, Never-married, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, El-Salvador, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, Cuba, >50K
48, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,20, Guatemala, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Greece, >50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Japan, <=50K
59, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, Columbia, <=50K
44, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, >50K
32, Local-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Laos, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, El-Salvador, <=50K
48, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,35, Jamaica, >50K
36, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,32, Thailand, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
66, Private, Masters, Divorced, Sales, Not-in-family, White, Male,10579,0,50, Taiwan, >50K
56, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Yugoslavia, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, >50K
32, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Laos, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Hungary, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, France, <=50K
75, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
36, Private, Prof-school, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Germany, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,2274,40, Nicaragua, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Cambodia, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, El-Salvador, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Jamaica, <=50K
20, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,35, Laos, <=50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Guatemala, >50K
60, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Greece, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Philippines, >50K
23, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,30, Guatemala, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
46, Local-gov, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
44, Private, Some-college, Separated, Protective-serv, Wife, White, Female,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,20, Scotland, <=50K
66, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, France, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, South, >50K
62, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Puerto-Rico, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Yugoslavia, <=50K
43, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, China, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, El-Salvador, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Taiwan, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Thailand, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,20, China, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Thailand, <=50K
27, Self-emp-inc, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, Canada, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, Germany, <=50K
60, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, England, >50K
59, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, El-Salvador, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, England, <=50K
29, State-gov, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,25, Guatemala, <=50K
22, State-gov, Some-college, Separated, Prof-specialty, Wife, White, Female,0,0,25, Italy, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
28, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Hungary, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Portugal, >50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
63, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Hong, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,65, Ireland, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, England, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
28, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Scotland, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,15, India, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Canada, <=50K
30, Self-emp-not-inc, 10th, Never-married, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,15, France, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, >50K
33, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, Greece, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, Guatemala, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Cambodia, >50K
29, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, England, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, Peru, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Haiti, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Ecuador, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, France, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, France, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,42, Laos, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
39, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, Cambodia, <=50K
45, Private, Doctorate, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
