42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
49, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1977,40, Cuba, >50K
44, Private, Prof-school, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Female,0,0,40, South, <=50K
33, Private, Assoc-voc, Married-spouse-absent, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Vietnam, >50K
35, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, Nicaragua, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,46, Jamaica, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,56, Jamaica, <=50K
25, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Cambodia, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,46, Iran, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
24, Private, Masters, Never-married, Farming-fishing, Own-child, Other, Female,0,0,40, Hungary, <=50K
32, Federal-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,48, Ireland, <=50K
44, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, United-States, >50K
70, Self-emp-inc, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,4, Ecuador, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,38, Japan, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,54, Portugal, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Puerto-Rico, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,38, South, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,37, Japan, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Philippines, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Peru, <=50K
20, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,30, France, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,15, Vietnam, >50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Mexico, <=50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, <=50K
34, Private, Assoc-voc, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,60, Guatemala, >50K
30, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
63, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Female,3103,0,40, England, >50K
27, Private, 11th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
35, Self-emp-inc, HS-grad, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Male,2954,0,45, Ireland, >50K
43, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,25, Ecuador, <=50K
21, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,50, Ireland, <=50K
42, Private, Masters, Never-married, Prof-specialty, Husband, Other, Female,0,0,32, Cuba, <=50K
32, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Mexico, <=50K
53, Private, 11th, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
47, Private, Masters, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Peru, >50K
62, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,25, Columbia, <=50K
53, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,30, Ireland, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,2792,0,45, Hungary, >50K
38, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Male,0,0,40, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,50, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,60, Ecuador, >50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
48, Private, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
49, Private, 9th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Columbia, <=50K
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, Tech-support, Wife, White, Female,5517,0,40, China, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,48, Germany, <=50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,1977,40, Honduras, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
47, Private, Assoc-acdm, Divorced, Other-service, Husband, Other, Female,0,0,40, Scotland, >50K
26, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Other, Male,7298,0,54, France, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Portugal, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, South, <=50K
45, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Cuba, <=50K
41, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,25, Hong, <=50K
27, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
66, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Columbia, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Peru, >50K
29, Private, Prof-school, Never-married, Transport-moving, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
42, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, England, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Ireland, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,40, Cuba, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
63, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Peru, <=50K
50, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,35, England, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
33, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,65, Guatemala, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,40, Hong, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,54, Cuba, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Self-emp-not-inc, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, England, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Nicaragua, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
43, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Own-child, Black, Male,7298,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,60, Yugoslavia, <=50K
61, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,16, Thailand, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, Peru, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
23, Private, Doctorate, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Germany, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Philippines, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
39, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,47, England, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Mexico, <=50K
28, Private, HS-grad, Married-spouse-absent, Prof-specialty, Wife, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Honduras, >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,60, Guatemala, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Scotland, >50K
41, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,3418,0,40, Honduras, <=50K
28, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Canada, <=50K
25, Private, 10th, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,20, Cambodia, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,42, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,10, Yugoslavia, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, China, <=50K
47, Private, Some-college, Never-married, Farming-fishing, Husband, Black, Female,0,0,40, England, >50K
50, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, >50K
26, Private, Doctorate, Never-married, Prof-specialty, Own-child, White, Female,0,0,48, Iran, <=50K
42, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, >50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, Greece, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,45, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Canada, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Germany, >50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, France, <=50K
25, State-gov, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, Honduras, <=50K
35, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,40, Laos, >50K
22, Private, HS-grad, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Italy, <=50K
56, Private, 7th-8th, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Taiwan, <=50K
31, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,45, Portugal, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cuba, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,38, Nicaragua, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,97, Germany, >50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,45, Puerto-Rico, <=50K
45, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
46, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Ecuador, >50K
19, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Italy, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,47, Canada, <=50K
