50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, United-States, >50K
64, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, >50K
36, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
23, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,2, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
21, Private, Masters, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1725,40, El-Salvador, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,19, United-States, <=50K
22, Private, 1st-4th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,26, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
39, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Female,0,0,99, United-States, >50K
28, Private, 12th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Masters, Widowed, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
22, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Never-married, Protective-serv, Husband, White, Female,0,0,56, United-States, >50K
45, Private, Masters, Married-spouse-absent, Craft-repair, Husband, White, Male,0,1669,20, United-States, <=50K
61, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
78, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, >50K
31, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,65, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,29, Haiti, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,70, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,50, United-States, <=50K
58, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,8614,0,60, United-States, >50K
60, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, Mexico, <=50K
61, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,6948,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,4606,0,40, United-States, >50K
71, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-inc, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
76, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
38, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1887,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, 11th, Divorced, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
32, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Taiwan, <=50K
23, Private, 9th, Never-married, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,4716,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, United-States, >50K
57, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,50, United-States, <=50K
31, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Poland, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
31, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,47, United-States, >50K
43, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
73, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,29, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
63, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,2176,0,20, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,4167,0,40, United-States, <=50K
46, State-gov, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Widowed, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
68, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,20, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
35, Private, Bachelors, Divorced, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
50, Self-emp-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,15, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,2365,0,40, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Germany, <=50K
61, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,50, China, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,35, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,1712,50, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,80, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,75, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Prof-school, Married-civ-spouse, Adm-clerical, Wife, Black, Female,1973,0,40, Thailand, >50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Iran, <=50K
50, Self-emp-not-inc, Doctorate, Divorced, Prof-specialty, Husband, White, Female,0,0,48, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,44, United-States, <=50K
35, State-gov, HS-grad, Widowed, Other-service, Wife, White, Male,0,0,40, United-States, >50K
66, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,75, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,4386,0,20, United-States, <=50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,54, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,25, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,29, United-States, <=50K
51, Private, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
23, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,29, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
