37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
55, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,2252,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States, <=50K
19, Private, Prof-school, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
46, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
35, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, >50K
64, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,4880,0,99, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,12, El-Salvador, <=50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
34, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,63, Mexico, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,50, Mexico, <=50K
25, Private, Masters, Separated, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Italy, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,7298,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,13747,0,45, United-States, >50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,36, United-States, <=50K
37, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
33, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Honduras, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,42, Italy, >50K
58, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,14134,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1977,40, Dominican-Republic, >50K
61, Private, Some-college, Divorced, Other-service, Husband, Black, Female,0,0,20, Trinadad&Tobago, <=50K
47, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,35, Poland, <=50K
28, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
20, Federal-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,24, United-States, <=50K
66, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, England, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,1738,54, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, <=50K
30, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, United-States, >50K
27, Private, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
75, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,48, Japan, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
52, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
58, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, Iran, >50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,8, United-States, <=50K
32, Private, Bachelors, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Japan, <=50K
24, Private, 7th-8th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,50, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,53, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,35, Mexico, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States, >50K
40, State-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Hungary, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
61, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Federal-gov, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,37, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
19, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,32, Yugoslavia, <=50K
67, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,6694,0,7, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,15, United-States, >50K
43, Self-emp-inc, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,25, Columbia, <=50K
41, Local-gov, Masters, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,1587,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,1902,40, Germany, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,54, United-States, <=50K
37, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
36, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
28, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,23, Canada, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,42, Greece, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,7687,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,25, Iran, <=50K
26, Private, Bachelors, Never-married, Other-service, Wife, White, Female,7298,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, >50K
45, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,35, Puerto-Rico, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, State-gov, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
43, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Italy, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,80, United-States, <=50K
30, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
72, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,2579,84, United-States, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Peru, >50K
26, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
29, State-gov, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
