35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
52, Self-emp-not-inc, Masters, Separated, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
42, Local-gov, Bachelors, Separated, Exec-managerial, Wife, Black, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,91, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,46, United-States, <=50K
37, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,40, Germany, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,15, United-States, <=50K
41, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, 7th-8th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Masters, Widowed, Sales, Unmarried, White, Male,0,0,15, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Prof-school, Never-married, Sales, Husband, White, Male,0,0,65, United-States, <=50K
57, Private, Masters, Separated, Prof-specialty, Not-in-family, White, Female,5175,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,30, United-States, <=50K
45, Private, Masters, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
42, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,3695,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Male,2555,0,45, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Ireland, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
39, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Federal-gov, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, Mexico, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
20, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, 9th, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,6420,0,45, United-States, <=50K
17, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
35, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, >50K
42, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,80, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
57, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
33, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, <=50K
67, Self-emp-not-inc, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,15, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, <=50K
28, Private, 9th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,7271,0,50, United-States, >50K
21, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,55, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,8, United-States, <=50K
52, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
44, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,80, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,42, United-States, <=50K
55, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,60, United-States, >50K
46, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Black, Female,0,0,35, United-States, <=50K
49, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,44, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
64, Local-gov, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Separated, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Separated, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Guatemala, >50K
35, Private, 10th, Never-married, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
45, Private, Masters, Never-married, Sales, Wife, White, Male,0,0,40, Cuba, <=50K
34, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
63, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1631,45, Jamaica, >50K
30, Private, Some-college, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, Philippines, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,80, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,30, Nicaragua, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,10, United-States, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1976,40, Japan, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,50, United-States, <=50K
38, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,2211,60, United-States, <=50K
34, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Prof-school, Separated, Prof-specialty, Wife, White, Male,99999,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
57, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, United-States, <=50K
35, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,32, United-States, >50K
29, Private, 7th-8th, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Italy, <=50K
24, State-gov, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,42, United-States, >50K
51, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
