62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,48, Cuba, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,48, Ireland, <=50K
42, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Black, Male,3309,0,40, Canada, >50K
45, Private, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Poland, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Philippines, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Columbia, >50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Trinadad&Tobago, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1940,40, South, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,1902,50, Vietnam, >50K
30, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, Ecuador, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,45, India, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, India, <=50K
59, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,52, Cambodia, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Hong, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
52, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
51, Federal-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Hungary, <=50K
47, Private, Some-college, Separated, Sales, Wife, Other, Female,0,0,35, South, <=50K
21, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Dominican-Republic, <=50K
56, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,38, Ireland, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,50, Scotland, >50K
47, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
26, Self-emp-inc, Prof-school, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Ireland, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
26, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Laos, <=50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,25, El-Salvador, <=50K
38, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,99999,0,54, United-States, >50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,15, Vietnam, >50K
18, Private, Masters, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
32, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Cambodia, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,45, Germany, <=50K
41, Private, 9th, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,24, Taiwan, <=50K
40, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
60, Private, HS-grad, Widowed, Other-service, Husband, Other, Female,0,0,40, El-Salvador, <=50K
40, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Scotland, >50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Cuba, <=50K
40, Self-emp-not-inc, Masters, Separated, Tech-support, Other-relative, Amer-Indian-Eskimo, Male,0,0,60, Hungary, >50K
33, Self-emp-inc, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,60, Ecuador, <=50K
34, Private, Some-college, Separated, Sales, Husband, Black, Male,0,0,65, Hungary, <=50K
36, Private, Masters, Never-married, Prof-specialty, Husband, Black, Female,0,0,45, Cuba, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,38, Honduras, <=50K
24, Local-gov, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, Italy, <=50K
45, Private, 12th, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, South, >50K
25, Private, Some-college, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, China, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,48, Hungary, <=50K
70, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,10, Haiti, >50K
34, Private, Bachelors, Divorced, Farming-fishing, Wife, Other, Male,0,0,50, Columbia, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,50, Germany, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
33, Private, Some-college, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,37, Dominican-Republic, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
22, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, Columbia, >50K
27, Self-emp-inc, Some-college, Never-married, Tech-support, Wife, Other, Female,4703,0,40, China, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,9, Jamaica, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,52, England, <=50K
69, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, Greece, <=50K
38, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Philippines, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Peru, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,7687,0,40, Portugal, >50K
54, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, El-Salvador, >50K
54, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Nicaragua, >50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Philippines, <=50K
57, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Japan, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, Black, Female,0,0,20, Honduras, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,7404,0,40, Columbia, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Haiti, <=50K
45, Private, 10th, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,38, Columbia, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,35, Laos, >50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
51, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Female,0,0,60, Ecuador, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Nicaragua, >50K
59, Self-emp-inc, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cuba, <=50K
26, Private, Assoc-acdm, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Scotland, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Poland, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,14045,0,50, Mexico, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,44, Laos, <=50K
52, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
27, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
24, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Black, Female,0,0,40, Germany, <=50K
29, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Haiti, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,51, Japan, <=50K
22, Self-emp-inc, Assoc-acdm, Never-married, Tech-support, Own-child, White, Female,0,0,35, Columbia, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,50, Trinadad&Tobago, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1976,48, Jamaica, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
43, Federal-gov, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Jamaica, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Portugal, <=50K
45, Self-emp-inc, Some-college, Divorced, Other-service, Husband, Other, Male,0,0,40, Thailand, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Haiti, >50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,7298,0,40, Scotland, <=50K
48, State-gov, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
26, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,25, Yugoslavia, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,46, Portugal, >50K
29, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,50, Laos, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,3103,0,25, Hungary, >50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,15024,0,25, Germany, <=50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,30, Laos, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Cambodia, <=50K
38, Local-gov, Masters, Separated, Adm-clerical, Unmarried, Black, Male,0,0,25, El-Salvador, <=50K
46, Private, Prof-school, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,7687,0,40, Japan, >50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, Guatemala, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,48, China, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Germany, >50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Philippines, >50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,50, Cambodia, >50K
57, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,54, Taiwan, >50K
22, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,8, Cambodia, <=50K
31, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,40, Scotland, >50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,55, United-States, >50K
21, Private, Preschool, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, France, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
54, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,45, Yugoslavia, <=50K
28, Private, HS-grad, Married-spouse-absent, Prof-specialty, Own-child, White, Female,0,0,40, China, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,0,0,40, Taiwan, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,25, Hong, <=50K
33, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,52, Columbia, >50K
34, Private, Bachelors, Never-married, Other-service, Wife, Other, Female,0,0,35, Germany, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Thailand, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1975,50, Canada, >50K
30, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, El-Salvador, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Greece, <=50K
19, State-gov, Some-college, Separated, Other-service, Wife, Black, Male,0,0,15, Italy, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
33, Private, HS-grad, Separated, Prof-specialty, Own-child, Other, Female,0,0,21, Hungary, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Male,0,0,40, Taiwan, <=50K
34, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,28932,0,40, Poland, >50K
35, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, Nicaragua, >50K
37, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, Hong, <=50K
49, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Columbia, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,99999,0,60, Japan, >50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,6678,0,40, France, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,60, England, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,5386,0,35, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,21, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, >50K
42, Private, 5th-6th, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Puerto-Rico, >50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, India, <=50K
38, Private, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
30, State-gov, 10th, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, India, <=50K
