48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Hungary, >50K
42, Private, Some-college, Separated, Sales, Wife, White, Female,0,0,60, United-States, <=50K
39, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,50, Ireland, <=50K
73, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, White, Male,10239,0,45, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
65, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2409,0,21, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1592,40, United-States, >50K
53, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,20, United-States, <=50K
39, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
61, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, State-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
59, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,4386,0,25, United-States, >50K
39, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,68, United-States, >50K
53, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, China, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,15, Puerto-Rico, <=50K
64, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Married-spouse-absent, Other-service, Own-child, White, Female,0,0,25, Vietnam, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2623,0,50, United-States, <=50K
47, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, Nicaragua, <=50K
50, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Honduras, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, Black, Male,0,0,20, United-States, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Iran, <=50K
36, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,7, Guatemala, <=50K
31, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,12, United-States, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, State-gov, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K
35, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,0,0,50, Greece, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Puerto-Rico, <=50K
48, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,3, Columbia, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, >50K
28, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,70, Ireland, <=50K
32, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,2746,0,48, India, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
37, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Germany, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Ecuador, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Nicaragua, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1974,60, United-States, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,2544,0,45, United-States, >50K
38, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
69, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,3189,0,15, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Guatemala, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, United-States, >50K
33, Private, 10th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, France, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
64, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Japan, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,2, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, Greece, >50K
45, Private, 9th, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, >50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, <=50K
41, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,3803,0,40, Haiti, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, <=50K
53, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, Thailand, >50K
52, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,73, United-States, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,15, United-States, <=50K
40, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,54, Greece, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,54, United-States, >50K
28, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
40, Local-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
31, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, Yugoslavia, <=50K
75, Self-emp-not-inc, 7th-8th, Widowed, Protective-serv, Other-relative, White, Female,0,0,20, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
66, Local-gov, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,45, Portugal, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, China, <=50K
46, Local-gov, Masters, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, Japan, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
43, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,38, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
69, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,35, Taiwan, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, United-States, >50K
51, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, China, <=50K
50, Private, 10th, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,75, Canada, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Laos, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,52, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Female,0,0,35, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,2485,0,33, Germany, <=50K
53, Private, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,32, Puerto-Rico, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
39, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
63, Private, HS-grad, Widowed, Farming-fishing, Unmarried, Black, Male,0,0,40, Peru, <=50K
30, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
33, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,16, Mexico, <=50K
46, State-gov, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
45, State-gov, Masters, Widowed, Prof-specialty, Wife, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
58, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, 9th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Preschool, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
60, Local-gov, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Greece, >50K
51, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,11838,0,50, United-States, >50K
44, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, Poland, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
72, Private, 9th, Divorced, Farming-fishing, Unmarried, White, Female,2629,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, India, <=50K
33, Private, 9th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,2609,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Columbia, <=50K
32, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Philippines, >50K
60, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
