47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Scotland, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,7687,0,40, Vietnam, >50K
44, Private, Masters, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,80, El-Salvador, >50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,54, Mexico, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Ireland, >50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Italy, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
51, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,81, Cambodia, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,7298,0,40, India, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Haiti, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, Other, Female,2912,0,5, Hong, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,40, Iran, <=50K
30, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,36, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,40, Ecuador, >50K
28, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,25, Poland, <=50K
56, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,38, Poland, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Scotland, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,45, Jamaica, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,8531,0,35, Peru, <=50K
25, Private, Some-college, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,0,0,40, France, <=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,25, Japan, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,1536,40, Greece, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, England, <=50K
53, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, Cuba, <=50K
38, Self-emp-not-inc, Some-college, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Iran, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,35, Ecuador, >50K
26, Private, Some-college, Separated, Sales, Husband, Black, Male,0,0,40, Iran, <=50K
56, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1887,40, Cuba, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,25, Japan, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Italy, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
43, Private, Some-college, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Nicaragua, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, China, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Iran, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1592,50, Hong, <=50K
40, Private, Bachelors, Divorced, Machine-op-inspct, Wife, White, Female,0,0,45, Columbia, <=50K
36, Local-gov, Bachelors, Divorced, Adm-clerical, Wife, White, Male,0,1740,39, Greece, >50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,54, Canada, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Ecuador, <=50K
24, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,75, Yugoslavia, <=50K
60, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,45, Columbia, >50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, China, <=50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
59, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,60, France, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,38, Haiti, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, >50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Other, Female,0,0,30, Portugal, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,30, Taiwan, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, France, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Philippines, <=50K
58, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,15, Puerto-Rico, <=50K
47, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Hungary, <=50K
39, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,25, Cuba, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Honduras, >50K
45, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, Portugal, <=50K
48, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,40, Portugal, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Iran, >50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,54, Cuba, <=50K
32, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Honduras, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,60, South, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1977,45, Laos, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
31, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Haiti, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, El-Salvador, <=50K
31, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Own-child, Black, Female,0,0,50, Guatemala, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,25, Honduras, <=50K
60, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
60, Self-emp-not-inc, Assoc-voc, Separated, Tech-support, Not-in-family, White, Male,3762,0,40, Columbia, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,57, Nicaragua, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,38, United-States, >50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,50, Nicaragua, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, England, >50K
24, Federal-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Mexico, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Taiwan, >50K
33, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,16, Honduras, <=50K
56, Private, Some-college, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,20, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,25, United-States, <=50K
59, State-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,30, Thailand, <=50K
49, Private, Assoc-acdm, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, South, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
52, Private, Prof-school, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
34, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Germany, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,1902,40, Greece, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Peru, >50K
39, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,1902,50, Cambodia, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, England, <=50K
31, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Male,0,0,40, Mexico, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, Nicaragua, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Honduras, >50K
42, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, China, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Guatemala, >50K
61, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Haiti, <=50K
25, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,50, Cambodia, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,77, Trinadad&Tobago, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,38, Germany, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, >50K
54, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, Taiwan, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, China, <=50K
47, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Thailand, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,68, India, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,43, Greece, >50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
25, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,81, Canada, >50K
28, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Greece, <=50K
36, Private, Masters, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,30, France, <=50K
54, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
26, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, England, <=50K
45, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,7687,0,40, Haiti, >50K
35, State-gov, Prof-school, Separated, Prof-specialty, Wife, Black, Male,0,0,40, Japan, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
41, Private, HS-grad, Separated, Other-service, Own-child, Other, Male,0,0,40, Ireland, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, South, <=50K
20, Private, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,48, Poland, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, India, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, Columbia, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,3206,0,42, Mexico, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,35, Portugal, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Ecuador, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,18, Thailand, <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,7687,0,50, Ireland, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Canada, <=50K
30, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Ireland, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Germany, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Peru, >50K
