39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
21, Private, Masters, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, South, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Nicaragua, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
39, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
41, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Mexico, >50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Laos, <=50K
30, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, England, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
65, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Male,0,0,28, Vietnam, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Italy, <=50K
73, Private, Some-college, Widowed, Transport-moving, Husband, White, Male,0,0,24, Holand-Netherlands, <=50K
27, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,25, Cambodia, <=50K
43, Local-gov, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,45, Germany, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Thailand, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
38, Private, Bachelors, Separated, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, <=50K
49, Local-gov, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, >50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, Cuba, <=50K
31, Private, Masters, Separated, Sales, Unmarried, Black, Female,0,0,40, Hong, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
19, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,45, Hungary, <=50K
49, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, Cuba, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, Jamaica, <=50K
64, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, India, <=50K
71, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,20, South, >50K
43, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Hungary, >50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Columbia, >50K
29, Private, Doctorate, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Germany, <=50K
39, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,16, Canada, <=50K
40, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,24, Ecuador, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, Portugal, <=50K
74, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,8, Yugoslavia, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,2013,0,40, Columbia, <=50K
25, Private, Prof-school, Never-married, Sales, Wife, White, Female,0,0,40, China, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,40, France, >50K
72, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,12, Guatemala, <=50K
45, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,45, Poland, <=50K
18, Private, 9th, Never-married, Other-service, Other-relative, White, Male,0,0,40, Peru, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, Puerto-Rico, >50K
28, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,1591,47, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Philippines, <=50K
27, Private, Prof-school, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Japan, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, Honduras, <=50K
29, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Holand-Netherlands, <=50K
41, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Philippines, <=50K
28, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,6935,0,40, Columbia, >50K
40, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,24, Laos, <=50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
61, Private, HS-grad, Widowed, Other-service, Own-child, White, Female,0,0,25, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Hong, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Cuba, >50K
37, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Haiti, <=50K
26, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Scotland, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
53, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, Italy, >50K
22, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,65, Mexico, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Japan, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
26, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,12, El-Salvador, <=50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
49, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,2047,30, Holand-Netherlands, >50K
39, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,20, Japan, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, Columbia, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Japan, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
52, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,40, Laos, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, El-Salvador, <=50K
52, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
48, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,25, Thailand, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, India, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, South, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,4574,0,45, Puerto-Rico, >50K
36, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,30, Laos, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, Hungary, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, France, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,35, Peru, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,20, Germany, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, Nicaragua, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
54, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
37, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Italy, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Japan, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,9, Haiti, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, China, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Greece, <=50K
59, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Philippines, <=50K
40, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,50, Guatemala, <=50K
28, State-gov, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Cambodia, >50K
33, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Cambodia, >50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, South, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Germany, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, South, >50K
43, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, Yugoslavia, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, China, >50K
33, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, El-Salvador, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Taiwan, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Scotland, >50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Honduras, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Female,0,0,45, China, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, Greece, <=50K
40, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Thailand, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,8, Canada, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, Greece, <=50K
59, Private, HS-grad, Separated, Farming-fishing, Unmarried, White, Male,3767,0,40, France, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, El-Salvador, >50K
34, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, England, <=50K
21, Self-emp-not-inc, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
19, State-gov, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,25, Italy, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
30, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,25, Hungary, <=50K
25, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
54, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, Hong, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,1703,16, Columbia, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, Japan, <=50K
55, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Germany, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Other-relative, White, Female,0,0,50, Jamaica, <=50K
30, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,45, France, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
62, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, South, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,45, India, >50K
21, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,50, Canada, <=50K
23, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, India, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Female,1499,0,20, Puerto-Rico, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, Greece, >50K
49, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Guatemala, >50K
72, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Nicaragua, >50K
18, Federal-gov, HS-grad, Never-married, Sales, Other-relative, Black, Female,0,0,35, Cambodia, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, France, <=50K
28, Private, Prof-school, Separated, Sales, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Scotland, >50K
48, Private, Assoc-voc, Separated, Other-service, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
44, Private, Doctorate, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Ecuador, <=50K
31, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Portugal, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,25, Japan, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
41, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,36, Cambodia, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Taiwan, >50K
