47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
39, Private, Masters, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
69, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,32, Scotland, <=50K
49, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,1599,40, Trinadad&Tobago, <=50K
37, Private, HS-grad, Never-married, Other-service, Wife, Other, Female,0,0,36, Vietnam, >50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,37, England, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Laos, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, Ireland, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Ireland, <=50K
41, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Hungary, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
23, Private, Masters, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Honduras, <=50K
22, Federal-gov, 12th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, India, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,14, Ecuador, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Jamaica, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Philippines, >50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Poland, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,6, Scotland, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,54, Jamaica, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, >50K
72, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,6, Outlying-US(Guam-USVI-etc), >50K
56, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, State-gov, Masters, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, France, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1669,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, Vietnam, <=50K
27, Private, Masters, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
63, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,8, Hong, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Guatemala, <=50K
58, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,34, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,50, England, >50K
39, Local-gov, 1st-4th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, <=50K
44, Private, Assoc-voc, Divorced, Tech-support, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
72, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Female,19911,0,8, Ecuador, >50K
43, Private, Prof-school, Widowed, Sales, Husband, Black, Male,0,0,45, Iran, <=50K
66, Private, HS-grad, Widowed, Protective-serv, Husband, Other, Female,2053,0,30, Cuba, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Hong, <=50K
52, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,50, Japan, <=50K
59, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Ireland, <=50K
49, Private, Doctorate, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
27, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
51, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Columbia, <=50K
30, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,4693,0,40, Iran, <=50K
35, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
57, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Columbia, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
46, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,7, England, <=50K
70, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,60, Taiwan, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,5101,0,40, Yugoslavia, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, >50K
60, Self-emp-not-inc, Some-college, Widowed, Sales, Wife, White, Female,0,0,40, China, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Mexico, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,2614,56, Germany, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Holand-Netherlands, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,54, Scotland, >50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, >50K
30, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,12, Taiwan, <=50K
24, Private, 7th-8th, Never-married, Sales, Own-child, Other, Male,0,0,40, France, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, Philippines, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Nicaragua, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, Hong, <=50K
47, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
45, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Honduras, <=50K
28, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
35, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,45, Columbia, <=50K
47, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
62, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Portugal, <=50K
45, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, El-Salvador, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Philippines, <=50K
58, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,45, Iran, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Holand-Netherlands, <=50K
75, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Trinadad&Tobago, >50K
27, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,54, South, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
67, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,25, Nicaragua, <=50K
35, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,35, England, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Dominican-Republic, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Haiti, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
53, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Guatemala, >50K
60, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Honduras, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cuba, <=50K
54, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,38, Mexico, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, United-States, >50K
25, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Mexico, <=50K
22, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, England, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Mexico, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Iran, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,45, Thailand, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, South, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,16, Iran, <=50K
42, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,1905,12, Puerto-Rico, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Greece, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,25, Cambodia, <=50K
49, Local-gov, Masters, Never-married, Craft-repair, Wife, Other, Male,0,0,8, England, <=50K
35, Private, Some-college, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, Laos, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, Mexico, <=50K
62, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,22, Holand-Netherlands, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, China, <=50K
38, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1593,40, Guatemala, <=50K
51, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,25, Puerto-Rico, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Haiti, <=50K
47, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, >50K
34, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Cambodia, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Trinadad&Tobago, >50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,1875,34, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,5137,0,45, Germany, >50K
42, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,15, China, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, El-Salvador, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Thailand, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, India, <=50K
48, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, >50K
41, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,1863,40, Greece, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Canada, <=50K
43, State-gov, Doctorate, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, Guatemala, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, France, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, France, <=50K
27, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Haiti, <=50K
45, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,45, Japan, <=50K
27, Private, HS-grad, Married-spouse-absent, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Iran, <=50K
78, Private, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
46, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,35, Philippines, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,83, India, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, Cuba, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
22, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,24, Mexico, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Portugal, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Ecuador, <=50K
53, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, Thailand, >50K
69, Self-emp-not-inc, 7th-8th, Widowed, Other-service, Husband, Black, Male,0,0,4, Ireland, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,12009,0,40, Canada, <=50K
56, State-gov, 10th, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,35, Ireland, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,2311,40, Greece, <=50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
