37, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
43, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,7298,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,60, South, >50K
36, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,24, Vietnam, >50K
53, Private, HS-grad, Divorced, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,0,60, England, >50K
57, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, White, Female,0,1887,40, Italy, >50K
49, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,0,0,40, Japan, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,12, England, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Cambodia, >50K
54, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,50, Iran, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Hungary, >50K
35, Federal-gov, 7th-8th, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Ireland, <=50K
50, Private, Some-college, Never-married, Protective-serv, Wife, White, Female,15024,0,48, United-States, >50K
61, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,30, El-Salvador, <=50K
46, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Laos, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,24, United-States, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Scotland, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,52, Puerto-Rico, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,48, Laos, >50K
67, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
36, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,48, Philippines, <=50K
43, Self-emp-inc, Some-college, Divorced, Exec-managerial, Wife, White, Female,5013,0,40, Philippines, <=50K
39, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, France, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
35, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
43, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
34, Private, 7th-8th, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Cambodia, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, Guatemala, >50K
31, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,53, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7687,0,40, Yugoslavia, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
47, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,1902,60, England, >50K
52, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
36, Self-emp-not-inc, Masters, Widowed, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,1887,40, Iran, >50K
32, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,65, Ecuador, <=50K
40, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
33, Private, Prof-school, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, India, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Mexico, <=50K
32, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,40, Japan, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
40, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
38, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Italy, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,30, India, <=50K
34, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Male,0,0,40, Cuba, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,65, Greece, >50K
28, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Ecuador, >50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
27, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,1575,40, Yugoslavia, <=50K
31, Private, 7th-8th, Never-married, Other-service, Not-in-family, Black, Male,0,0,36, Cuba, <=50K
36, State-gov, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,40, China, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,70, Nicaragua, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Germany, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Honduras, >50K
36, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, 9th, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Taiwan, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,22, Germany, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Scotland, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
61, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, Peru, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,54, India, <=50K
17, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Cuba, <=50K
45, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Hungary, <=50K
45, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Scotland, <=50K
25, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Poland, >50K
46, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1902,60, Puerto-Rico, >50K
32, Private, HS-grad, Widowed, Prof-specialty, Own-child, White, Female,0,0,40, England, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,30, Scotland, <=50K
31, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,37, Italy, <=50K
23, Private, Masters, Never-married, Sales, Own-child, Black, Female,0,0,30, Dominican-Republic, <=50K
46, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
31, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Thailand, >50K
20, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, Portugal, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Philippines, <=50K
29, State-gov, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,22, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
49, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,24, Honduras, <=50K
32, Federal-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
44, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7077,0,40, Guatemala, >50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Hungary, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,16, Poland, <=50K
60, State-gov, 5th-6th, Separated, Tech-support, Not-in-family, White, Male,0,0,35, Cuba, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Peru, <=50K
35, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, Black, Female,0,0,50, United-States, >50K
35, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Peru, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, France, <=50K
48, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,30, Peru, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
56, Self-emp-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Male,15024,0,50, United-States, >50K
57, State-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Separated, Exec-managerial, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
54, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
35, Private, Bachelors, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
66, Local-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1848,40, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,60, Cambodia, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,35, England, <=50K
36, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,48, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, Philippines, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Hong, >50K
60, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, Scotland, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,38, Honduras, <=50K
45, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
44, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
41, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, Cambodia, <=50K
25, Private, Bachelors, Never-married, Farming-fishing, Own-child, Other, Male,0,0,20, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,56, Yugoslavia, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, China, <=50K
38, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,65, El-Salvador, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Ireland, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, Guatemala, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-spouse-absent, Craft-repair, Own-child, White, Male,0,0,20, Canada, <=50K
23, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Haiti, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, France, >50K
32, Local-gov, Bachelors, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,55, France, <=50K
32, State-gov, Some-college, Widowed, Other-service, Other-relative, White, Male,0,0,25, Honduras, <=50K
26, State-gov, HS-grad, Widowed, Other-service, Wife, Other, Male,0,0,27, Nicaragua, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
31, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, Italy, <=50K
39, Private, 7th-8th, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Taiwan, >50K
35, Local-gov, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,65, Portugal, >50K
61, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,0,0,32, Italy, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Japan, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, South, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
28, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, 12th, Never-married, Other-service, Not-in-family, Other, Male,0,0,15, Laos, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Canada, <=50K
