44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,24, Canada, <=50K
43, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Poland, >50K
48, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Columbia, <=50K
41, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Trinadad&Tobago, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,65, Philippines, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
30, Private, Bachelors, Never-married, Other-service, Wife, Black, Female,0,0,20, Vietnam, >50K
31, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Jamaica, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, India, <=50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, >50K
42, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Ecuador, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,25, Cambodia, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Hong, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,43, Haiti, <=50K
47, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Hungary, >50K
40, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,0,0,54, South, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
41, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Ireland, >50K
30, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, Scotland, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
47, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Philippines, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
45, Self-emp-inc, Masters, Divorced, Prof-specialty, Unmarried, Other, Female,14083,0,45, Laos, >50K
26, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, El-Salvador, <=50K
19, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,52, Vietnam, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
34, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Honduras, <=50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Germany, <=50K
58, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
28, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, El-Salvador, <=50K
25, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Scotland, <=50K
18, Private, 11th, Never-married, Tech-support, Own-child, Black, Female,0,0,30, Cuba, <=50K
47, Self-emp-not-inc, HS-grad, Separated, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
70, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,29, Dominican-Republic, <=50K
46, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
37, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,54, Columbia, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,30, Italy, <=50K
27, Private, 11th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,15, Iran, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, South, >50K
19, Private, Some-college, Separated, Handlers-cleaners, Own-child, Other, Male,0,0,25, Laos, <=50K
61, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, China, <=50K
31, Private, HS-grad, Divorced, Sales, Own-child, Black, Male,0,0,50, Hungary, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, Haiti, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Columbia, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Germany, >50K
21, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,50, El-Salvador, >50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,35, Dominican-Republic, <=50K
49, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
31, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,65, Yugoslavia, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,35, Columbia, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Own-child, Other, Female,0,1876,40, Canada, >50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, England, <=50K
47, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Guatemala, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Poland, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, Peru, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, Portugal, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,1845,40, El-Salvador, <=50K
52, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Philippines, <=50K
39, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,40, Japan, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Honduras, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,4100,0,40, Haiti, <=50K
25, Private, 10th, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
23, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30, Columbia, <=50K
37, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,36, Laos, >50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Nicaragua, <=50K
60, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,7687,0,40, Hungary, >50K
30, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
58, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Scotland, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Italy, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Mexico, >50K
18, Private, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,11, Laos, <=50K
49, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
53, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Cuba, >50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Guatemala, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,54, Germany, >50K
42, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Female,0,0,54, Haiti, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1890,50, Japan, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,42, Japan, <=50K
60, Private, Assoc-voc, Separated, Adm-clerical, Not-in-family, Black, Female,7298,0,40, Trinadad&Tobago, >50K
42, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Other, Male,5013,0,50, Japan, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,7298,0,35, El-Salvador, >50K
17, Federal-gov, 12th, Never-married, Sales, Own-child, Other, Female,0,0,15, Japan, <=50K
50, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Thailand, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, Guatemala, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,71, Scotland, >50K
36, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
52, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Portugal, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Laos, >50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Hungary, >50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,1570,40, England, <=50K
26, Local-gov, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Peru, >50K
32, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,35, Mexico, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,65, Cambodia, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,30, El-Salvador, <=50K
38, Self-emp-inc, Some-college, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,2841,40, Italy, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,20, Japan, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Guatemala, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
67, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,3502,0,80, Germany, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Peru, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Greece, <=50K
65, State-gov, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
56, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
47, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,7687,0,60, Cambodia, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Scotland, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
60, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Scotland, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,0,30, Puerto-Rico, <=50K
39, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, El-Salvador, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,3423,0,45, Taiwan, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Taiwan, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
48, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,60, Hong, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,60, Columbia, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,1893,35, France, >50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, Canada, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,3212,0,40, Germany, >50K
50, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, El-Salvador, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, England, <=50K
40, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,60, Guatemala, <=50K
68, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,35, Ireland, >50K
42, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Trinadad&Tobago, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,2824,0,40, India, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,30, Taiwan, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, <=50K
68, Private, HS-grad, Widowed, Transport-moving, Wife, White, Female,0,0,20, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Hong, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,60, Columbia, >50K
44, Self-emp-not-inc, Doctorate, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,99, Jamaica, <=50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1887,54, France, >50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Ireland, >50K
53, Private, HS-grad, Divorced, Exec-managerial, Own-child, Other, Female,0,0,15, Jamaica, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, England, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
75, Private, Some-college, Widowed, Sales, Not-in-family, Other, Female,0,0,25, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, >50K
55, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
48, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, India, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,2174,0,40, Canada, <=50K
53, State-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,35, India, <=50K
