19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
42, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
52, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
54, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,54, United-States, >50K
41, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
60, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,4425,0,30, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,44, United-States, <=50K
39, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,35, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Masters, Widowed, Tech-support, Unmarried, White, Male,0,0,44, United-States, >50K
27, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,45, United-States, >50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,10, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
49, Private, 10th, Divorced, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
43, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
71, Private, Doctorate, Divorced, Prof-specialty, Husband, White, Male,0,1908,40, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,12, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,45, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, Iran, <=50K
27, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,12, United-States, <=50K
46, Private, Some-college, Divorced, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,1902,45, United-States, <=50K
23, Self-emp-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,37, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,6750,0,40, United-States, <=50K
21, Private, 5th-6th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,84, United-States, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Priv-house-serv, Own-child, White, Male,0,0,35, United-States, <=50K
25, Private, 12th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Scotland, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, >50K
31, Private, Prof-school, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
64, Private, Doctorate, Widowed, Prof-specialty, Own-child, White, Female,0,0,16, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, 5th-6th, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
54, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
57, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Husband, White, Male,15580,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
40, Local-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Separated, Exec-managerial, Own-child, White, Male,9334,0,40, United-States, >50K
29, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
76, Private, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,20, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7687,0,38, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
23, State-gov, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
24, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,32, Vietnam, <=50K
60, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
41, Private, Prof-school, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
64, Local-gov, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
58, Self-emp-not-inc, Masters, Widowed, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,54, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,4433,0,50, United-States, >50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
75, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,10, El-Salvador, <=50K
21, Private, 10th, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,38, United-States, >50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, China, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, United-States, <=50K
43, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,30, Mexico, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Philippines, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,29, India, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,7298,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
46, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,25, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
30, State-gov, Some-college, Separated, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, State-gov, HS-grad, Widowed, Other-service, Wife, White, Male,0,0,30, United-States, <=50K
46, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
50, Private, HS-grad, Widowed, Prof-specialty, Other-relative, White, Female,0,0,20, United-States, <=50K
27, Private, 9th, Divorced, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
33, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,6775,0,50, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, >50K
50, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
26, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States, >50K
62, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
23, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Husband, White, Male,0,1893,50, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
