45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,71, Hong, >50K
41, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,50, Italy, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Prof-school, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, >50K
51, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,50, United-States, <=50K
31, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Unmarried, White, Male,14591,0,45, United-States, <=50K
26, State-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Philippines, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, >50K
43, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,52, United-States, >50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, China, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Poland, <=50K
59, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Vietnam, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-spouse-absent, Other-service, Husband, White, Female,0,0,40, Italy, <=50K
25, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,30, Germany, <=50K
48, Self-emp-not-inc, HS-grad, Separated, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Iran, <=50K
47, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, Italy, >50K
57, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
28, Private, 11th, Never-married, Other-service, Unmarried, Other, Female,0,0,15, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Separated, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
63, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, Scotland, <=50K
21, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,25, Cuba, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Laos, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Iran, >50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Iran, <=50K
50, Private, Bachelors, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,65, Yugoslavia, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,36, Guatemala, >50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,40, El-Salvador, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1795,40, Outlying-US(Guam-USVI-etc), <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
21, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
33, Self-emp-inc, Some-college, Never-married, Other-service, Own-child, White, Female,3553,0,40, United-States, >50K
26, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, El-Salvador, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,36, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Scotland, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, United-States, >50K
31, Private, Masters, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Honduras, <=50K
59, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
50, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
53, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,50, Honduras, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, South, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,54, United-States, >50K
47, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1887,50, United-States, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,44, United-States, <=50K
59, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,5178,0,40, United-States, <=50K
42, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,5178,0,50, United-States, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,35, Portugal, >50K
17, Federal-gov, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,35, Trinadad&Tobago, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, United-States, >50K
37, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1902,50, United-States, >50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
33, Private, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,40, Laos, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,65, China, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Ireland, <=50K
48, Self-emp-inc, Prof-school, Widowed, Exec-managerial, Not-in-family, White, Male,0,3695,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Portugal, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
68, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Male,3120,0,80, Thailand, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,916,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Poland, <=50K
67, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, China, <=50K
57, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,60, Cambodia, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,46, United-States, <=50K
60, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Mexico, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,30, United-States, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Ecuador, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,3597,0,45, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,60, Germany, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,36, Taiwan, >50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Ecuador, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,2952,0,45, Puerto-Rico, >50K
50, Private, HS-grad, Separated, Other-service, Unmarried, Black, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Laos, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, Philippines, <=50K
40, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Own-child, White, Male,0,0,60, Portugal, <=50K
69, State-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Male,0,0,35, United-States, >50K
42, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
46, Local-gov, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,3075,0,40, United-States, <=50K
36, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
68, Private, HS-grad, Widowed, Transport-moving, Wife, White, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
37, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,60, Germany, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,99, United-States, <=50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1876,54, Portugal, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7298,0,50, United-States, >50K
54, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,15, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,30, Japan, <=50K
37, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
76, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
43, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,55, Hong, >50K
56, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,2174,0,40, Columbia, <=50K
54, State-gov, 10th, Married-spouse-absent, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,30, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,58, United-States, >50K
