67, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, United-States, >50K
70, Private, Assoc-acdm, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,20, United-States, <=50K
53, Local-gov, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
59, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,40, United-States, >50K
75, State-gov, Assoc-voc, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,6, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, >50K
43, Private, Some-college, Married-spouse-absent, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, 7th-8th, Married-spouse-absent, Tech-support, Unmarried, Black, Male,0,0,39, El-Salvador, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, 7th-8th, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
51, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, HS-grad, Separated, Sales, Unmarried, Other, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Male,0,0,40, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,1902,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, India, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,35, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, White, Female,0,0,33, United-States, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,15, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,35, United-States, <=50K
59, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
40, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1902,50, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, 10th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,45, United-States, >50K
18, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,16, United-States, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Protective-serv, Own-child, White, Female,0,0,35, Portugal, <=50K
24, Private, 12th, Never-married, Sales, Husband, Black, Male,0,0,60, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
30, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
46, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,32, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
48, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,2594,0,40, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,35, United-States, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,94, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
27, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,36, United-States, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,85, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
19, Private, 11th, Never-married, Exec-managerial, Husband, Black, Female,0,0,15, United-States, <=50K
34, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
55, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,2654,0,40, United-States, <=50K
20, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,78, United-States, >50K
29, Private, Bachelors, Divorced, Other-service, Own-child, Black, Male,0,0,35, United-States, <=50K
50, Local-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,35, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,15024,0,38, England, <=50K
41, Local-gov, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, United-States, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Germany, <=50K
25, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,54, China, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
56, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Other-service, Other-relative, White, Male,0,0,24, United-States, <=50K
57, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,8767,0,40, United-States, >50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
27, Private, Some-college, Married-spouse-absent, Adm-clerical, Wife, White, Female,0,0,40, Mexico, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
24, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
49, State-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Widowed, Other-service, Wife, White, Male,0,0,35, United-States, >50K
36, Private, HS-grad, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
47, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,60, United-States, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,70, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
46, Private, 12th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
59, Private, 7th-8th, Married-spouse-absent, Other-service, Husband, White, Male,0,0,10, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,25, Guatemala, <=50K
32, State-gov, 10th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,25, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
