51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Ireland, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Canada, <=50K
24, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,29, Poland, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
66, Federal-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,25, Columbia, >50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Trinadad&Tobago, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Vietnam, >50K
42, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,2993,0,37, Italy, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, India, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, Hungary, >50K
40, Self-emp-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, Ecuador, >50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,10, Cambodia, <=50K
40, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, Other, Female,0,1035,40, Holand-Netherlands, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Holand-Netherlands, <=50K
50, Federal-gov, 7th-8th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,38, Hong, <=50K
63, Private, Some-college, Widowed, Sales, Wife, White, Female,15023,0,40, South, >50K
34, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,33, Dominican-Republic, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Iran, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
66, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
60, Private, Masters, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Japan, <=50K
22, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,2, England, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Vietnam, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
61, Private, Assoc-acdm, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,1614,40, Cambodia, <=50K
40, Private, Some-college, Divorced, Sales, Husband, Black, Male,0,0,16, Germany, <=50K
22, Private, 12th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Taiwan, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
31, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,1942,99, El-Salvador, >50K
28, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Scotland, <=50K
41, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
51, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Hong, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,48, Dominican-Republic, <=50K
22, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,54, Cuba, >50K
46, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1726,20, Haiti, <=50K
61, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Ireland, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Iran, <=50K
76, Private, Bachelors, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, South, <=50K
31, Private, Masters, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Japan, >50K
26, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, China, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,44, Hungary, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,60, Holand-Netherlands, >50K
31, Private, Bachelors, Divorced, Farming-fishing, Wife, Other, Male,0,0,65, Columbia, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,40, Germany, <=50K
63, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,29, Canada, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, El-Salvador, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Poland, <=50K
59, Federal-gov, Masters, Divorced, Exec-managerial, Unmarried, Other, Female,15023,0,60, Yugoslavia, >50K
61, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Columbia, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, Other, Female,0,0,40, China, >50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
44, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, England, <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, Guatemala, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,5178,0,40, Philippines, >50K
71, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Portugal, <=50K
75, Private, 12th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,35, England, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,24, Nicaragua, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1887,40, Jamaica, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Holand-Netherlands, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
48, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Haiti, <=50K
42, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
46, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, China, >50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,15, Laos, <=50K
31, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Priv-house-serv, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Nicaragua, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Hong, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
23, Private, 5th-6th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
19, Private, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Poland, >50K
56, Local-gov, Doctorate, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Italy, <=50K
50, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,4919,0,40, Japan, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
19, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Greece, >50K
58, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Greece, >50K
49, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Haiti, >50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5180,0,50, Italy, <=50K
32, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Columbia, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Jamaica, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
31, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,48, Italy, >50K
44, State-gov, HS-grad, Separated, Exec-managerial, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
73, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,29, Jamaica, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Portugal, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
62, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,2862,0,20, Hong, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,5013,0,40, South, >50K
46, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
50, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
68, Self-emp-not-inc, 7th-8th, Widowed, Sales, Unmarried, White, Female,0,0,20, Poland, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Laos, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,13, Hungary, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,12, Peru, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Germany, <=50K
39, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Laos, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, El-Salvador, <=50K
50, Self-emp-inc, Masters, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,15, Japan, <=50K
70, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,2703,0,40, Guatemala, >50K
45, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, China, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,33, Peru, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
24, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
63, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
54, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Cambodia, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, >50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, >50K
23, Private, Some-college, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
50, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, China, <=50K
40, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,1671,50, Ecuador, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,80, Taiwan, >50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Taiwan, >50K
35, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,74, Portugal, <=50K
40, Private, HS-grad, Never-married, Other-service, Other-relative, Other, Female,0,0,40, Honduras, <=50K
25, Private, Prof-school, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,3103,0,40, Columbia, >50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Germany, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Taiwan, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,48, Germany, >50K
59, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
20, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, England, <=50K
24, State-gov, Some-college, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,43, Guatemala, <=50K
35, State-gov, HS-grad, Widowed, Machine-op-inspct, Wife, Black, Male,0,0,40, Ireland, >50K
67, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,19332,0,73, Trinadad&Tobago, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
35, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,4344,0,20, Taiwan, <=50K
39, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
25, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
45, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,55, Iran, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,23, Jamaica, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,50, England, >50K
31, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
64, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,29, United-States, <=50K
53, Private, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, Dominican-Republic, <=50K
23, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,35, Puerto-Rico, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,29, India, >50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
31, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, India, <=50K
