47, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
55, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,7687,0,35, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Jamaica, <=50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1469,40, Puerto-Rico, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,50, Japan, <=50K
53, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
38, Self-emp-not-inc, Bachelors, Never-married, Sales, Husband, Black, Male,0,0,54, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,5346,0,35, India, >50K
26, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1885,40, Guatemala, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
43, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Ecuador, <=50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1600,50, Thailand, >50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,44, England, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1684,38, Portugal, >50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,54, Columbia, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, India, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
24, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
35, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,75, Yugoslavia, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, England, >50K
62, Self-emp-not-inc, Some-college, Widowed, Sales, Wife, White, Female,0,0,40, Dominican-Republic, <=50K
56, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,60, Poland, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,37, South, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, >50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,15, United-States, <=50K
47, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
39, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,25, Germany, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
44, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
48, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,7687,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Greece, <=50K
32, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, South, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,45, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Portugal, <=50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,54, Japan, <=50K
30, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,50, Philippines, <=50K
19, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Female,0,0,25, United-States, <=50K
60, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,3308,0,40, England, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,57, United-States, >50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,38, United-States, >50K
23, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Italy, >50K
24, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
32, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,17, Trinadad&Tobago, <=50K
56, Private, Some-college, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
30, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, United-States, <=50K
59, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
49, Private, Assoc-voc, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
35, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Mexico, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,1900,40, Poland, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
38, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,50, China, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, <=50K
31, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Scotland, >50K
42, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
59, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Puerto-Rico, >50K
61, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Taiwan, <=50K
25, State-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, China, <=50K
22, Private, 10th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,50, Cambodia, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,76, United-States, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
52, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, >50K
53, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
46, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, Dominican-Republic, <=50K
46, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Iran, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, England, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,44, Philippines, >50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,82, Dominican-Republic, >50K
28, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,35, Philippines, <=50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,30, Laos, <=50K
53, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Laos, <=50K
44, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
34, State-gov, Some-college, Separated, Other-service, Wife, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,48, United-States, <=50K
46, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,59, France, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,3564,0,45, United-States, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,23, Hungary, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, <=50K
30, Self-emp-not-inc, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
