34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,98, United-States, <=50K
21, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, Assoc-voc, Never-married, Sales, Unmarried, White, Male,0,0,40, England, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,15, United-States, <=50K
41, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, 5th-6th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, State-gov, Bachelors, Separated, Prof-specialty, Wife, White, Male,0,0,15, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,62, United-States, <=50K
56, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,2886,0,40, United-States, >50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
63, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
45, Self-emp-not-inc, Masters, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3737,0,40, Trinadad&Tobago, <=50K
41, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Machine-op-inspct, Wife, White, Male,828,0,45, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
39, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, Mexico, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
48, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
25, Private, 9th, Never-married, Protective-serv, Own-child, White, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,4594,0,45, United-States, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
35, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,52, United-States, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,63, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
42, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,80, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
57, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
33, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, <=50K
67, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, United-States, <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, <=50K
28, Private, 7th-8th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4945,0,50, United-States, >50K
21, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,54, United-States, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,8, United-States, <=50K
52, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,80, United-States, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,50, Vietnam, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,60, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,27, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,42, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
64, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
31, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Transport-moving, Wife, White, Male,0,0,20, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
57, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Guatemala, >50K
35, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
45, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Columbia, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,15, United-States, <=50K
63, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1559,45, Portugal, >50K
30, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1624,80, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,30, Thailand, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,10, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1974,40, Iran, >50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,50, United-States, <=50K
38, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,2262,60, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, State-gov, Prof-school, Widowed, Prof-specialty, Wife, White, Male,99999,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,46, United-States, <=50K
56, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
49, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, United-States, <=50K
35, Private, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,30, Trinadad&Tobago, >50K
29, Private, 5th-6th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Italy, <=50K
24, State-gov, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,41, United-States, >50K
51, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
