33, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, United-States, <=50K
41, Local-gov, Bachelors, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,92, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, United-States, >50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,15, Portugal, <=50K
39, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Vietnam, >50K
48, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Japan, >50K
38, Local-gov, 9th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,50, Haiti, <=50K
36, Self-emp-not-inc, Masters, Widowed, Sales, Wife, Black, Male,0,0,15, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, >50K
42, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,65, United-States, <=50K
53, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,3112,0,40, Greece, >50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
60, Federal-gov, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
44, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,3141,0,40, El-Salvador, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Male,899,0,45, France, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, Peru, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Other-relative, White, Female,0,0,40, Cuba, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, Laos, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Hungary, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, >50K
34, Private, Bachelors, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Federal-gov, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, Vietnam, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, Ecuador, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, Mexico, <=50K
46, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
36, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
20, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,35, Nicaragua, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,4386,0,45, United-States, >50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
34, Private, 11th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, England, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
41, Private, Bachelors, Separated, Prof-specialty, Wife, White, Female,0,0,45, Jamaica, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Protective-serv, Not-in-family, White, Female,0,0,60, Guatemala, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,80, Thailand, >50K
32, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
54, Private, Bachelors, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, >50K
32, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, Italy, >50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
31, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Scotland, >50K
29, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Jamaica, >50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, >50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,5129,0,40, United-States, <=50K
64, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,16, France, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Other-relative, White, Female,0,0,54, United-States, <=50K
27, Private, 9th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,4621,0,50, Japan, >50K
21, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
57, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,8, United-States, <=50K
50, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,38, South, >50K
42, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,80, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,41, United-States, <=50K
53, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Nicaragua, <=50K
64, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,35, Philippines, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,44, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, China, <=50K
62, Local-gov, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Divorced, Prof-specialty, Wife, Other, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
30, Private, Masters, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,40, South, <=50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,25, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, China, >50K
34, Private, 10th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,40, Cambodia, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,16, United-States, <=50K
61, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1827,45, Cuba, >50K
29, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Ireland, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,80, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,30, France, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,10, United-States, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Columbia, >50K
44, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, >50K
35, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Mexico, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,50, Japan, <=50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,1977,60, Nicaragua, <=50K
32, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
52, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Wife, White, Male,99999,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Masters, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Germany, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
47, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,50, Mexico, <=50K
34, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,32, Hungary, <=50K
28, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Columbia, <=50K
23, State-gov, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,43, Peru, >50K
49, Private, HS-grad, Divorced, Farming-fishing, Wife, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
