49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,1966,45, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,38, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,24, United-States, <=50K
40, Local-gov, Bachelors, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, State-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
60, State-gov, Doctorate, Separated, Adm-clerical, Wife, White, Female,3377,0,30, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,65, United-States, >50K
55, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, Germany, >50K
25, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,16, United-States, <=50K
66, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,3080,0,50, United-States, <=50K
49, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,54, United-States, <=50K
52, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
31, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Not-in-family, White, Male,0,0,20, United-States, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
47, Private, Masters, Separated, Other-service, Not-in-family, White, Female,0,0,8, Puerto-Rico, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,15, United-States, <=50K
41, Private, Doctorate, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, Japan, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
37, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,50, Puerto-Rico, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Separated, Tech-support, Not-in-family, White, Female,0,0,4, Haiti, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,70, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,2775,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
59, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Mexico, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, South, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
69, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, >50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,37, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2894,0,45, United-States, >50K
39, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
70, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,3106,0,15, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,54, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
30, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
35, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Mexico, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
66, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,4, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
21, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,3969,0,40, United-States, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
55, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,76, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,16, United-States, <=50K
42, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,55, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
42, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
33, State-gov, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Federal-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,45, Vietnam, <=50K
77, Self-emp-not-inc, 7th-8th, Widowed, Protective-serv, Not-in-family, White, Female,0,0,20, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
67, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,21, Germany, <=50K
48, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
45, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
27, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Portugal, <=50K
73, Local-gov, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,36, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,25, United-States, >50K
53, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
32, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Germany, <=50K
52, Private, 10th, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
59, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,80, Cuba, <=50K
32, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,38, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,54, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,2857,0,35, United-States, <=50K
55, Private, Bachelors, Separated, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
41, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Widowed, Farming-fishing, Unmarried, White, Male,0,0,43, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
48, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
46, State-gov, Masters, Widowed, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
60, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,49, United-States, <=50K
52, Private, 9th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,50, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,12294,0,50, United-States, >50K
46, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Private, Masters, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
70, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,3276,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,2409,0,40, United-States, <=50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Italy, <=50K
33, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
