27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,13655,0,50, Dominican-Republic, >50K
35, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Male,0,0,40, Canada, <=50K
47, Private, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,60, Poland, <=50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
23, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
67, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,33, Philippines, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,32, Vietnam, >50K
36, Private, HS-grad, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,45, El-Salvador, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,35, Jamaica, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, India, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,35, India, <=50K
62, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1977,40, Ecuador, >50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
49, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,81, Hong, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
36, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,1977,40, Haiti, >50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,40, Hungary, <=50K
31, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, South, <=50K
54, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,15, Dominican-Republic, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Ireland, >50K
20, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Female,0,0,50, South, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
65, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
24, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, Ireland, >50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
45, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,60, Laos, <=50K
61, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, England, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Vietnam, >50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
34, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
23, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
21, Private, 9th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Taiwan, <=50K
42, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
45, Local-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, South, >50K
31, Private, Assoc-voc, Never-married, Tech-support, Husband, Black, Female,0,0,40, Cuba, <=50K
45, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
32, Private, Masters, Widowed, Sales, Husband, Black, Male,0,1902,40, India, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,16, Columbia, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1958,40, Hong, <=50K
27, Local-gov, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,35, Italy, <=50K
44, Private, 1st-4th, Divorced, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,0,0,40, India, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, South, <=50K
40, Private, Preschool, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
46, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
26, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,1887,40, India, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,65, Haiti, >50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,10355,0,40, Columbia, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,42, Dominican-Republic, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,10, Dominican-Republic, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,6932,0,40, Columbia, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, Other, Female,0,0,32, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
42, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, England, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, Greece, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,1902,40, Philippines, >50K
19, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,15, Portugal, <=50K
52, Private, 7th-8th, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, England, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Philippines, <=50K
31, Private, Some-college, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,40, Japan, <=50K
66, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,5, Honduras, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,60, Columbia, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Haiti, <=50K
27, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, China, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, Laos, >50K
19, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Peru, <=50K
59, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,5071,0,12, India, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Scotland, <=50K
46, Private, 7th-8th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Poland, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1977,40, Jamaica, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,45, Mexico, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Japan, <=50K
53, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7512,0,50, El-Salvador, >50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Greece, <=50K
31, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
26, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,30, Germany, <=50K
40, Private, 9th, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,25, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Columbia, <=50K
67, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,40, Trinadad&Tobago, >50K
42, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Japan, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
56, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Jamaica, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Portugal, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,45, Thailand, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Haiti, >50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,40, Scotland, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,45, Puerto-Rico, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Yugoslavia, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, Portugal, >50K
30, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,71, Mexico, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
50, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
27, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Peru, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
56, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,14223,0,50, Laos, >50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,70, Guatemala, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,30, Germany, <=50K
26, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Peru, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Cambodia, <=50K
41, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, South, >50K
59, Private, Prof-school, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, Cambodia, <=50K
49, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,60, South, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
68, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Taiwan, >50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,48, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, China, <=50K
54, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,60, El-Salvador, >50K
46, Private, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Taiwan, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,7298,0,40, Thailand, >50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
44, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Unmarried, Other, Female,0,0,40, Hong, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, China, <=50K
41, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Wife, White, Female,3108,0,40, Greece, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,28, Thailand, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Canada, <=50K
35, Self-emp-not-inc, Doctorate, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
32, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
34, State-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
25, State-gov, Some-college, Widowed, Priv-house-serv, Wife, Black, Male,0,0,10, Ireland, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1902,72, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Hungary, <=50K
18, Private, 11th, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,16, Taiwan, <=50K
47, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,50, Portugal, >50K
63, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,30, Nicaragua, >50K
39, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,43, Hong, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,35, England, <=50K
43, Private, 5th-6th, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
29, Private, 12th, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,0,0,35, Puerto-Rico, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Male,7687,0,45, Iran, <=50K
23, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,20, Cambodia, <=50K
20, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, India, <=50K
22, Self-emp-inc, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, France, >50K
