66, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
64, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Jamaica, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7843,0,40, Guatemala, <=50K
36, Private, 10th, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
43, Private, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,40, Germany, <=50K
52, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, El-Salvador, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Hong, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, Haiti, >50K
33, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Scotland, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, France, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Haiti, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Cuba, <=50K
17, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,30, France, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, Haiti, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,10520,0,40, Japan, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, >50K
26, State-gov, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,60, Nicaragua, >50K
24, Self-emp-not-inc, Bachelors, Never-married, Priv-house-serv, Wife, White, Female,0,0,40, Columbia, <=50K
57, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,54, United-States, <=50K
38, Local-gov, Bachelors, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, Portugal, <=50K
28, Private, 9th, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Cambodia, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ireland, <=50K
31, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,35, Cambodia, <=50K
23, Private, 5th-6th, Divorced, Other-service, Wife, Black, Male,0,0,40, Italy, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Iran, <=50K
59, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,7687,0,40, Jamaica, >50K
33, Private, Some-college, Widowed, Adm-clerical, Own-child, White, Male,0,0,40, Germany, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, South, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
42, Private, 11th, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Italy, <=50K
21, Private, Assoc-voc, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Haiti, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, China, >50K
24, Private, Masters, Never-married, Transport-moving, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Ecuador, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Vietnam, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,8966,0,42, Taiwan, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Ireland, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Canada, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
70, Private, Masters, Widowed, Craft-repair, Unmarried, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Portugal, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, Dominican-Republic, >50K
87, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, England, >50K
23, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,40, Italy, <=50K
38, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
57, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Columbia, <=50K
25, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,20, Honduras, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Female,0,0,40, Cambodia, <=50K
50, Private, Doctorate, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, India, <=50K
33, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,7687,0,48, Mexico, >50K
46, Self-emp-inc, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1666,40, Hong, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,25, Iran, <=50K
34, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Ireland, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,35, Canada, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, <=50K
32, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, England, <=50K
44, Private, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
71, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,52, Puerto-Rico, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
25, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Wife, White, Male,0,0,60, England, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Greece, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Cambodia, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,30, Ecuador, <=50K
32, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Own-child, White, Female,0,1971,42, United-States, <=50K
35, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Japan, <=50K
38, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
33, Local-gov, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,1977,45, Guatemala, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,16, Taiwan, <=50K
65, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Scotland, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Thailand, <=50K
31, Private, 11th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, France, <=50K
30, Private, 5th-6th, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Hong, <=50K
33, Self-emp-inc, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, Honduras, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,24, Italy, <=50K
31, Local-gov, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, Jamaica, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Canada, <=50K
64, Self-emp-not-inc, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,54, Yugoslavia, <=50K
26, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,27, Taiwan, <=50K
27, Private, 10th, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, France, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Nicaragua, >50K
60, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
54, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, India, <=50K
35, Private, Masters, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, South, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,16, Italy, >50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
75, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,40, Taiwan, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,38, Scotland, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Philippines, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Canada, <=50K
62, Local-gov, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Cambodia, <=50K
70, Private, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Poland, <=50K
44, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Female,0,1887,40, Thailand, >50K
26, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, Ireland, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Other-relative, White, Female,0,0,30, Japan, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Jamaica, <=50K
71, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Portugal, <=50K
43, Self-emp-inc, Masters, Separated, Sales, Husband, White, Male,8654,0,40, Haiti, <=50K
33, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
34, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Greece, <=50K
36, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Thailand, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Japan, >50K
17, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,15, Vietnam, <=50K
27, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,1746,40, Hong, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, El-Salvador, <=50K
25, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Cuba, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, France, <=50K
70, Self-emp-not-inc, 7th-8th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,20, Italy, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, France, >50K
17, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
45, Federal-gov, Bachelors, Never-married, Farming-fishing, Husband, White, Female,0,0,22, Haiti, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,55, France, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Scotland, <=50K
47, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, China, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7687,0,40, Vietnam, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
23, Private, 9th, Never-married, Other-service, Own-child, White, Male,0,0,40, France, <=50K
49, Private, Some-college, Widowed, Transport-moving, Not-in-family, White, Male,0,0,48, Thailand, <=50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, South, <=50K
35, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, England, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Italy, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, South, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,30, Philippines, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Scotland, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, Vietnam, <=50K
27, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, Canada, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Yugoslavia, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Iran, <=50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Cambodia, <=50K
31, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Other, Male,0,0,40, India, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, Puerto-Rico, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Taiwan, <=50K
34, Federal-gov, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, Greece, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Hong, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
30, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,30, Cuba, <=50K
23, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Japan, <=50K
29, Self-emp-not-inc, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Cambodia, <=50K
29, State-gov, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Vietnam, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,7356,0,45, Haiti, >50K
55, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Italy, >50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,12, France, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Greece, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
24, Local-gov, Some-college, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, South, <=50K
34, Private, Assoc-acdm, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, India, <=50K
