21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
45, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,60, Canada, >50K
40, Private, 10th, Married-civ-spouse, Farming-fishing, Other-relative, Other, Male,0,0,40, Portugal, <=50K
25, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Poland, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Columbia, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Poland, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,50, Vietnam, >50K
22, Private, HS-grad, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Iran, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7687,0,40, Iran, >50K
34, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Hong, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Greece, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,1977,46, Haiti, >50K
27, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Hungary, <=50K
31, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, Taiwan, <=50K
54, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
64, Private, Doctorate, Widowed, Protective-serv, Husband, Other, Female,1908,0,40, Ireland, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, South, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
68, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,48, Poland, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, Ireland, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, Mexico, <=50K
35, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,7298,0,40, Laos, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,45, England, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
57, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,54, Italy, >50K
30, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,8614,0,36, Honduras, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
20, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
24, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, Thailand, <=50K
51, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,2621,0,40, Yugoslavia, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,45, El-Salvador, <=50K
67, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, Cuba, <=50K
54, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
51, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,5178,0,40, Dominican-Republic, <=50K
19, Private, Some-college, Separated, Sales, Own-child, Black, Male,0,0,12, India, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,25, Cuba, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
39, Private, 12th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Iran, <=50K
34, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
56, Private, Masters, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
30, State-gov, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,35, China, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Male,0,0,25, India, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
18, Private, 12th, Never-married, Other-service, Wife, Other, Female,0,0,10, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,9387,0,35, Germany, >50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
58, Self-emp-inc, Some-college, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
62, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,30, Portugal, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
28, Private, 9th, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, Columbia, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Unmarried, Other, Female,0,0,45, China, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,57, England, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, Guatemala, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,30, Poland, >50K
42, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, Black, Female,0,0,45, Peru, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Puerto-Rico, >50K
70, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1884,60, England, >50K
40, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Philippines, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,1866,40, Laos, <=50K
25, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,5296,0,40, Honduras, <=50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,54, Haiti, >50K
45, Private, 10th, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Peru, <=50K
42, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Columbia, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,60, Mexico, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,30, Peru, <=50K
36, Private, HS-grad, Separated, Prof-specialty, Own-child, Other, Female,0,0,40, Ecuador, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1977,40, Nicaragua, >50K
28, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,25, Hungary, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
19, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,65, Mexico, <=50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,1902,30, Laos, >50K
23, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, El-Salvador, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,54, Guatemala, >50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,3, El-Salvador, <=50K
51, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Germany, >50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Other-relative, Other, Female,0,0,48, Haiti, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Columbia, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,80, United-States, >50K
58, Local-gov, 12th, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,35, Japan, <=50K
24, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,15, El-Salvador, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,75, Japan, >50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,16, Puerto-Rico, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, Other, Male,0,0,45, Thailand, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Haiti, >50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,3121,0,40, South, >50K
36, State-gov, HS-grad, Divorced, Farming-fishing, Own-child, Black, Male,0,0,40, Scotland, <=50K
39, Private, Bachelors, Separated, Exec-managerial, Husband, Black, Male,15024,0,60, Yugoslavia, <=50K
56, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,35, Portugal, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Mexico, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
32, Private, Bachelors, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, Peru, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
51, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,60, Cambodia, <=50K
36, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,87, Jamaica, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,16, Japan, <=50K
43, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,45, Guatemala, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, China, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Germany, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,35, Philippines, <=50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1902,60, Guatemala, <=50K
45, State-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
27, Private, 10th, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,60, Taiwan, >50K
21, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,35, Cambodia, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, South, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1977,52, France, <=50K
56, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,7298,0,70, Puerto-Rico, <=50K
45, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, China, <=50K
67, Self-emp-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,25425,0,40, Ecuador, >50K
56, Private, Assoc-voc, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Thailand, <=50K
19, Private, 9th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, Puerto-Rico, <=50K
30, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,40, Hong, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,45, China, >50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Germany, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,45, Thailand, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Canada, <=50K
35, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1902,60, England, >50K
53, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,22, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
30, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,60, Guatemala, <=50K
73, State-gov, HS-grad, Widowed, Prof-specialty, Wife, Black, Male,0,0,10, Italy, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,20, India, <=50K
25, Private, 5th-6th, Divorced, Other-service, Not-in-family, White, Male,0,0,35, Thailand, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,35, Poland, <=50K
21, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
29, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Ireland, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, Japan, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,25, England, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Peru, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,38, United-States, <=50K
42, Private, HS-grad, Separated, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,24, Dominican-Republic, <=50K
40, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,4, Scotland, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5924,0,40, India, <=50K
54, Private, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
35, State-gov, 10th, Never-married, Exec-managerial, Husband, Other, Male,0,0,38, India, <=50K
