42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1967,60, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,36, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,38, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, >50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States, >50K
25, Private, HS-grad, Never-married, Transport-moving, Other-relative, Black, Female,0,0,25, United-States, <=50K
58, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,60, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cuba, >50K
30, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,19, United-States, <=50K
64, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
27, Local-gov, 5th-6th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Philippines, <=50K
35, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
43, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, Nicaragua, <=50K
32, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, <=50K
47, Private, Prof-school, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
61, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Hong, <=50K
52, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, <=50K
64, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Female,0,0,40, Mexico, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
47, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
48, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,2411,0,40, Hungary, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
47, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,4064,0,54, United-States, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
40, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, <=50K
27, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, >50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
29, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,14254,0,40, Poland, >50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States, >50K
38, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,25, United-States, >50K
39, Private, Masters, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Local-gov, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
52, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
53, Federal-gov, Masters, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4386,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Yugoslavia, <=50K
61, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Unmarried, White, Female,0,0,15, United-States, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
23, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
66, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
39, Local-gov, Masters, Never-married, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Cuba, <=50K
25, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,22, China, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,42, United-States, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, >50K
47, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
38, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
47, Self-emp-inc, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Thailand, <=50K
25, State-gov, Some-college, Separated, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Separated, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
23, Private, Masters, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,97, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,45, United-States, <=50K
43, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, England, <=50K
36, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
64, Self-emp-not-inc, Some-college, Separated, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
