43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
42, Private, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Ireland, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,4457,0,20, Canada, >50K
27, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Poland, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,4808,0,60, Poland, >50K
50, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,2192,40, Columbia, >50K
45, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Trinadad&Tobago, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Scotland, <=50K
50, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,40, Vietnam, >50K
35, Private, HS-grad, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Jamaica, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,45, India, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,54, India, <=50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Cambodia, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Wife, Other, Female,0,0,47, Hong, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
32, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,48, Hungary, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, >50K
71, Self-emp-not-inc, Masters, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,4, Dominican-Republic, <=50K
28, Private, Bachelors, Separated, Prof-specialty, Unmarried, Other, Female,0,0,37, Ireland, >50K
18, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Scotland, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,52, Nicaragua, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, Philippines, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Ireland, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,37, Laos, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, Laos, <=50K
20, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,30, England, <=50K
28, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,12, Vietnam, >50K
26, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Italy, <=50K
60, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
31, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,54, Germany, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Taiwan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,2214,0,16, Taiwan, <=50K
64, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, El-Salvador, >50K
27, Local-gov, 5th-6th, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Scotland, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Cuba, <=50K
36, Private, HS-grad, Separated, Sales, Own-child, Amer-Indian-Eskimo, Female,2899,0,44, Hungary, <=50K
44, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, Other, Female,0,0,25, Ecuador, <=50K
21, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,50, Hungary, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,30, Cuba, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
54, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
44, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, South, <=50K
48, Private, Some-college, Widowed, Exec-managerial, Husband, Other, Male,0,0,40, Laos, >50K
64, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,24, China, <=50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,30, Hungary, <=50K
65, Self-emp-not-inc, Some-college, Married-spouse-absent, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,41, Haiti, >50K
39, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Columbia, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, >50K
37, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
48, Private, Bachelors, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Yugoslavia, <=50K
50, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Wife, Other, Female,4779,0,40, Canada, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,45, England, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, Guatemala, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Poland, >50K
48, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Portugal, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,7298,0,50, England, >50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, Philippines, <=50K
46, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Japan, <=50K
36, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Honduras, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
42, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,25, Haiti, <=50K
28, Private, 11th, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
66, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Columbia, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
30, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Ecuador, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
37, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Hungary, <=50K
58, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,15024,0,40, Columbia, >50K
38, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, >50K
39, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Scotland, <=50K
48, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
61, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
63, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Mexico, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Laos, >50K
50, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,20, Ecuador, >50K
39, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, Germany, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, >50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, State-gov, Bachelors, Divorced, Tech-support, Unmarried, Other, Female,0,0,54, Columbia, <=50K
35, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,30, Japan, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
38, Local-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Japan, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, >50K
54, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Portugal, <=50K
43, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,15, Thailand, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
28, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
52, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, South, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7298,0,40, Scotland, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, Yugoslavia, <=50K
63, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, Portugal, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,30, Laos, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, France, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, >50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
39, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,45, El-Salvador, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,45, Japan, >50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Guatemala, >50K
48, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Peru, >50K
42, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,2430,0,40, Guatemala, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
25, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, South, <=50K
26, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,20, Cambodia, <=50K
50, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, France, <=50K
50, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,10, Yugoslavia, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, China, >50K
49, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
51, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, Taiwan, <=50K
40, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Hong, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
39, Private, Bachelors, Married-spouse-absent, Prof-specialty, Wife, Other, Female,0,0,50, Germany, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,45, Thailand, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Canada, <=50K
24, Self-emp-inc, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,65, England, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, El-Salvador, <=50K
25, State-gov, Some-college, Separated, Prof-specialty, Own-child, White, Male,0,0,40, Greece, <=50K
36, State-gov, HS-grad, Separated, Other-service, Wife, Black, Male,0,0,40, Italy, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, <=50K
23, Private, HS-grad, Separated, Prof-specialty, Own-child, Other, Female,0,0,40, Hungary, <=50K
57, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Poland, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, Nicaragua, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hong, <=50K
26, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
42, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,37, Jamaica, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,98, England, >50K
36, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, Peru, <=50K
45, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,50, United-States, >50K
47, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, India, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Canada, <=50K
