68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, United-States, >50K
70, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
53, Local-gov, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
59, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7610,0,40, United-States, >50K
77, State-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,7, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, >50K
43, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, 7th-8th, Never-married, Tech-support, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, 7th-8th, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
51, Local-gov, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Male,0,0,40, Philippines, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,1887,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Ireland, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,35, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,34, United-States, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Peru, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,15, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,35, United-States, <=50K
59, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,57, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,50, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, 10th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,45, United-States, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,16, United-States, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Protective-serv, Own-child, White, Female,0,0,35, Scotland, <=50K
25, Private, Assoc-acdm, Never-married, Sales, Husband, Black, Male,0,0,60, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15019,0,40, United-States, >50K
30, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
48, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,2924,0,40, United-States, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,18, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,90, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,37, United-States, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,83, United-States, >50K
44, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
19, Private, 12th, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,15, United-States, <=50K
34, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
55, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,3103,0,40, Vietnam, <=50K
20, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,75, United-States, >50K
29, Private, Bachelors, Divorced, Other-service, Own-child, Black, Male,0,0,35, United-States, <=50K
50, Local-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,38, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,15024,0,38, England, <=50K
41, Local-gov, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, United-States, >50K
19, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,16, Mexico, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, France, <=50K
25, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,54, Columbia, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
57, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
57, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,10379,0,40, United-States, >50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Mexico, >50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, Mexico, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
49, State-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Widowed, Other-service, Wife, White, Male,0,0,35, United-States, >50K
36, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, 9th, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
47, Self-emp-inc, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,60, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,70, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Priv-house-serv, Unmarried, White, Male,0,0,15, United-States, <=50K
47, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
60, Private, 7th-8th, Never-married, Other-service, Husband, White, Male,0,0,10, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Greece, <=50K
33, State-gov, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
