47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,2187,0,52, Columbia, >50K
49, Private, Prof-school, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,48, Philippines, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
39, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Vietnam, >50K
35, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, India, >50K
44, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, India, <=50K
42, Private, 9th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cambodia, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,60, Hong, <=50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
72, Self-emp-not-inc, Masters, Widowed, Other-service, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
46, Federal-gov, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,35, Hungary, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, South, <=50K
48, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, <=50K
40, Private, Bachelors, Separated, Prof-specialty, Unmarried, Other, Female,0,0,40, Ireland, >50K
25, Self-emp-inc, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,24, Scotland, <=50K
50, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,65, Philippines, <=50K
31, Self-emp-inc, Masters, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,10529,0,50, Ireland, >50K
58, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,80, Laos, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, Laos, <=50K
51, State-gov, Prof-school, Divorced, Exec-managerial, Unmarried, Other, Male,27476,0,60, England, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,48, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, Vietnam, >50K
75, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,3795,0,40, Italy, >50K
39, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
27, Private, Assoc-acdm, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
40, Local-gov, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,38, Germany, <=50K
21, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Taiwan, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Yugoslavia, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
64, Private, HS-grad, Widowed, Other-service, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
23, Local-gov, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,35, Scotland, <=50K
50, Private, Assoc-acdm, Divorced, Sales, Unmarried, Black, Female,0,0,65, Cuba, <=50K
37, Self-emp-not-inc, Masters, Widowed, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Hong, <=50K
41, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,45, Dominican-Republic, >50K
29, Private, Masters, Separated, Sales, Unmarried, Black, Male,0,0,50, Hungary, >50K
53, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,30, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
25, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
76, Private, Masters, Widowed, Handlers-cleaners, Not-in-family, Other, Male,0,0,35, Japan, <=50K
19, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, China, <=50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,0,30, Hungary, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,60, Haiti, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,48, Columbia, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Germany, <=50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,7298,0,40, Canada, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, El-Salvador, <=50K
41, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, Dominican-Republic, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, Columbia, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, England, <=50K
38, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,40, Greece, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Poland, >50K
40, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Peru, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Portugal, <=50K
47, Private, 9th, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, England, <=50K
69, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, Nicaragua, <=50K
73, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Philippines, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, Japan, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,10, Honduras, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
17, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Haiti, <=50K
64, Self-emp-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, Peru, >50K
53, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Columbia, >50K
45, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,15, Laos, >50K
41, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,30, Ecuador, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, Hungary, <=50K
55, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
49, Private, 9th, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,29, Scotland, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
32, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,36, Italy, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,39, Japan, >50K
28, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
35, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,70, Greece, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, >50K
22, Self-emp-not-inc, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,35, Germany, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Haiti, <=50K
24, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,72, Japan, <=50K
56, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,45, Japan, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Trinadad&Tobago, >50K
32, Local-gov, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Other, Male,3912,0,40, Japan, <=50K
58, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, El-Salvador, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Jamaica, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Portugal, <=50K
57, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,3103,0,40, Thailand, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Guatemala, <=50K
39, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,3103,0,40, India, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, South, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Puerto-Rico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Yugoslavia, <=50K
25, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,40, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,0,20, Hungary, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, England, <=50K
38, Local-gov, Prof-school, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Peru, >50K
19, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Germany, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,33, Mexico, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
43, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Japan, >50K
67, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Guatemala, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
18, Private, Bachelors, Never-married, Transport-moving, Own-child, Other, Male,0,0,40, Peru, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Guatemala, <=50K
39, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Cambodia, >50K
24, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
42, Private, Some-college, Separated, Prof-specialty, Wife, White, Female,0,0,45, Cambodia, <=50K
46, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,43, Scotland, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,43, France, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, China, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, Ecuador, >50K
21, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Taiwan, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Taiwan, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Hong, <=50K
66, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,44, China, >50K
46, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, <=50K
29, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Thailand, >50K
35, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Male,0,1831,60, Cambodia, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, England, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
21, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
37, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
42, State-gov, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,40, Ireland, <=50K
32, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,8252,0,40, United-States, >50K
43, Local-gov, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, Hungary, <=50K
28, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
65, Local-gov, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
43, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,23, Hong, <=50K
55, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,47, Columbia, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Jamaica, >50K
25, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Ireland, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,43, Jamaica, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, England, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,37, Outlying-US(Guam-USVI-etc), >50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-spouse-absent, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
55, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, Scotland, >50K
42, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,40, India, <=50K
50, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
62, State-gov, 11th, Widowed, Exec-managerial, Unmarried, Other, Female,0,0,40, India, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,1902,45, France, >50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,0,0,40, Mexico, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, Portugal, >50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
