19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,50, South, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, United-States, <=50K
64, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,15024,0,50, Vietnam, >50K
45, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Nicaragua, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,7298,0,60, Italy, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, Jamaica, >50K
28, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,20, Cambodia, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,10, Iran, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
56, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
46, Federal-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Ireland, <=50K
54, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, United-States, >50K
46, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
41, Private, Bachelors, Never-married, Protective-serv, Husband, White, Female,0,0,64, Japan, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,7687,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,15, Portugal, <=50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,38, Puerto-Rico, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,50, South, <=50K
42, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Peru, <=50K
52, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,46, France, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
53, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,54, Mexico, >50K
40, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
23, Private, Assoc-voc, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Guatemala, <=50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Female,5013,0,30, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,16, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,42, England, <=50K
38, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
57, Self-emp-not-inc, Masters, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
26, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Ecuador, <=50K
27, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,40, Ireland, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,6539,0,45, Cuba, >50K
40, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,10, India, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Mexico, <=50K
48, Private, 10th, Divorced, Other-service, Unmarried, Black, Female,0,0,15, Jamaica, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
43, Private, Masters, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Peru, >50K
19, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Columbia, <=50K
70, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,1902,40, Italy, >50K
20, Private, Some-college, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,12, Hungary, <=50K
26, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,45, Columbia, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,60, Guatemala, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Canada, <=50K
26, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,10, England, <=50K
46, Private, Some-college, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Other, Male,0,0,40, Ecuador, <=50K
24, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, Yugoslavia, <=50K
28, Private, Assoc-voc, Never-married, Other-service, Husband, Black, Male,0,1902,45, Columbia, <=50K
23, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,35, China, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,5809,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,20, Germany, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,45, Honduras, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,82, Scotland, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,35, Trinadad&Tobago, <=50K
25, Private, 12th, Never-married, Prof-specialty, Own-child, Other, Male,0,0,30, France, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Portugal, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, South, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Hong, <=50K
21, Private, 10th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
39, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, >50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,35, Peru, >50K
30, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
64, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,15, England, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
51, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Ireland, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Cuba, <=50K
22, Private, 9th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
31, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Mexico, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, Philippines, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Peru, <=50K
44, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
59, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Honduras, <=50K
56, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,45, Guatemala, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Hong, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
34, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,21745,0,40, Cuba, <=50K
39, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
40, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, State-gov, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,13552,0,35, England, >50K
29, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
74, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Male,0,0,20, Trinadad&Tobago, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,37, Hong, >50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,64, Italy, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,50, United-States, <=50K
23, State-gov, Some-college, Divorced, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
24, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,30, Yugoslavia, <=50K
59, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Thailand, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, Philippines, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Germany, <=50K
41, Private, Prof-school, Divorced, Craft-repair, Husband, White, Male,0,0,40, Scotland, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Guatemala, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Philippines, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
63, Local-gov, Masters, Widowed, Craft-repair, Husband, Other, Male,0,0,45, England, <=50K
58, Self-emp-not-inc, Masters, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,20, Mexico, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, Hong, >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1977,54, Guatemala, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,2590,0,50, Scotland, >50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Honduras, <=50K
74, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,10, Canada, <=50K
21, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,36, United-States, >50K
35, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
43, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,60, Trinadad&Tobago, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,30, China, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, England, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, >50K
44, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Iran, <=50K
55, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, >50K
23, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,45, Greece, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,25, Canada, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7298,0,40, Guatemala, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Germany, >50K
45, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, England, <=50K
49, Local-gov, Doctorate, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,60, France, <=50K
29, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Honduras, <=50K
21, State-gov, Masters, Separated, Other-service, Wife, Black, Male,0,0,30, Laos, <=50K
46, Private, HS-grad, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
49, Private, HS-grad, Widowed, Prof-specialty, Other-relative, Other, Male,0,0,20, Ireland, <=50K
26, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
33, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
25, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, Portugal, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
39, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, Cuba, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Nicaragua, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Greece, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, Japan, <=50K
19, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,44, Nicaragua, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Germany, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,7298,0,50, Puerto-Rico, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, >50K
50, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Ecuador, >50K
25, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States, >50K
61, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,30, Italy, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Canada, <=50K
22, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Husband, White, Male,0,1645,50, Italy, <=50K
