39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, South, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,4043,0,40, Vietnam, >50K
48, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,35, England, >50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Mexico, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Italy, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Jamaica, <=50K
45, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, India, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Holand-Netherlands, <=50K
27, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Female,0,0,40, Hong, <=50K
70, Federal-gov, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Iran, <=50K
56, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, United-States, >50K
41, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
46, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Japan, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Portugal, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, South, <=50K
40, Self-emp-inc, Prof-school, Married-spouse-absent, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
37, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Own-child, Other, Female,0,0,54, Peru, <=50K
30, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,36, France, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
65, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, Vietnam, >50K
37, Private, Masters, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
73, Private, Some-college, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,25, Hungary, <=50K
27, Private, Assoc-acdm, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Cambodia, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Guatemala, <=50K
37, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, France, <=50K
48, Local-gov, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, Black, Female,0,0,32, Dominican-Republic, <=50K
31, Self-emp-inc, HS-grad, Separated, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
58, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
19, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,45, Ireland, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Cuba, >50K
20, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, Mexico, <=50K
64, Private, 1st-4th, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
70, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, >50K
42, Private, Prof-school, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, Columbia, <=50K
53, Private, Doctorate, Divorced, Prof-specialty, Husband, Black, Male,7687,0,40, Ireland, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
55, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,0,0,50, Columbia, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Guatemala, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
34, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,25, El-Salvador, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Thailand, <=50K
73, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,10, Yugoslavia, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
25, Private, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,40, China, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1969,40, Germany, >50K
70, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,15, Holand-Netherlands, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Taiwan, <=50K
18, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,50, Trinadad&Tobago, >50K
24, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1592,50, Germany, >50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, >50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, South, <=50K
27, Private, Some-college, Never-married, Priv-house-serv, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, Hungary, <=50K
29, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Cuba, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Hong, <=50K
41, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Puerto-Rico, <=50K
28, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,5399,0,40, Columbia, >50K
40, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,25, Peru, >50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
61, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,30, England, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1887,40, Poland, >50K
31, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, Iran, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,15024,0,40, Cuba, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
52, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,40, Mexico, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,70, Philippines, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Peru, <=50K
52, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
22, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
25, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,13, England, <=50K
59, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Haiti, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,1994,30, Honduras, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,20, Nicaragua, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Cuba, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States, >50K
51, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1878,40, Outlying-US(Guam-USVI-etc), >50K
58, State-gov, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,38, England, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Nicaragua, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
47, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
60, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,20, United-States, <=50K
37, State-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,4307,0,45, Thailand, >50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,31, Peru, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,70, Ireland, >50K
20, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
22, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,35, Puerto-Rico, >50K
51, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, Guatemala, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1887,40, Philippines, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
52, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, Other, Male,0,0,40, England, <=50K
37, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,45, Mexico, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, Nicaragua, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,10, Honduras, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,16, China, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
59, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Scotland, >50K
40, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,50, Holand-Netherlands, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Canada, <=50K
33, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,60, Cambodia, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Yugoslavia, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,55, China, >50K
32, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,60, England, >50K
46, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,54, United-States, >50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, India, <=50K
43, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,45, Columbia, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, Guatemala, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,8, Canada, <=50K
22, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,3971,0,40, Germany, >50K
51, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, France, <=50K
33, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, France, <=50K
21, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, Holand-Netherlands, <=50K
19, State-gov, HS-grad, Separated, Other-service, Wife, Black, Male,0,0,26, Laos, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,27, Ireland, <=50K
25, Private, 9th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
53, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, Portugal, >50K
24, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,70, Iran, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,1739,15, Cuba, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Nicaragua, >50K
54, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,45, Greece, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
45, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
61, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,45, Italy, >50K
21, Private, HS-grad, Married-spouse-absent, Other-service, Husband, Black, Male,0,0,50, Canada, <=50K
23, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Italy, <=50K
