26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,17, United-States, <=50K
36, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,7722,0,50, Germany, >50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,50, United-States, <=50K
41, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Private, HS-grad, Widowed, Tech-support, Husband, White, Male,0,0,29, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 7th-8th, Divorced, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
20, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Portugal, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Peru, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7902,0,40, Jamaica, >50K
37, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7664,0,40, United-States, >50K
64, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Transport-moving, Unmarried, Black, Female,0,0,45, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
74, Self-emp-not-inc, Masters, Widowed, Tech-support, Wife, White, Female,0,0,20, Mexico, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
19, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
24, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, >50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,29, United-States, <=50K
46, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
76, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,29, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,2398,51, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,56, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
30, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,27, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
33, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, >50K
25, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
52, Federal-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, United-States, >50K
53, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
75, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, >50K
76, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Germany, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Mexico, <=50K
62, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, Black, Female,99999,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,49, Greece, <=50K
46, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,4214,0,29, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4014,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Widowed, Exec-managerial, Wife, Black, Female,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
43, Private, Masters, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,25, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Wife, Black, Male,0,0,20, Philippines, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Italy, <=50K
53, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
53, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,48, United-States, <=50K
52, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
33, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
40, State-gov, HS-grad, Separated, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Divorced, Other-service, Own-child, White, Male,0,0,29, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,2405,40, United-States, >50K
49, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Female,0,0,35, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,50, Hungary, <=50K
42, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,29, United-States, <=50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
61, Private, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
