25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, >50K
53, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,54, Vietnam, >50K
47, Private, HS-grad, Divorced, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,35, England, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Japan, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Japan, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, England, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, Cambodia, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Ireland, >50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
29, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, India, <=50K
27, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, Italy, <=50K
26, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,27, El-Salvador, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
22, Private, Masters, Never-married, Prof-specialty, Own-child, Black, Female,4192,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,27, South, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
54, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
28, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, Poland, >50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,3007,0,50, Germany, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,49, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,3463,0,40, Vietnam, >50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
40, Private, Some-college, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
73, Private, Assoc-voc, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Male,4984,0,3, Cambodia, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1977,40, Haiti, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,45, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, France, <=50K
37, Local-gov, 12th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Male,0,0,54, Dominican-Republic, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, >50K
30, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,45, El-Salvador, <=50K
60, Private, Masters, Separated, Sales, Husband, Black, Male,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,24, Iran, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,7298,0,45, Nicaragua, <=50K
23, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,30, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
35, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
61, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Other, Female,2214,0,40, Columbia, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Jamaica, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
24, Private, Bachelors, Married-spouse-absent, Other-service, Wife, White, Female,0,0,20, Cuba, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Guatemala, <=50K
52, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
54, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
52, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Ecuador, <=50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
64, Federal-gov, HS-grad, Separated, Craft-repair, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
30, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, Cuba, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, China, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
28, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Greece, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Female,11627,0,50, Hong, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Trinadad&Tobago, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Taiwan, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
35, Private, 9th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,65, Scotland, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4791,0,52, Thailand, >50K
25, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,35, Philippines, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Iran, <=50K
70, State-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
79, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,1893,0,15, Hungary, >50K
46, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, >50K
31, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,2118,0,13, Poland, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, Taiwan, <=50K
47, Private, HS-grad, Separated, Prof-specialty, Husband, White, Female,0,0,40, England, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, Jamaica, <=50K
85, Private, HS-grad, Widowed, Sales, Not-in-family, Black, Female,0,0,12, Cuba, <=50K
24, Private, Assoc-acdm, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
45, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Philippines, <=50K
54, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,2757,0,40, England, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Hong, >50K
49, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
39, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Haiti, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,24, Hungary, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,15, Philippines, <=50K
45, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, Cuba, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Philippines, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Philippines, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, France, >50K
28, Federal-gov, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, Peru, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3984,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,8, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, United-States, >50K
41, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,50, Yugoslavia, <=50K
41, Private, Assoc-voc, Divorced, Protective-serv, Unmarried, White, Male,0,0,25, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,26, Thailand, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, Portugal, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Cambodia, <=50K
34, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,60, France, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Black, Male,0,0,50, Philippines, <=50K
73, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,30, Hungary, >50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, China, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,45, Haiti, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
43, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Female,0,0,40, Hong, <=50K
53, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Canada, <=50K
50, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, Cambodia, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,60, Yugoslavia, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,30, China, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, England, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, United-States, >50K
46, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Ireland, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, >50K
45, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Guatemala, <=50K
75, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,10, United-States, >50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,30, Canada, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,72, Haiti, >50K
55, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, France, >50K
41, Local-gov, Doctorate, Married-civ-spouse, Sales, Own-child, White, Female,7298,0,43, France, >50K
35, State-gov, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,35, Honduras, <=50K
42, State-gov, HS-grad, Widowed, Prof-specialty, Wife, Other, Male,0,0,40, Nicaragua, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1959,40, Jamaica, >50K
48, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
52, Local-gov, Bachelors, Widowed, Transport-moving, Wife, White, Male,0,0,38, Scotland, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,28, Peru, <=50K
59, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Guatemala, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,10, Peru, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,29, Greece, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, South, <=50K
64, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Ecuador, >50K
38, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Japan, <=50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Canada, <=50K
42, Self-emp-not-inc, 10th, Never-married, Farming-fishing, Not-in-family, White, Male,15024,0,40, Japan, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,30, Guatemala, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Portugal, >50K
57, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
