41, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Ireland, <=50K
51, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,35, Canada, <=50K
43, Private, 10th, Married-civ-spouse, Farming-fishing, Other-relative, Other, Male,0,0,40, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, Philippines, >50K
22, Local-gov, HS-grad, Never-married, Other-service, Other-relative, Other, Male,0,0,24, Columbia, <=50K
39, Private, Masters, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,4414,0,40, Vietnam, >50K
50, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,35, El-Salvador, >50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Italy, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, India, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,27, India, <=50K
47, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Honduras, <=50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Greece, <=50K
28, Private, Masters, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Haiti, <=50K
71, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Hong, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,50, South, >50K
44, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Iran, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
43, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
37, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,54, Laos, <=50K
31, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Male,0,0,35, England, <=50K
30, Self-emp-not-inc, Doctorate, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, >50K
66, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,25, Vietnam, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
74, Private, Some-college, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,20, Holand-Netherlands, <=50K
28, Private, Assoc-voc, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,24, Cambodia, <=50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,45, Germany, <=50K
39, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
22, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
39, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,40, El-Salvador, <=50K
50, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, <=50K
34, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Female,0,0,30, Cuba, <=50K
32, Self-emp-inc, HS-grad, Separated, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
59, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
19, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,45, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Cuba, >50K
21, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, Ireland, <=50K
65, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
72, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, South, >50K
44, Private, Some-college, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Japan, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, Hungary, >50K
29, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
57, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,50, Columbia, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Canada, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Ecuador, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, >50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
75, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,8, Yugoslavia, <=50K
23, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Black, Male,2335,0,40, Columbia, <=50K
26, Private, Some-college, Never-married, Tech-support, Wife, Other, Female,0,0,40, China, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,1977,40, England, <=50K
72, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,12, Guatemala, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,50, Portugal, >50K
27, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Other, Male,0,1902,45, England, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Philippines, <=50K
28, Private, Some-college, Married-spouse-absent, Other-service, Wife, White, Female,0,0,40, Japan, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, Holand-Netherlands, <=50K
30, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
42, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1977,40, Outlying-US(Guam-USVI-etc), <=50K
29, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,5178,0,40, Columbia, >50K
42, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,20, Laos, >50K
47, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
62, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,24, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1924,40, Nicaragua, >50K
33, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, Hong, <=50K
35, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,15024,0,40, Cuba, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
57, Private, 9th, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
54, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,40, Italy, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, Laos, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,60, Japan, <=50K
54, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
28, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, El-Salvador, <=50K
60, Self-emp-not-inc, Assoc-acdm, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Greece, >50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,1977,30, Haiti, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,16, Jamaica, <=50K
38, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Columbia, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Japan, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,45, Trinadad&Tobago, >50K
54, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,40, Japan, >50K
59, State-gov, Doctorate, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,35, El-Salvador, <=50K
54, Federal-gov, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Jamaica, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Portugal, >50K
50, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,25, Thailand, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
62, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Scotland, <=50K
39, State-gov, HS-grad, Divorced, Handlers-cleaners, Other-relative, Black, Male,0,0,40, Puerto-Rico, <=50K
37, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,4397,0,45, Portugal, >50K
37, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, Other, Male,0,0,30, Laos, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Hungary, >50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Peru, >50K
52, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,16, Germany, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,1902,40, Laos, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
54, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
39, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Jamaica, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,8, Haiti, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, China, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
60, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Peru, >50K
41, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,50, Guatemala, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Cambodia, <=50K
35, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
35, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,60, Cambodia, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, Scotland, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, France, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Scotland, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,54, Yugoslavia, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,54, China, >50K
34, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,60, El-Salvador, >50K
49, Private, Assoc-voc, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Taiwan, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,52, Puerto-Rico, >50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hong, <=50K
44, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,45, Columbia, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Thailand, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,8, Canada, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,4386,0,40, England, >50K
53, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, England, <=50K
22, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
20, State-gov, Some-college, Separated, Other-service, Wife, Black, Male,0,0,22, Ireland, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,24, Hungary, <=50K
26, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
50, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
55, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, Nicaragua, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Hong, <=50K
19, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,20, Columbia, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Jamaica, >50K
56, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,45, France, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, England, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,50, United-States, >50K
48, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
63, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Puerto-Rico, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,45, India, >50K
22, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
24, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,44, Hungary, <=50K
