46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, Ireland, <=50K
29, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Male,7687,0,45, China, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Other, Male,0,0,15, Poland, <=50K
30, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,1861,40, Poland, >50K
63, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,25, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
30, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Philippines, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,7687,0,40, Vietnam, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,80, El-Salvador, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,55, Jamaica, <=50K
51, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, India, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, India, <=50K
48, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
51, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,84, Cambodia, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female,7298,0,40, Hong, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Greece, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, Other, Female,3103,0,6, Haiti, <=50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,40, Hungary, <=50K
29, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,37, South, >50K
52, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,1902,40, Dominican-Republic, >50K
28, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Female,0,0,50, Ireland, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Scotland, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,25, Nicaragua, <=50K
55, Private, HS-grad, Divorced, Tech-support, Not-in-family, Other, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Philippines, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Ireland, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,7503,0,38, Laos, <=50K
25, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Laos, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, England, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,16, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,25, Italy, >50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
41, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1720,40, France, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Thailand, <=50K
55, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,50, El-Salvador, <=50K
52, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,50, Cuba, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,54, Hungary, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,6790,0,36, Dominican-Republic, >50K
25, Private, Prof-school, Separated, Sales, Husband, Black, Male,0,0,40, Hungary, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1887,40, Columbia, >50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,25, Italy, <=50K
21, Private, 7th-8th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
42, Private, HS-grad, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
61, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, China, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1680,50, Haiti, <=50K
40, Private, Bachelors, Divorced, Machine-op-inspct, Wife, Other, Female,0,0,45, Columbia, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,1765,38, France, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,54, Canada, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
47, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
24, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, Yugoslavia, <=50K
59, Private, 9th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, Columbia, <=50K
61, Self-emp-not-inc, Some-college, Separated, Tech-support, Wife, Other, Female,0,0,40, China, <=50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
58, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,60, England, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,38, Guatemala, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,30, Peru, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,30, Portugal, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, England, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
57, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,15, Peru, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Japan, <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,40, Honduras, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,25, Columbia, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Haiti, >50K
44, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Peru, <=50K
47, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
30, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Columbia, <=50K
31, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Portugal, >50K
33, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,45, Jamaica, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Mexico, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,30, Laos, <=50K
31, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Greece, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, El-Salvador, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Own-child, Black, Female,0,0,50, Germany, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,25, Guatemala, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
59, Self-emp-not-inc, Assoc-voc, Separated, Tech-support, Not-in-family, White, Female,3103,0,40, Columbia, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,57, Japan, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,50, Japan, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, El-Salvador, >50K
24, Federal-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Jamaica, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Portugal, >50K
32, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,60, Thailand, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,19, Guatemala, <=50K
55, Private, Some-college, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,25, South, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,30, Puerto-Rico, <=50K
48, Private, Assoc-voc, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
34, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Portugal, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,45, Laos, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
33, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, England, <=50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,1902,40, France, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1902,50, Cambodia, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
31, Private, Some-college, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,20, Japan, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Guatemala, >50K
41, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Canada, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, >50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Peru, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Greece, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
22, Private, 10th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, Cambodia, <=50K
49, Self-emp-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,76, Scotland, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,38, France, <=50K
52, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Scotland, <=50K
53, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,35, Puerto-Rico, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,30, China, <=50K
46, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,70, Hong, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, France, >50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Thailand, <=50K
24, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,82, Canada, >50K
28, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,30, England, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
43, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Guatemala, >50K
34, State-gov, HS-grad, Separated, Other-service, Wife, Black, Male,0,0,40, Italy, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
41, Private, HS-grad, Separated, Prof-specialty, Unmarried, Other, Female,0,0,40, Hungary, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,12, Taiwan, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, <=50K
20, Private, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), >50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hong, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,55, Columbia, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,3019,0,45, Japan, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Jamaica, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Dominican-Republic, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,18, Puerto-Rico, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,7298,0,50, Iran, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
29, State-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,25, India, <=50K
