25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
24, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Poland, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Poland, >50K
27, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
33, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,5851,0,48, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Philippines, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
42, Private, Doctorate, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Vietnam, >50K
37, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
47, Private, HS-grad, Separated, Other-service, Wife, Other, Female,0,0,35, Jamaica, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, India, <=50K
33, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, India, >50K
39, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Cambodia, >50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,54, Hong, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Haiti, <=50K
20, Local-gov, 12th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
30, Private, Some-college, Never-married, Sales, Wife, Other, Female,0,0,40, South, <=50K
46, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,32, Dominican-Republic, <=50K
56, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ireland, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Scotland, >50K
43, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
26, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Philippines, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
52, Local-gov, Doctorate, Separated, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,38, Laos, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Laos, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,70, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Vietnam, <=50K
30, Private, Masters, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
46, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
35, Private, Assoc-voc, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
43, Local-gov, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Germany, <=50K
42, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, Thailand, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, El-Salvador, >50K
21, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,10, South, <=50K
53, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Cuba, <=50K
58, Self-emp-not-inc, Masters, Widowed, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,80, Hungary, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,3580,0,40, Ecuador, <=50K
22, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Cuba, >50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Honduras, <=50K
47, Federal-gov, Doctorate, Married-civ-spouse, Sales, Husband, Black, Male,99999,0,54, Italy, >50K
50, Private, 11th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,15, Iran, <=50K
61, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, South, >50K
51, Self-emp-not-inc, Some-college, Widowed, Handlers-cleaners, Husband, Other, Male,0,0,6, Laos, >50K
49, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,14344,0,30, China, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,30, Hungary, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
50, Private, Bachelors, Divorced, Machine-op-inspct, Wife, Other, Male,0,0,50, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,50, Germany, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
79, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Dominican-Republic, >50K
43, Private, Bachelors, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, Portugal, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Yugoslavia, >50K
19, Private, 7th-8th, Never-married, Other-service, Own-child, Black, Male,0,0,50, Columbia, <=50K
27, Private, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,35, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Japan, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1671,40, England, <=50K
46, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1887,47, Poland, >50K
40, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Portugal, >50K
22, Private, 11th, Never-married, Sales, Own-child, Other, Male,3901,0,40, England, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2051,40, Outlying-US(Guam-USVI-etc), >50K
34, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,82, Philippines, >50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Japan, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Honduras, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
26, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
32, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
33, State-gov, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
56, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,45, Laos, <=50K
33, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Nicaragua, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,1594,40, Hungary, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
33, Private, 9th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Scotland, >50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Poland, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Jamaica, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Black, Female,0,0,15, Mexico, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,20, Laos, <=50K
57, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
56, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Cuba, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,1563,40, Germany, >50K
27, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Haiti, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
45, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, >50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,5178,0,50, United-States, >50K
28, Private, 1st-4th, Never-married, Farming-fishing, Own-child, Other, Male,0,0,30, Japan, <=50K
40, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
27, Federal-gov, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,45, Jamaica, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, Portugal, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,60, Thailand, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, >50K
29, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, South, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
33, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Portugal, >50K
55, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Laos, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
36, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
50, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,2402,20, Greece, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,48, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1902,50, Cambodia, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,30, Japan, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Guatemala, >50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
40, Private, Bachelors, Never-married, Transport-moving, Other-relative, Other, Male,0,0,40, Peru, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Guatemala, <=50K
67, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,20, Cambodia, <=50K
23, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Taiwan, <=50K
34, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,50, Cambodia, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, >50K
19, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,86, France, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
36, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Male,0,0,40, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,35, China, <=50K
61, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Ecuador, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Taiwan, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,30, Puerto-Rico, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,5930,0,40, Hong, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, China, <=50K
41, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,35, Germany, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,35, Thailand, <=50K
33, Self-emp-inc, Some-college, Divorced, Exec-managerial, Other-relative, Other, Male,0,0,60, Canada, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Germany, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,25, England, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, >50K
33, Local-gov, Bachelors, Never-married, Sales, Wife, White, Female,0,0,38, El-Salvador, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,5178,0,45, Guatemala, <=50K
17, Self-emp-inc, 11th, Never-married, Sales, Own-child, Black, Male,0,0,12, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,857,0,40, India, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, Poland, <=50K
24, Private, HS-grad, Separated, Transport-moving, Wife, White, Male,0,0,12, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, Hungary, <=50K
90, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,40, Columbia, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Jamaica, >50K
24, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,30, Ireland, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,7298,0,50, Jamaica, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Priv-house-serv, Wife, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Some-college, Divorced, Tech-support, Not-in-family, Other, Female,0,0,70, United-States, <=50K
61, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,46, Dominican-Republic, <=50K
35, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Puerto-Rico, >50K
19, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,30, India, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2397,60, Canada, <=50K
48, State-gov, 10th, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,35, India, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, France, <=50K
32, Private, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,4069,0,40, Mexico, >50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Poland, >50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, Greece, <=50K
