42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,37, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,30, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, >50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States, >50K
25, Private, Masters, Never-married, Transport-moving, Own-child, Black, Female,0,0,23, United-States, <=50K
57, Private, Some-college, Widowed, Transport-moving, Not-in-family, Other, Male,0,0,60, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Dominican-Republic, >50K
31, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,54, United-States, >50K
29, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,2240,0,25, United-States, <=50K
63, Private, HS-grad, Separated, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
26, Local-gov, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Masters, Widowed, Sales, Wife, White, Female,3288,0,45, United-States, <=50K
42, Self-emp-inc, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,25, United-States, <=50K
21, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,32, Puerto-Rico, <=50K
32, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, <=50K
47, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
61, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Mexico, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Divorced, Farming-fishing, Wife, White, Female,0,0,40, Peru, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, Hong, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,60, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Philippines, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,5318,0,40, Mexico, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
47, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,7298,0,52, United-States, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
40, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25, United-States, <=50K
27, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, >50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
29, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
37, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
38, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
60, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,20, United-States, >50K
39, Private, Masters, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,61, United-States, >50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Unmarried, White, Female,0,0,53, South, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
36, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
53, Federal-gov, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7434,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Vietnam, <=50K
61, Self-emp-not-inc, 9th, Separated, Sales, Wife, White, Female,0,0,15, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
66, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
39, Local-gov, Masters, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
23, Private, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Some-college, Married-spouse-absent, Other-service, Husband, White, Male,2893,0,40, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
25, Private, 10th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,20, China, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
47, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Peru, >50K
38, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Guatemala, <=50K
24, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States, <=50K
23, Private, Doctorate, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, State-gov, Some-college, Separated, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Separated, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, 9th, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, >50K
22, Private, Doctorate, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Portugal, <=50K
32, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,95, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Guatemala, <=50K
35, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
64, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,2199,30, United-States, >50K
35, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
