27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,50, Germany, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,29, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,51, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 7th-8th, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
64, Private, Masters, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
20, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,14, United-States, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, Italy, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,40, United-States, >50K
64, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,45, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
75, Self-emp-not-inc, Masters, Widowed, Tech-support, Wife, White, Female,0,0,20, Mexico, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Adm-clerical, Other-relative, White, Female,0,0,15, United-States, <=50K
24, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,29, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
76, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,29, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,2378,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,54, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
60, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4609,0,40, United-States, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
49, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
19, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
26, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
53, Federal-gov, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,38, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
36, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
53, State-gov, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
24, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
75, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
76, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Wife, Black, Male,0,0,20, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Germany, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
38, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,49, Mexico, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,19072,0,40, United-States, >50K
27, Private, Doctorate, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,44, United-States, <=50K
34, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,48, Guatemala, <=50K
47, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,3394,0,33, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3113,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Widowed, Farming-fishing, Wife, White, Female,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
43, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,24, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Ireland, <=50K
54, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, >50K
53, Private, Doctorate, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, United-States, <=50K
52, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
41, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,29, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2379,40, United-States, >50K
50, Private, HS-grad, Widowed, Transport-moving, Wife, White, Female,0,0,35, United-States, <=50K
54, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,36, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,48, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, India, <=50K
43, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
30, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,29, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, >50K
62, Private, Bachelors, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
