41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
37, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Black, Male,2174,0,20, Canada, <=50K
26, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,60, Poland, >50K
48, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,40, Columbia, >50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
26, Private, Masters, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, Poland, <=50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, South, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, Vietnam, >50K
34, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, Jamaica, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,46, Iran, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, Iran, <=50K
24, Private, 12th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, Cambodia, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,47, Hong, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
24, Private, Prof-school, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Haiti, <=50K
32, Federal-gov, Assoc-acdm, Never-married, Protective-serv, Husband, Black, Male,0,0,48, Hungary, <=50K
43, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, Taiwan, <=50K
69, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,8, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,38, Ireland, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,38, Poland, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,36, Ireland, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Mexico, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Laos, <=50K
20, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, England, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,45, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,15, Vietnam, >50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Italy, <=50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Honduras, <=50K
33, Private, Assoc-voc, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,60, Germany, >50K
30, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, Thailand, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Thailand, <=50K
64, Private, HS-grad, Widowed, Other-service, Husband, Other, Female,3325,0,40, El-Salvador, >50K
26, Private, 11th, Never-married, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Cuba, <=50K
34, Self-emp-inc, Masters, Widowed, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,7298,0,40, Hungary, >50K
42, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,25, Dominican-Republic, <=50K
21, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,50, India, <=50K
41, Private, Prof-school, Never-married, Prof-specialty, Husband, Black, Female,0,0,32, Cuba, <=50K
31, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
53, Private, 5th-6th, Divorced, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
43, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Taiwan, >50K
47, Private, Preschool, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
63, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,24, China, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,30, India, <=50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,5178,0,40, Haiti, >50K
37, Private, Bachelors, Divorced, Handlers-cleaners, Wife, Other, Female,0,0,40, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,50, Germany, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Ecuador, >50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
49, Private, 9th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Columbia, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, Other, Female,7687,0,40, China, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,46, England, <=50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,1977,40, Guatemala, >50K
39, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Poland, <=50K
47, Private, Assoc-acdm, Divorced, Other-service, Husband, Black, Female,0,0,40, Peru, >50K
25, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,14137,0,54, England, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, Philippines, <=50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Japan, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
40, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,25, Haiti, <=50K
26, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Peru, <=50K
64, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Columbia, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, Mexico, >50K
29, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Peru, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
36, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, Hungary, <=50K
57, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,13883,0,40, Columbia, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
46, Private, Assoc-voc, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
61, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Black, Female,0,0,40, Mexico, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Laos, <=50K
48, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,35, El-Salvador, >50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
33, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,60, Germany, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Haiti, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,54, Columbia, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,30, Japan, <=50K
22, Private, 9th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Japan, <=50K
51, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, El-Salvador, <=50K
53, Federal-gov, Some-college, Divorced, Sales, Husband, Other, Female,0,0,40, Japan, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Puerto-Rico, >50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,15, Thailand, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
27, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, South, <=50K
37, State-gov, HS-grad, Divorced, Farming-fishing, Own-child, Black, Male,7687,0,40, Scotland, >50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Black, Male,0,0,60, Yugoslavia, <=50K
62, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,15, Portugal, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,30, Mexico, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Mexico, <=50K
65, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
39, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, El-Salvador, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,45, Japan, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Guatemala, >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,60, Germany, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Philippines, >50K
40, Private, Some-college, Never-married, Other-service, Husband, White, Female,4848,0,40, Guatemala, <=50K
27, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Cambodia, <=50K
25, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, >50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,22, Cambodia, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, South, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, France, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,10, Yugoslavia, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, China, <=50K
47, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Ecuador, >50K
49, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,30, Thailand, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,45, Hong, <=50K
41, Private, Preschool, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,50, Germany, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,45, Thailand, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Canada, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,65, England, >50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
25, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
34, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,40, Italy, >50K
22, Private, HS-grad, Married-spouse-absent, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, India, <=50K
55, Private, 9th, Divorced, Other-service, Husband, White, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,25, Poland, <=50K
31, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,37, Jamaica, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,96, England, >50K
34, Private, Assoc-voc, Married-civ-spouse, Other-service, Other-relative, Black, Female,0,0,45, Peru, <=50K
48, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Female,99999,0,50, United-States, >50K
45, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Scotland, <=50K
52, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, India, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Canada, <=50K
36, Self-emp-not-inc, 10th, Married-spouse-absent, Exec-managerial, Husband, Other, Male,0,0,60, India, <=50K
