40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1887,60, Dominican-Republic, >50K
61, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
40, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Male,7298,0,25, Canada, >50K
26, Private, 10th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Poland, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,9430,0,60, Philippines, >50K
46, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,40, Columbia, >50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,32, Trinadad&Tobago, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Female,0,0,40, Philippines, <=50K
32, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Scotland, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, Vietnam, >50K
33, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, Jamaica, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,50, India, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,60, India, <=50K
24, Private, 12th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, Cambodia, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,50, Hong, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
23, Private, Masters, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Haiti, <=50K
31, Federal-gov, Assoc-acdm, Never-married, Protective-serv, Husband, Black, Male,0,0,50, Hungary, <=50K
42, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, South, >50K
63, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,10, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,40, Ireland, <=50K
18, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,54, Nicaragua, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Philippines, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Laos, <=50K
19, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,34, El-Salvador, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,45, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,15, Vietnam, >50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Italy, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Honduras, <=50K
33, Private, Assoc-voc, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,10520,0,60, Germany, >50K
29, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, Taiwan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
17, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,3897,0,40, Taiwan, <=50K
65, Private, Doctorate, Widowed, Prof-specialty, Husband, Other, Female,8990,0,40, El-Salvador, >50K
26, Private, 11th, Never-married, Transport-moving, Husband, White, Female,0,0,40, Scotland, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Cuba, <=50K
32, Self-emp-not-inc, Masters, Separated, Sales, Unmarried, Amer-Indian-Eskimo, Male,7687,0,45, Hong, >50K
42, Private, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,30, Dominican-Republic, <=50K
20, Private, Some-college, Separated, Sales, Husband, Black, Male,0,0,50, Hungary, <=50K
41, Private, Masters, Never-married, Prof-specialty, Husband, Black, Female,0,0,35, Cuba, <=50K
31, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
51, Private, 12th, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,50, South, >50K
45, Private, Prof-school, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
62, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,25, China, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,30, Hungary, <=50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,10144,0,48, Haiti, >50K
36, Private, Bachelors, Divorced, Handlers-cleaners, Wife, Other, Female,0,0,40, Columbia, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,50, Germany, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1897,60, Dominican-Republic, >50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
47, Private, 9th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Columbia, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, Other, Female,8554,0,40, China, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, England, <=50K
51, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,1902,40, Guatemala, >50K
38, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Poland, <=50K
46, Private, Assoc-acdm, Divorced, Other-service, Husband, Black, Female,0,0,40, Peru, >50K
25, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Portugal, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Other, Male,13564,0,60, England, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Nicaragua, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,36, Philippines, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Japan, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
40, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,28, Haiti, <=50K
26, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
63, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,47, Columbia, >50K
24, Private, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,40, Laos, >50K
28, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
35, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, Hungary, <=50K
56, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,14219,0,40, Columbia, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
45, Private, Assoc-voc, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
59, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Mexico, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Laos, <=50K
55, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,30, Ecuador, >50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
31, Local-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,65, Germany, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Haiti, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
34, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,54, Columbia, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,32, Japan, <=50K
21, Private, 9th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Trinadad&Tobago, >50K
35, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Japan, <=50K
50, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, El-Salvador, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Jamaica, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Portugal, >50K
41, Private, Some-college, Divorced, Other-service, Other-relative, Other, Male,0,0,15, Thailand, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
27, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,40, South, <=50K
36, State-gov, HS-grad, Divorced, Farming-fishing, Own-child, Black, Male,8165,0,40, Puerto-Rico, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,60, Yugoslavia, <=50K
60, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,16, Portugal, >50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,32, Laos, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
22, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, England, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Mexico, <=50K
64, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
37, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, El-Salvador, <=50K
22, Private, Some-college, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,45, Japan, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Guatemala, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,60, Germany, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Peru, >50K
39, Private, Some-college, Never-married, Priv-house-serv, Husband, White, Female,7687,0,40, Greece, <=50K
27, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Cambodia, <=50K
24, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, South, >50K
24, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,25, Cambodia, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,54, France, <=50K
47, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,10, Yugoslavia, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, China, <=50K
46, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Ecuador, >50K
48, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,33, Taiwan, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,50, Hong, <=50K
40, Private, Preschool, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,50, France, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Canada, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,65, England, >50K
22, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
24, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Greece, <=50K
33, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,40, Italy, >50K
21, Private, HS-grad, Never-married, Protective-serv, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Hungary, <=50K
54, Private, 7th-8th, Divorced, Other-service, Husband, Other, Male,0,0,40, Taiwan, <=50K
22, Private, Prof-school, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, Poland, <=50K
30, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,45, Nicaragua, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hong, <=50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Jamaica, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,99, England, >50K
33, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,15024,0,50, United-States, >50K
44, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
50, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, India, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
35, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Husband, Other, Male,0,0,60, India, <=50K
