26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,40, Vietnam, >50K
22, Private, Some-college, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,25, England, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,27795,0,50, Jamaica, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Japan, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, England, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,37, Cambodia, <=50K
69, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,20, Ireland, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
28, Private, Masters, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, Hungary, <=50K
32, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,32, Italy, <=50K
43, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,60, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1683,40, Mexico, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Scotland, >50K
45, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,40, South, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,3, Thailand, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,45, Mexico, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Poland, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Poland, <=50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,15, Germany, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Vietnam, <=50K
23, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Cambodia, >50K
24, Private, Some-college, Never-married, Tech-support, Husband, Black, Male,0,0,40, Haiti, <=50K
33, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Yugoslavia, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, France, <=50K
25, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, Italy, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, >50K
61, Private, HS-grad, Widowed, Tech-support, Husband, Black, Male,0,0,29, Jamaica, <=50K
19, Private, Some-college, Never-married, Sales, Other-relative, Other, Female,0,0,51, Dominican-Republic, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,37, Iran, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Nicaragua, <=50K
32, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, Japan, <=50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,35, Poland, <=50K
20, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,14, Columbia, <=50K
34, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, India, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Cuba, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Guatemala, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,7687,0,40, Canada, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7629,0,40, France, >50K
64, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,35, El-Salvador, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Ecuador, <=50K
49, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Yugoslavia, >50K
52, Private, 9th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Cuba, <=50K
73, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,20, China, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Germany, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, Hong, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Taiwan, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Germany, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1979,50, Puerto-Rico, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Philippines, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Iran, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Hungary, <=50K
19, Private, 10th, Never-married, Adm-clerical, Other-relative, White, Male,0,0,15, Taiwan, <=50K
24, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,54, Columbia, >50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Poland, <=50K
37, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1890,40, South, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, England, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,29, Puerto-Rico, <=50K
46, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Italy, >50K
75, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,29, Cuba, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,2405,54, Hong, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
59, Private, Some-college, Widowed, Other-service, Unmarried, Black, Female,0,0,40, Portugal, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,5178,0,40, Philippines, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, England, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, Hong, <=50K
47, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Haiti, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, Hungary, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
52, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Cuba, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Philippines, >50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Philippines, >50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, France, <=50K
51, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,38, Peru, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
35, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Male,0,0,50, United-States, >50K
52, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,45, United-States, >50K
74, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Poland, <=50K
75, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Italy, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, South, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, Cambodia, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, France, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, Peru, <=50K
48, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Hong, >50K
37, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,48, China, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,15630,0,40, Haiti, <=50K
26, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, Taiwan, <=50K
48, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,45, Hong, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0,0,48, Canada, <=50K
45, Private, 10th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,3489,0,29, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,3490,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, China, >50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, England, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Ireland, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
52, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,47, France, <=50K
51, Local-gov, Doctorate, Never-married, Sales, Unmarried, White, Female,0,0,40, France, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1898,60, Honduras, >50K
39, State-gov, HS-grad, Separated, Other-service, Wife, Other, Male,0,0,40, Mexico, >50K
29, Private, HS-grad, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
20, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,29, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2405,40, United-States, >50K
48, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,35, Scotland, <=50K
53, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, Ireland, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Cuba, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, >50K
24, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Germany, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, South, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Ecuador, <=50K
39, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,43, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, Jamaica, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,48, Canada, <=50K
42, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Japan, <=50K
29, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,29, Guatemala, <=50K
25, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,60, Portugal, >50K
60, Private, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
