48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,54, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, United-States, >50K
71, Local-gov, Doctorate, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,7, United-States, <=50K
57, Private, Prof-school, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
47, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1586,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
27, Private, Masters, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
64, Private, Some-college, Widowed, Transport-moving, Husband, Black, Male,0,0,8, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,1902,50, United-States, >50K
40, Local-gov, 1st-4th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Separated, Tech-support, Unmarried, White, Male,0,0,45, United-States, <=50K
72, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, White, Female,15024,0,8, United-States, >50K
44, Private, Prof-school, Widowed, Sales, Husband, White, Male,0,0,45, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,2705,0,30, United-States, >50K
26, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,20, United-States, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, 1st-4th, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, United-States, >50K
27, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,4650,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
58, Private, Bachelors, Divorced, Farming-fishing, Wife, White, Male,0,0,40, Puerto-Rico, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Haiti, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,8, United-States, <=50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,60, United-States, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,5178,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Philippines, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, Japan, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,30, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,2358,60, United-States, >50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,54, United-States, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
31, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
24, Private, 7th-8th, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1670,40, United-States, <=50K
59, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, South, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, >50K
48, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,30, United-States, >50K
63, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
58, Self-emp-inc, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,42, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
75, Local-gov, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
36, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
68, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
36, State-gov, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
54, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
61, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, >50K
25, Private, 12th, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,42, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,18, United-States, <=50K
42, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1888,15, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,27, El-Salvador, <=50K
49, Local-gov, Masters, Widowed, Adm-clerical, Unmarried, White, Male,0,0,8, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, >50K
33, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,32, Japan, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,1565,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
47, State-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, England, <=50K
34, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, China, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1863,35, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7259,0,45, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,15, Mexico, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, United-States, >50K
50, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Philippines, >50K
40, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,1887,40, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, Jamaica, <=50K
44, State-gov, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,36, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, State-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
79, Private, 5th-6th, Divorced, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,36, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,90, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,38, Philippines, <=50K
59, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K
53, Private, 5th-6th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,38, United-States, >50K
68, Private, 7th-8th, Widowed, Other-service, Husband, White, Male,0,0,6, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,9893,0,40, Greece, <=50K
56, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,2093,40, United-States, >50K
