48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
52, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
72, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,6, United-States, <=50K
57, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1524,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,10, United-States, <=50K
47, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
32, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,50, United-States, >50K
40, Local-gov, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
28, Self-emp-not-inc, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,48, United-States, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,19024,0,8, United-States, >50K
44, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,45, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3327,0,30, Mexico, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
53, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
27, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,4600,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, >50K
40, Local-gov, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Germany, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,8, United-States, <=50K
70, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,60, United-States, <=50K
49, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,5663,0,40, Vietnam, <=50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Philippines, <=50K
61, Self-emp-not-inc, Some-college, Separated, Sales, Unmarried, White, Female,0,0,40, Honduras, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,2501,60, United-States, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
31, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, >50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Wife, White, Female,0,404,40, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Philippines, <=50K
46, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Mexico, <=50K
47, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
63, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
58, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,45, Portugal, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
73, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
68, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,18, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,25, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
54, State-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
54, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
25, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Vietnam, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1916,15, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, Dominican-Republic, <=50K
48, Local-gov, Prof-school, Widowed, Craft-repair, Unmarried, White, Male,0,0,8, United-States, <=50K
35, Private, Some-college, Separated, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,24, United-States, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, India, <=50K
37, Local-gov, Masters, Never-married, Exec-managerial, Wife, White, Female,0,14,40, United-States, <=50K
51, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, >50K
34, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, China, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1887,35, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, Iran, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Japan, >50K
41, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,1887,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Self-emp-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Guatemala, <=50K
43, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,37, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
27, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
46, State-gov, HS-grad, Widowed, Machine-op-inspct, Wife, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
79, Private, 5th-6th, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,38, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,90, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,38, Nicaragua, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
22, Private, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,25, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
68, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,5, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,10586,0,40, England, >50K
56, State-gov, 10th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Wife, White, Male,0,2343,40, United-States, <=50K
24, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,50, United-States, >50K
