49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,42, United-States, >50K
40, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
62, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
47, State-gov, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Doctorate, Married-civ-spouse, Adm-clerical, Own-child, White, Female,2930,0,20, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
48, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,52, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,60, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, El-Salvador, <=50K
24, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,10, United-States, <=50K
64, Private, 7th-8th, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,45, United-States, <=50K
49, Private, HS-grad, Separated, Other-service, Husband, White, Female,0,0,48, United-States, <=50K
52, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Sales, Wife, White, Male,0,0,16, United-States, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Prof-school, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,5, United-States, <=50K
32, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,8, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
21, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
44, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,52, United-States, >50K
38, Private, Bachelors, Divorced, Farming-fishing, Wife, White, Male,0,0,45, Philippines, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,3, India, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, Mexico, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,15, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,54, United-States, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,25, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,2160,0,14, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
29, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,45, South, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15244,0,54, United-States, >50K
34, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
30, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, Mexico, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
64, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,2, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,7, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,4619,0,40, United-States, <=50K
46, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
54, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States, >50K
53, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,10, United-States, <=50K
42, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, United-States, >50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
42, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
33, State-gov, HS-grad, Separated, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Other-service, Other-relative, White, Male,0,0,20, United-States, <=50K
34, Private, Assoc-voc, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Separated, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, <=50K
75, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,16, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
67, Local-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, England, <=50K
47, Local-gov, HS-grad, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
69, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
48, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,20, United-States, <=50K
52, Private, Some-college, Separated, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, France, <=50K
52, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,25, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,20, South, >50K
53, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Hungary, <=50K
40, Self-emp-not-inc, Doctorate, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,12, United-States, <=50K
48, State-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, State-gov, HS-grad, Widowed, Priv-house-serv, Wife, White, Male,0,0,45, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,52, United-States, <=50K
59, Local-gov, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, 7th-8th, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
61, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15700,0,48, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,7934,0,45, United-States, >50K
45, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,2174,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
33, State-gov, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
61, Private, Assoc-voc, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
